Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
SLOVAKIA,26644.9739,36598.61474,40270.71523,40473.71547,42784.3226,43303.73112,43051.91225,44997.02177,46017.85372,42070.8682,42624.13671,41238.44574,44301.14291,41960.55602,35819.50517,28655.60414,34386.72497,41264.06996,33011.25596,31636.92262,37964.30714,34879.6872,29682.08749,35618.505,40950.45331,32760.36265,33903.17836,40683.81403,32547.05122,32336.05886
SLOVENIA,1911.402241,2660.195131,1906.562126,1440.612661,2204.414519,2642.306736,3643.902183,4089.223645,3668.431111,1884.23857,3131.673022,1093.346544,4337.464238,4050.084258,930.6465055,4023.15742,3442.33823,3175.933245,2882.298883,2551.123726,2182.147943,1775.367752,1330.783081,848.3939021,328.2001962,1292.978575,1115.144701,983.1000913,913.563493,926.5974111
SERBIA,644.9467116,649.1691692,4154.013485,4508.237577,3717.381002,3445.297314,3324.579526,2518.61011,1620.656195,1062.068626,912.1390924,340.3833809,78.55803932,52.15940557,693.4067698,832.0881236,665.6704987,667.170618,800.6047416,640.4837932,563.8679815,676.641578,605.8322865,726.998744,843.9509185,675.1607349,540.1285879,648.1543055,701.4735918,561.1788736
RUSSIA,171076.682,180279.911,208085.6371,191039.2927,155401.1721,137842.3102,145400.5553,129211.0865,129572.0137,123939.1477,129377.6205,105525.236,105483.6484,109648.7269,115017.2783,124289.1413,99431.31308,118978.4736,134919.4133,107935.5306,101616.449,121939.7389,117818.0564,94254.44515,113105.3342,135726.401,108581.1208,99644.40329,119573.2839,120707.5816
AZERBAIJAN,1434.459016,2685.072614,3209.218365,2317.676041,1223.07001,519.5708955,709.9906556,1360.201277,1960.797743,1985.486446,2768.762182,2126.269367,2342.782589,2481.392366,1748.689476,1398.951581,1678.741897,2014.490277,1611.592221,1415.358828,1698.430593,2036.704883,1629.363906,1611.254759,1933.505711,1546.804569,1630.028829,1956.034595,1564.827676,1749.389041
BELARUS,28582.54459,34628.66443,36950.17199,21936.15948,21328.9298,25755.60013,26502.92095,9547.216814,10154.64234,9664.488462,8825.351342,10274.1796,10621.57314,12188.06958,12449.01299,14938.81559,11951.05247,9986.299507,11983.55941,13655.24726,10924.19781,13109.03737,14943.1285,11954.5028,12223.81576,14668.57891,11734.86312,11475.71508,13770.8581,12175.18671
KAZAKHSTAN,5576.340109,11358.47213,11856.19855,11577.97249,9693.051684,5560.929658,6508.894816,5375.628197,6460.228899,6303.16979,6865.519759,7763.993004,14253.39172,15512.33751,7747.931737,13770.30084,14921.89695,14694.79537,14401.28794,14070.10584,13701.12956,13294.34915,12849.76434,12367.37506,11847.18127,11289.18297,10693.38013,10059.77275,9388.360826,8679.144349
UKRAINE,25121.73233,31035.80026,26266.96707,16906.55914,8274.48381,6952.795033,8297.341647,9336.322877,15755.859,12210.71385,18613.81982,12036.21828,10169.64241,4514.733332,17073.10169,20487.72203,16390.17762,13684.93369,16421.92042,19272.34122,15417.87297,14705.49779,17646.59735,16673.51408,14738.75427,17686.50512,18941.39902,15153.11922,18183.74306,19734.51692
UZBEKISTAN ,10215.80631,8427.214682,9566.486168,10238.10496,8139.86197,4346.405584,4788.90414,8926.37139,12246.30975,11966.37624,10764.63109,14691.17561,13322.11645,13069.3879,15621.22221,17962.87484,14370.29987,14592.12669,17510.55203,14008.44162,14501.46942,17401.7633,13921.41064,14676.74718,17612.09662,14089.6773,14261.47033,17113.76441,14144.79583,14338.99585
TURKEY,93443.06499,82592.35391,80798.70216,73522.50498,87155.02109,83511.63293,86477.08219,88302.16535,77165.52646,105751.1771,70892.87083,83786.17451,101368.3278,128845.7495,60757.45432,48605.96346,58327.15616,69992.58738,55994.0699,54351.78825,65222.14591,58657.97564,50364.12214,60436.94656,71490.81609,57192.6529,52552.20627,63062.64751,64304.01436,51443.21148
