Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
EUROPE,16141.02659,15314.67265,15240.93907,15308.97379,15955.25308,15954.06495,15634.68052,15311.1964,15516.06778,13207.48035,12667.36708,13335.59705,14197.47575,13720.65826,12846.08272,12322.34602,13937.03442,12244.55225,11903.7612,14284.51344,11784.12126,11614.55427,13937.46512,12081.31618,11293.35675,13552.0281,12891.66347,10411.12112,12493.34534,14992.0144
AUSTRIA,295.350962,265.9065823,275.4776937,277.1424259,264.5837539,211.7839517,212.030332,252.97225,265.834266,258.3732389,262.2854045,264.8180853,262.985812,263.5326086,271.54549,283.8261186,248.4072534,283.8387141,296.9808964,237.5847171,285.1016605,314.7443763,251.795501,259.783459,311.7401509,249.3921207,241.4979457,289.7975348,261.5561273,236.0585267
BELGIUM,620.1538334,597.1989892,576.6996729,618.6508845,574.0329452,529.4781455,518.8291768,539.7552779,526.5288212,577.1710302,570.6455595,564.7613466,583.4484419,537.3921813,558.8068132,593.4230861,491.6641441,589.9969729,630.8340199,504.6672159,571.9887541,675.283398,540.2267185,473.8478386,568.6174063,618.5313901,494.825112,574.0373289,664.9581636,531.966531
FINLAND,2.17531088,1.390599448,1.782955164,20.03646374,32.88155488,28.54569542,49.28016766,55.1675851,56.52800307,44.56895712,42.10485311,36.81776214,18.28009893,11.59738721,53.90587515,64.68705017,51.74964014,42.62650764,51.15180917,61.382171,49.1057368,49.33184049,59.19820859,47.95079066,48.90546821,58.68656185,46.94924948,51.08997724,61.30797269,49.04637815
FRANCE,1400.048599,1259.497152,1143.297028,1200.088955,1364.557745,1455.505105,1535.749899,1600.039253,1565.016677,1080.482317,1082.184449,1030.433958,1198.538253,1107.275753,907.3716385,763.9615531,916.7538635,1012.334049,809.8672389,892.5642304,1071.077077,856.8616613,811.5429994,973.851599,899.9581193,778.8377517,934.6053014,1020.367765,816.294212,889.2505836
GERMANY,3282.106223,3064.179599,3071.335299,3179.532545,3267.332486,3278.020317,2780.342985,2558.250386,2742.396682,2152.431631,1867.191804,1968.057585,1969.052432,2004.286757,2163.650347,2569.746152,2055.796922,1852.616674,2223.140009,2287.673722,1830.138978,2196.166773,2558.726618,2046.981294,1864.885604,2237.862725,2268.063443,1814.450755,2177.340906,2587.409295
ITALY,1004.941821,916.2684243,895.8466415,951.6807789,1131.564738,1130.585074,1128.521862,1170.434699,1093.573389,1114.042018,1123.848723,1337.999968,1325.229781,1129.961406,1331.536372,1532.736552,1226.189242,1247.500013,1497.000015,1197.600013,1205.428483,1446.514179,1219.738697,1196.496629,1435.795954,1268.764507,1158.913324,1390.695989,1399.398548,1119.518838
NETHERLANDS,343.8190857,320.566715,305.8176346,294.625731,294.5370699,315.1865769,294.0700538,14.97735383,86.83845729,81.36832456,69.18917575,50.21916936,58.64061573,13.08931925,92.67922554,111.2150706,88.97205646,77.47195899,92.96635078,98.77601619,79.02081291,94.82497552,100.8462058,80.67696459,96.81235752,116.174829,92.93986324,92.29851359,100.2271212,93.45380243
PORTUGAL,178.7395788,163.5921671,154.8076193,151.2064616,145.4928793,137.4301655,151.7352695,227.0329288,260.2359389,225.0228609,235.8702245,276.1841868,285.8954045,281.2931417,250.6954979,204.197934,245.0375207,294.0450249,235.2360199,212.9480426,255.5376512,266.377188,213.1017505,255.7221005,302.8108623,242.2486899,202.4231069,242.9077283,291.4892739,233.1914191
SPAIN,2159.343961,1830.377518,1882.537985,1855.523237,2011.445984,2159.614633,2130.727797,2122.148036,2152.948089,1819.479335,1658.122478,2043.707212,2257.889151,2101.465599,1838.429636,1580.433743,1896.520492,2043.665778,1634.932622,1879.072619,2205.541614,1764.433292,1601.485426,1921.782511,1960.809448,1568.647558,1882.377069,2174.284943,1739.427955,1619.620632
