Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
SLOVAKIA,211302.6024,290237.9476,319358.8014,320968.654,339292.4587,343411.5235,341414.5246,356839.8241,364935.3264,333634.5523,338022.1367,327033.1935,351321.2969,332759.7437,284059.376,227247.5008,272697.001,327236.4011,261789.1209,247967.4074,297560.8888,284200.2868,231156.0197,277387.2236,332864.6683,266291.7347,243599.2145,292319.0574,294821.0069,235856.8055
SLOVENIA,55802.90073,48253.26905,35851.80137,37602.44083,43156.54421,44125.86866,59613.92185,68079.06549,66328.89789,49965.37554,34167.68241,24025.1434,20506.97289,20113.99161,33033.91532,39640.69838,31712.5587,28068.11826,33681.74191,37044.23628,29635.38903,33003.13978,39603.76774,31683.01419,28425.00997,34110.01197,35839.6525,28671.722,34406.0664,36426.18858
SERBIA,5114.620081,5148.105431,32942.56782,35751.67069,29479.9418,27322.23688,26364.90876,19973.33053,12852.28775,8422.521467,7233.535477,2699.34189,622.9887186,413.6396672,5498.922819,6598.707381,5278.965903,6256.238517,7289.167987,5831.334392,4665.067513,5598.081013,6717.69722,5423.505762,4338.804611,5206.565533,4684.953391,5621.944069,4497.555256,5397.066306
RUSSIA,1356380.201,1429673.547,1407363.644,1291038.852,1127093.961,1022476.702,1085182.663,989144.7951,983472.8004,929340.5401,961941.1219,791449.833,798332.2976,822564.1412,866692.9159,971353.3338,777082.6668,865863.3617,1039036.034,831228.8272,736011.5999,883213.9195,951119.9443,760895.9554,904711.4808,1004595.319,803676.2549,838980.1292,1006776.155,805420.9239
AZERBAIJAN,1567.54001,1567.54001,1567.54001,1567.54001,1567.54001,1705.649262,1705.649262,2865.766979,3515.322806,2371.994456,2385.150714,678.4005097,1177.677743,1863.839894,133.5386789,106.8309431,128.1971317,153.8365581,152.8679264,122.2943411,104.8591152,125.8309382,119.5042072,95.60336575,114.7240389,137.6688467,165.202616,132.1620928,105.7296743,126.8756091
BELARUS,159142.2344,202024.6411,201032.8495,133725.0775,131670.5544,89935.24978,89501.88754,47607.80736,50278.3547,52976.35677,50908.0287,61743.654,60098.24101,75414.55705,76270.24811,91524.29774,73219.43818,58575.55053,70290.66068,84348.79279,67479.03422,71146.14331,85375.372,68300.29759,67294.83287,80753.79945,64603.03957,73003.42111,87604.10532,70083.28428
KAZAKHSTAN,13332.9394,13332.9394,13332.9394,29668.73175,22622.88723,21925.71664,24962.45305,21797.00079,28787.38534,39307.75293,42462.19576,48694.11181,64082.11295,62129.65019,25798.9244,20639.13952,24766.96743,29720.36091,23776.28873,22187.36155,26624.83386,26582.0083,21265.60664,25518.72796,30622.47356,24497.97885,20730.6842,24876.82104,29852.18524,23881.74819
UKRAINE,54125.23703,45732.75557,33497.74244,22443.2528,15464.78202,12277.96559,14980.81378,14524.7495,14751.62614,7184.653649,8160.646666,814.2567624,630.6489622,3201.850797,8832.231673,10598.67801,8478.942407,6783.153928,8139.784713,9767.741654,7814.193322,6398.031907,7677.638291,9213.165947,7370.532757,8844.639309,10613.56717,8490.853738,7992.164627,9590.597554
UZBEKISTAN ,81014.39573,66830.3298,75865.09301,81191.23063,64551.53696,34468.29464,43453.46829,68455.5877,91863.70021,94144.98593,83889.4863,109822.4208,137527.0384,142898.063,72597.23892,58077.79112,69693.34938,83632.01924,66905.61541,66899.13342,80278.96011,64223.16808,67182.33165,80618.79797,64495.03839,63396.17414,76075.40895,74948.43942,59958.75152,71950.50186
TURKEY,997186.7465,878634.8509,892988.749,872173.0727,1025947.079,1047354.528,1121598.872,1110325.081,1053648.779,845102.9595,847708.7872,942661.0231,961055.5675,930178.7846,934575.3959,947188.9374,895598.5332,969547.3406,946579.238,833227.0932,999872.5116,989340.9602,791472.7681,949767.3218,1122533.139,898026.5117,802114.1742,962537.0091,1015028.55,812022.8402
