Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
SLOVAKIA,234.9438577,322.7107584,355.0897525,356.8797209,377.2536554,381.8335751,379.6131452,396.7642798,405.7655345,370.962723,375.8412054,363.6227817,390.6283209,369.9900379,315.8409071,252.6727257,303.2072708,363.8487249,291.0789799,275.710846,330.8530152,315.9975835,257.018543,308.4222516,370.1067019,296.0853615,270.8539248,325.0247098,327.8065859,262.2452687
SLOVENIA,62.04631944,53.65200924,39.86302309,41.80953006,47.98504545,49.06282123,66.28373059,75.69598336,73.75000104,55.55567204,37.99047916,26.71315832,22.8013629,22.36441354,36.72986234,44.07583481,35.26066785,31.20847499,37.45016999,41.18887169,32.95109735,36.69564354,44.03477224,35.2278178,31.60529696,37.92635636,39.84951497,31.87961197,38.25553437,40.5016747
SERBIA,5.686861207,5.724093012,36.62829458,39.75168945,32.77825816,30.37914185,29.3147046,22.20801483,14.2902455,9.364861873,8.042848078,3.00135346,0.69269082,0.459919083,6.114161044,7.336993252,5.8695946,6.956207803,8.104704943,6.483763958,5.187011165,6.224413395,7.469296079,6.03030607,4.824244858,5.789093829,5.209121943,6.250946331,5.000757066,6.000908478
RUSSIA,1508.136641,1589.630296,1564.824285,1435.484679,1253.197075,1136.87488,1206.596598,1099.813686,1093.507089,1033.318327,1069.566373,879.9999376,887.6524358,914.5954207,963.6614731,1080.031655,864.0253239,962.7391055,1155.286927,924.2295413,818.3590861,982.0309029,1057.534485,846.0275881,1005.933685,1116.992867,893.5942932,932.8480854,1119.417702,895.5341618
AZERBAIJAN,1.742921729,1.742921729,1.742921729,1.742921729,1.742921729,1.896483115,1.896483115,3.186398755,3.908629102,2.63738128,2.652009505,0.754302271,1.309440342,2.072372654,0.148479441,0.118783553,0.142540264,0.171048316,0.169971311,0.135977049,0.11659111,0.139909332,0.132874745,0.106299796,0.127559755,0.153071706,0.183686048,0.146948838,0.117559071,0.141070885
BELARUS,176.9476099,224.6278464,223.5250899,148.6866949,146.4023048,99.99751203,99.51566375,52.9343311,55.90366838,58.90353212,56.60379245,68.65174444,66.82223703,83.85219472,84.8036234,101.7643481,81.41147846,65.12918276,78.15501935,93.7860232,75.02881854,79.1062163,94.92745959,75.94196766,74.82400812,89.78880974,71.83104781,81.17129267,97.40555118,77.92444097
KAZAKHSTAN,14.8246741,14.8246741,14.8246741,32.98817057,25.15401296,24.37884055,27.75533737,24.23572352,32.00821612,43.70563829,47.21301094,54.142175,71.25183814,69.08092719,28.68539599,22.94831679,27.53798015,33.04557618,26.43646095,24.66975918,29.60371101,29.55609398,23.64487518,28.37385022,34.04862026,27.23889621,23.0501038,27.66012455,33.19214947,26.55371957
UKRAINE,60.18095301,50.84949213,37.24558403,24.95428042,17.19503453,13.65166622,16.65691828,16.14982798,16.40208835,7.988497186,9.073687627,0.905358584,0.701208117,3.560084776,9.820411854,11.78449423,9.42759538,7.542076307,9.050491568,10.86058988,8.688471902,7.113865522,8.536638629,10.24396635,8.195173081,9.834207698,11.80104924,9.440839392,8.886355243,10.66362629
UZBEKISTAN ,90.07856243,74.30753487,84.35313817,90.27518222,71.77378291,38.32472492,48.31519041,76.11463215,102.1417241,104.6782478,93.27532792,122.1097275,152.9140322,158.8859853,80.71966543,64.57573232,77.49087883,92.98905457,74.39124368,74.38403647,89.26084376,71.408675,74.69891987,89.63870384,71.71096309,70.48915416,84.58698497,83.33392625,66.66714098,80.00056922
TURKEY,1108.755398,976.9395125,992.8993736,969.7547685,1140.733535,1164.536121,1247.087177,1234.552035,1171.534596,939.6559588,942.5533354,1048.129151,1068.58174,1034.250357,1039.138876,1053.163664,995.8011493,1078.023601,1052.485749,926.4513801,1111.741656,1100.031799,880.0254388,1056.030527,1248.125973,998.5007783,891.8574417,1070.22893,1128.593404,902.874723
NORTH AMERICA,13221.01483,14883.20374,15629.15421,16490.07151,17078.01781,18162.61028,18166.23823,18802.83837,18602.5899,15166.13972,15636.88117,17224.84657,18434.45556,19320.35261,15076.87792,12061.50233,14473.8028,17368.56336,13894.85069,13296.47277,15955.76732,15139.99482,12244.4863,14693.38356,17632.06027,14105.64822,13082.50201,15699.00241,14940.5678,12760.3406
CANADA  ,1679.856611,1995.586422,1965.818176,2019.668595,1912.407455,2089.877996,1925.505049,1825.552338,1856.237518,1354.286852,1093.624363,1267.546845,1541.918281,1455.741196,1027.654705,822.1237635,986.5485162,1183.858219,947.0865755,894.1261544,1072.951385,1066.038306,852.8306453,1023.396774,1228.076129,982.4609032,830.7274153,996.8728983,1138.143728,910.5149824
MEXICO,2634.410774,2878.835044,2971.634552,3195.716917,3375.929162,3653.556278,4242.046204,4512.472893,4551.530236,3735.347464,3901.887281,4409.007202,4735.607333,5174.628731,3691.604309,2953.283447,3543.940137,4252.728164,3402.182531,3335.560841,4002.673009,3517.38448,3147.368712,3776.842454,3965.660175,3172.52814,3807.033769,4322.368273,3457.894618,3319.181852
USA,8906.74744,10008.78227,10691.70148,11274.686,11789.68119,12419.17601,11998.68697,12464.81314,12194.82214,10076.5054,10641.36953,11548.29252,12156.92995,12689.98268,10357.6189,8286.095117,9943.314143,11931.97697,9545.581575,9191.734078,11030.0809,9970.631548,8926.142897,10711.37148,11138.33216,8910.665724,10692.79887,12206.25546,9765.004367,9380.183095
SOUTH AMERICA,4140.123035,3436.391485,3643.122333,3764.931192,3183.967594,2653.378675,2861.103305,2322.082684,2254.297304,1733.069596,1902.938488,2238.514899,2311.809619,2553.285296,2409.349061,2419.404539,2385.529498,2436.901711,2212.223619,2568.166584,2378.082631,2081.198807,2497.438569,2655.136885,2124.109508,2465.767681,2810.824205,2248.659364,2183.440161,2620.128194
ARGENTINA,634.0868305,606.7886766,619.7469274,584.9481937,534.3825521,485.6508735,511.8190714,358.3645163,271.5413503,214.5429226,335.9821869,395.4335047,443.4139335,382.1786456,386.2081813,449.4701202,359.5760962,354.6409379,425.5691255,355.4088881,340.8428235,409.0113883,374.2069833,339.6719853,407.6063824,386.7417529,309.3934023,371.2720828,445.5264993,356.4211995
BRAZIL,3495.742586,2806.255183,2993.848452,3152.855056,2620.65628,2137.98952,2321.867268,1938.07287,1954.656297,1499.281988,1551.587423,1801.805422,1831.592891,2132.529364,1981.743065,2198.913607,1759.130885,1949.209848,2339.051817,1871.241454,1717.169516,2060.603419,2107.69783,1686.158264,2023.389917,2311.871138,1849.49691,1742.44748,2090.936976,1948.62924
COLOMBIA,10.29361862,23.34762611,29.52695376,27.12794238,28.92876167,29.73828046,27.41696567,25.64529791,28.09965697,19.24468448,15.36887816,41.27597146,36.80279496,38.57728694,41.39781437,38.48590507,46.18308609,39.4787052,33.54688652,40.25626383,47.69063565,38.15250852,36.81686836,44.18024203,39.33483317,36.16870503,43.40244604,42.2573025,33.805842,40.5670104
ASIA-OCEANIA,43380.35295,43458.69656,44197.47159,45469.93347,45837.19579,46333.80275,47859.31454,45183.23353,42925.2217,41762.37359,41863.9037,47604.99028,49934.42472,49967.02984,44262.22093,37435.91262,44923.09514,50280.03012,40224.02411,43257.95112,51909.54136,41527.63307,38409.1069,46090.92828,45442.36671,36353.89336,43624.67203,52349.60644,41879.68515,37812.67385
AUSTRALIA,139.2276414,144.4360557,147.8466442,128.4941651,107.5857102,103.5549752,50.00540725,42.00671709,42.00671709,43.21217396,43.21217396,42.81035501,43.07823431,43.03358776,57.34156088,68.80987306,55.04789846,44.3895842,53.26750102,63.92100126,51.13680101,53.0018581,63.60222969,50.88178375,54.10381341,64.9245761,51.93966088,54.72878304,65.67453966,52.53963175
CHINA,23865.818,22402.82008,23353.08842,25206.52401,25507.52563,25688.40514,26002.79652,23396.33272,22569.15517,24290.02133,24001.74911,28990.84303,30285.17955,29645.99625,26807.24831,22875.13742,27450.1649,29982.928,23986.3424,26727.22704,32072.67244,25658.13796,22755.45835,27306.55003,28831.49197,23065.19358,27678.23229,31447.90923,25158.32738,24469.9036
INDIA,4933.561619,4667.415277,4609.484114,3883.383445,4008.931711,4360.706908,4578.201851,5398.548136,5110.365967,4547.730572,4726.039988,5280.962475,5604.710502,6711.756338,4683.646029,3746.916823,4496.300188,5395.560224,4316.44818,4169.085615,5002.902736,4444.990187,4083.270333,4899.9244,4772.38588,3936.683071,4724.019686,5465.5872,4372.469759,4242.963957
INDONESIA,1654.122346,1897.579651,1959.46887,1942.738661,1882.682838,1746.90862,1743.318784,1393.090617,1099.660187,838.1462746,977.1226295,1284.621015,1551.407744,1696.974185,1011.241695,808.9933555,970.7920271,1164.950432,931.960346,895.4033409,1074.484009,970.2579017,894.5928291,1073.511395,1112.491518,889.9932142,1067.991857,1150.826716,920.6613722,1064.884367
IRAN,1006.872161,640.9647959,516.9129071,543.1682284,477.441918,631.2780702,1528.592394,1049.829327,454.2655133,440.486243,448.7722155,555.3017767,596.325196,552.6074137,584.1652415,700.9982902,560.7986319,466.4904783,559.7885738,671.7462888,537.397031,536.9133133,644.2959759,528.564081,589.7562517,679.057098,543.2456786,554.495183,665.3942194,532.7895468
JAPAN,7409.310037,8466.832512,8497.535644,8513.372196,8349.390756,8489.096805,8643.557282,8557.148026,8540.20229,7319.865471,7134.454938,7224.986184,7574.109414,7361.74675,6883.180384,6410.611939,7692.734327,6572.692619,6029.304952,7235.16594,7237.643515,5790.114812,6948.137775,8286.706115,6629.364889,5698.573041,6838.287648,7819.540897,6255.632715,6663.727565
MALAYSIA,292.5886291,310.3160593,320.9697264,305.3554768,311.4892727,291.4557395,275.0037661,276.2191023,282.3345189,228.3744437,228.8185301,320.9084614,346.5781324,353.5196961,285.8647801,228.6918241,274.4301889,329.3162266,263.4529813,257.4907098,308.9888518,268.3400554,248.7510306,298.5012367,290.987164,232.7897312,279.3476774,335.2172128,268.1737703,247.8433232
