Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
POLAND,-349794.7519,-300652.2667,-273043.1132,-276645.0406,-297790.0954,-307944.8014,-343922.2808,-357642.1389,-359840.9061,-274161.4266,-265028.8745,-309729.6804,-401706.9679,-410692.5097,-208383.5072,-166706.8057,-200048.1669,-240057.8003,-192046.2402,-177858.9389,-213430.7267,-220164.3545,-176131.4836,-211357.7803,-246931.7516,-197545.4013,-182456.1343,-218947.3611,-213457.2299,-170765.7839
ROMANIA,-99224.64729,-113869.3522,-126530.2924,-125931.9096,-123766.9835,-116277.6205,-115625.2859,-145856.0925,-155479.6963,-142284.0771,-134903.5749,-157749.2545,-163408.6213,-175858.3166,-140300.0923,-112240.0738,-134688.0886,-161625.7064,-129300.5651,-122971.1569,-147565.3883,-137872.9143,-121996.1507,-146395.3808,-149342.8878,-119474.3102,-143369.1722,-164835.2787,-131868.2229,-126279.2651
SLOVAKIA,-203722.24,-279825.8239,-307901.9834,-309454.0835,-327120.532,-331091.8275,-329166.4699,-344038.3954,-351843.4761,-321665.5997,-325895.7821,-315301.061,-338717.8423,-320822.1744,-273868.9051,-219095.1241,-262914.1489,-315496.9787,-252397.5829,-239071.7156,-286886.0587,-274004.7608,-222863.4271,-267436.1125,-320923.335,-256738.668,-234860.2292,-281832.2751,-284244.4685,-227395.5748
SLOVENIA,-53801.00295,-46522.21007,-34565.63809,-36253.47434,-41608.32737,-42542.87786,-57475.30582,-65636.76718,-63949.38586,-48172.8957,-32941.93595,-23163.25485,-19771.29673,-19392.41344,-31848.84212,-38218.61055,-30574.88844,-27061.19025,-32473.4283,-35715.29507,-28572.23606,-31819.17064,-38183.00477,-30546.40382,-27405.27867,-32886.33441,-34553.92506,-27643.14005,-33171.76806,-35119.41948
SERBIA,-4931.135953,-4963.420035,-31760.77167,-34469.09954,-28422.36541,-26342.06694,-25419.08244,-19256.7985,-12391.21913,-8120.36823,-6974.036446,-2602.504513,-600.6393476,-398.800576,-5301.652045,-6361.982453,-5089.585961,-6031.799467,-7027.673171,-5622.13854,-4497.710831,-5397.252995,-6476.703598,-5228.940533,-4183.152427,-5019.782913,-4516.883314,-5420.259977,-4336.207982,-5203.449578
RUSSIA,-1307720.822,-1378384.81,-1356875.262,-1244723.557,-1086660.097,-985795.9238,-1046252.344,-953659.7801,-948191.265,-896000.9691,-927432.0234,-763057.0139,-769692.5739,-793055.1137,-835600.7934,-936506.5774,-749205.2617,-834800.999,-1001761.199,-801408.959,-709607.5963,-851529.1152,-916999.0495,-733599.2395,-872255.4635,-968556.025,-774844.8197,-808882.1874,-970658.6248,-776526.8997
AZERBAIJAN,-1511.305391,-1511.305391,-1511.305391,-1511.305391,-1511.305391,-1644.460051,-1644.460051,-2762.959195,-3389.212571,-2286.900485,-2299.584769,-654.0632717,-1135.429214,-1796.975683,-128.7480536,-102.9984429,-123.5981315,-148.3177578,-147.3838753,-117.9071002,-101.0973532,-121.3168239,-115.2170607,-92.17364859,-110.6083783,-132.730054,-159.2760648,-127.4208518,-101.9366815,-122.3240178
BELARUS,-153433.0959,-194777.1203,-193820.9087,-128927.7653,-126946.9471,-86708.8731,-86291.0575,-45899.90396,-48474.64691,-51075.85967,-49081.7317,-59528.63502,-57942.2503,-72709.10209,-73534.09571,-88240.91486,-70592.73188,-56474.18549,-67769.02263,-81322.82713,-65058.26169,-68593.8153,-82312.57839,-65850.0627,-64880.66847,-77856.80216,-62285.44174,-70384.4643,-84461.35714,-67569.08574
KAZAKHSTAN,-12854.62767,-12854.62767,-12854.62767,-28604.38263,-21811.30384,-21139.14385,-24066.93904,-21015.0456,-27754.65403,-37897.60932,-40938.88829,-46947.23785,-61783.20307,-59900.78381,-24873.40245,-19898.72196,-23878.46635,-28654.15962,-22923.3277,-21391.40239,-25669.68287,-25628.39365,-20502.71492,-24603.2579,-29523.90948,-23619.12759,-19986.98252,-23984.37903,-28781.25483,-23025.00386
UKRAINE,-52183.52449,-44092.1186,-32296.02971,-21638.11369,-14909.99163,-11837.50045,-14443.38548,-14003.68226,-14222.41982,-6926.908227,-7867.888042,-785.0457574,-608.0247842,-3086.986194,-8515.380313,-10218.45638,-8174.765101,-6539.812083,-7847.774499,-9417.329397,-7533.863517,-6168.506099,-7402.207321,-8882.648783,-7106.119026,-8527.342831,-10232.8114,-8186.24912,-7705.450201,-9246.540243
