Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
SLOVAKIA,23688.63256,32537.88651,35802.55622,35983.03296,38037.27116,38499.04972,38275.17092,40004.46459,40912.03211,37402.97671,37894.85838,36662.91407,39385.79562,37304.904,31845.22153,25476.17722,30571.41267,36685.6952,29348.55616,28126.7093,33752.05116,31009.67923,26388.76911,31666.52294,36406.87528,29125.50022,30141.51704,36169.82044,28935.85635,28748.27424
SLOVENIA,1699.326317,2365.038346,1695.023227,1280.772281,1959.827987,2349.134723,3239.600092,3635.511775,3261.40746,1675.176538,2784.204323,972.0364015,3856.209315,3600.715023,827.3884295,3576.7758,3060.400276,2823.553738,2562.499007,2268.068746,1940.031955,1578.38527,1183.128629,754.262004,291.7853807,1149.518648,991.415986,874.0221295,812.2008295,823.7885945
SERBIA,573.3879015,577.1418645,3693.112985,4008.034831,3304.926211,3063.03104,2955.70726,2239.162616,1440.839434,944.228864,810.9344705,302.6168038,69.8417846,46.37216,616.471168,739.7654015,591.812321,593.1459975,711.775197,569.4201575,501.3051045,601.5661255,538.6133415,646.33601,750.311983,600.2495865,480.1996692,576.239603,623.6429515,498.9143614
RUSSIA,152095.2009,160277.3035,184997.8993,169842.8989,138158.9368,122548.2843,129267.919,114874.7213,115195.6025,110187.7203,115022.7779,93816.88835,93779.915,97482.86535,102255.7595,110498.881,88399.1048,105777.4481,119949.6918,95959.7534,90341.79325,108410.1519,104745.7828,83796.6262,100555.9515,120667.1417,96533.7134,88588.552,106306.2624,107314.7063
AZERBAIJAN,1275.301402,2387.155596,2853.145773,2060.522796,1087.366652,461.9229156,631.215021,1209.282786,1743.241237,1765.190653,2461.55955,1890.353278,2082.843696,2206.074295,1554.667031,1243.733625,1492.48035,1790.97642,1432.781136,1258.320437,1509.984525,1810.726247,1448.580998,1432.481116,1718.977339,1375.181872,1449.172146,1739.006575,1391.20526,1555.288977
BELARUS,25411.22386,30786.50821,32850.4374,19502.2755,18962.41981,22897.93753,23562.34082,8487.92391,9027.95372,8592.18391,7846.15162,9134.227955,9443.07712,10835.76599,11067.75693,13281.30831,10625.04665,8878.289035,10653.94684,12140.15581,9712.12465,11654.54958,13285.14269,10628.11416,10867.54602,13041.05522,10432.84417,10202.4494,12242.93928,10824.31251
KAZAKHSTAN,4957.62812,10098.21491,10540.71706,10293.36104,8617.577955,4943.927505,5786.71303,4779.185808,5743.446745,5603.813825,6103.769345,6902.554235,12671.93432,13791.19622,6888.275015,12242.44385,13266.26685,13064.36288,12803.421,12508.98457,12180.94733,11819.30046,11424.04369,10995.17697,10532.70028,10036.61359,9506.9169,8943.6102,8346.69348,7716.16674
UKRAINE,22334.3993,27592.2833,23352.56675,15030.7247,7356.404525,6181.36116,7376.726215,8300.4293,14007.69826,10855.8978,16548.55959,10700.76306,9041.289485,4013.809862,15178.78885,18214.54662,14571.63729,12166.54844,14599.85813,17134.01602,13707.21282,13073.87784,15688.65341,14823.5367,13103.44441,15724.13329,16839.79287,13471.8343,16166.20116,17544.91192
UZBEKISTAN ,9082.33136,7492.18944,8505.05527,9102.1559,7236.71939,3864.158592,4257.56058,7935.963185,10887.54423,10638.6702,9570.26235,13061.14475,11843.98689,11619.29934,13887.99984,15969.83894,12775.87115,12973.08561,15567.70273,12454.16218,12892.48704,15470.98444,12376.78756,13048.3172,15657.98064,12526.38451,12679.11659,15214.93991,12575.38747,12748.04041
TURKEY,83075.27115,73428.47965,71833.83905,65364.9582,77484.90495,74245.76185,76882.18545,78504.77005,68603.7753,94017.76055,63027.09,74489.8422,90121.20185,114549.9196,54016.22895,43212.98316,51855.5798,62226.69575,49781.3566,48321.29112,57985.54935,52149.69385,44776.06876,53731.2825,63558.6914,50846.95315,46721.37827,56065.6539,57169.2873,45735.42984
