Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
SOUTH AMERICA,316.3135898,265.3831843,278.1206592,283.3488825,243.1653909,197.7632447,206.8760463,168.1327268,165.1756465,127.8912254,140.8764058,162.6721325,171.4212844,187.9075819,173.6777511,179.8992588,164.6442756,176.6893718,193.7347398,154.9877919,182.4673238,207.358567,165.8868536,154.6639854,185.5967825,174.6078599,142.7753486,171.3304184,204.4339016,163.5471213
ARGENTINA,48.06561693,45.06119382,47.2529927,40.46166079,39.7775618,40.96051852,57.73935525,33.98045281,18.33078366,15.31090705,19.43051358,22.33767314,24.39241397,23.111351,24.12205015,28.94646018,23.15716814,21.63035512,25.95642614,23.45018433,19.51114917,23.41337901,26.76675774,21.41340619,23.06716376,27.68059651,22.14447721,22.70219098,27.24262918,21.79410334
BRAZIL,279.9797708,223.953122,236.4354694,252.4326403,205.1008995,165.1465607,165.7521362,144.1910038,150.482459,112.7473001,121.4186246,128.48293,144.3177367,171.7378442,129.3007275,106.171052,127.4052624,152.8863149,122.3090519,111.3761925,133.651431,140.5961931,112.4769545,134.9723454,147.1085483,117.6868387,119.1779633,143.0135559,120.7497291,113.045346
COLOMBIA,8.179807758,13.1947065,12.61413654,12.46479173,10.6863944,10.35313062,27.60981213,5.376507547,7.438306075,4.268968302,6.460900034,9.591440513,6.648798166,7.052162873,12.70756669,15.24908002,12.19926402,10.5731259,12.68775108,14.15622455,11.32497964,12.47393584,14.96872301,11.9749784,11.0690301,13.28283612,13.13997068,10.51197655,12.61437186,14.73620351
ASIA-OCEANIA,3077.909647,3093.102003,2694.56032,2827.533035,3282.636515,3316.595491,3433.595133,3230.145369,3092.064375,3042.558035,3113.939657,3484.877025,3631.588652,3620.014038,3254.764724,2785.489562,3342.587475,3618.209999,2894.567999,3307.791109,3938.597636,3150.878109,2726.427248,3271.712698,3617.136873,2893.709498,3296.621735,3927.560938,3142.048751,2759.497909
AUSTRALIA,36.59394444,34.27150115,42.815094,10.08236492,21.38704715,19.17056756,20.16076276,22.6651319,12.16427031,21.32755073,28.33717142,20.16545004,24.56116089,24.57191016,17.61928293,14.09542634,16.91451161,20.29741394,16.23793115,16.26898855,19.52278626,16.09284157,14.60878933,17.5305472,18.04603886,16.0069118,17.87501613,18.15244042,16.02221862,19.22666235
CHINA,1778.716854,1670.663025,1738.526997,1905.0801,1929.575569,1989.073173,2015.43391,1761.509785,1688.747207,1824.156373,1831.610779,2143.873346,2207.915552,2123.016099,2026.862026,1899.952722,2258.55977,1925.885738,1792.874373,2151.449247,2013.324887,1671.31014,2005.572167,2397.004312,1917.603449,1755.787572,2106.945087,2142.469059,1713.975247,2056.770296
INDIA,345.4091409,295.0532952,306.9469626,257.0095588,265.6657315,292.5303894,311.6349711,365.6194078,343.754792,313.4358063,318.884519,360.801758,391.100324,473.7036923,310.7655688,248.612455,298.334946,358.0019352,286.4015481,274.3370684,329.2044821,312.8897892,259.5369347,311.4443216,354.5444124,283.6355299,293.7926029,352.5511235,282.0408988,279.3511444
INDONESIA,131.6518051,145.4523065,151.6315545,148.1339877,142.4546263,129.8132432,131.7027831,103.210711,78.83548845,58.95971502,71.28747632,89.26928654,113.3736995,124.7289328,66.22993085,52.98394469,63.5807336,76.29688032,61.03750426,55.97346131,67.16815358,71.01787092,56.81429674,68.17715607,78.40798803,62.72639043,57.33063865,68.7967664,71.21982861,56.97586289
IRAN,77.15495486,24.22328175,41.44904336,29.18356327,23.38093032,34.77365614,103.3382335,65.85492344,19.70113895,21.75925443,22.42956401,29.73224646,32.68726772,29.40858438,34.12282066,40.9473848,32.75790784,28.40871266,34.0904552,40.90854622,32.72683699,26.18146959,31.41776351,37.70131621,30.16105297,33.45507936,40.14609522,32.11687619,25.92201509,31.10641811
JAPAN,424.2590066,521.6963578,495.7857792,518.3220341,503.5401029,509.0609553,527.8908164,518.9069647,516.229465,455.8697235,444.9463271,450.2007695,465.6254882,454.0899228,430.186679,399.8345712,479.8014858,408.3362413,372.0012534,446.401504,451.6839505,361.3471604,433.6165925,515.9117204,412.7293764,368.0110334,441.6132403,459.1925168,367.3540135,440.8248163
MALAYSIA,0.754451333,2.80559267,1.215386662,1.230597864,1.173028113,1.228494117,5.184953445,3.457966563,3.647483138,2.003211274,3.400668118,0.691428106,0.109247506,5.044644993,0.613578912,0.49086313,0.589035756,0.706842907,0.565474325,0.45237946,0.542855352,0.651426423,0.781711707,0.625369366,0.500295493,0.600354591,0.72042551,0.576340408,0.461072326,0.553286791
PAKISTAN ,42.04284831,90.61338933,42.32229921,51.52736848,75.75148703,74.03606793,95.91792876,92.9245171,60.95030995,138.0860658,224.8240281,135.6475486,65.92913865,103.5752008,195.8994427,235.0793313,188.063465,171.5293362,205.8352035,208.442326,166.7538608,200.104633,228.6796599,182.9437279,178.7169032,214.4602838,182.9592037,178.4755133,214.170616,178.7841601
PHILIPPINES,13.34354645,12.81302527,19.35794808,28.65963323,34.75354047,290.0163669,219.0536204,147.3999709,30.08282719,18.15297815,31.99160867,31.50025613,18.40946951,41.61837034,40.24106984,32.19285587,38.63142704,45.65470184,36.52376147,43.82851376,35.06281101,28.0502488,33.66029857,40.39235829,32.31388662,38.77666395,46.53199674,37.22559739,30.94067501,37.12881001
SOUTH KOREA,102.6775158,156.0682864,98.3349506,185.6343783,147.5035718,129.9278466,144.3204687,145.429178,142.8146421,129.1860899,123.6027244,81.26802383,89.37333331,89.13105759,75.24678482,61.65150457,73.98180552,88.7781666,71.02253329,64.26159377,77.11391254,82.38675439,65.90940351,73.43046569,88.11655882,70.49324706,60.09335439,72.11202529,86.4268539,69.14148309
