Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
BRAZIL,310777.5456,248587.9654,262443.371,280200.2308,227661.9985,183312.6823,183984.8712,160052.0143,167035.5295,125149.5031,134774.6733,142616.0523,160192.6877,190629.007,143523.8075,117849.8677,141419.8413,169703.8095,135763.0476,123627.5737,148353.0884,156061.7744,124849.4195,149819.3034,163290.4886,130632.3909,132287.5393,158745.0471,134032.1993,125480.334
COLOMBIA,9079.586612,14646.12421,14001.69156,13835.91882,11861.89778,11491.97498,30646.89146,5967.923377,8256.519743,4738.554815,7171.599038,10646.49897,7380.165965,7827.900789,14105.39902,16926.47883,13541.18306,11736.16975,14083.4037,15713.40925,12570.7274,13846.06878,16615.28254,13292.22603,12286.62341,14743.94809,14585.36746,11668.29397,14001.95276,16357.1859
ASIA-OCEANIA,3416479.708,3433343.223,2990961.955,3138561.669,3643726.531,3681420.995,3811290.598,3585461.359,3432191.456,3377239.419,3456473.02,3868213.498,4031063.403,4018215.582,3612788.843,3091893.414,3710272.097,4016213.099,3212970.479,3671648.131,4371843.376,3497474.701,3026334.246,3631601.094,4015021.929,3212017.543,3659250.125,4359592.642,3487674.114,3063042.679
AUSTRALIA,40619.27833,38041.36627,47524.75434,11191.42506,23739.62234,21279.32999,22378.44667,25158.29641,13502.34004,23673.58131,31454.26028,22383.64955,27262.88859,27274.82028,19557.40405,15645.92324,18775.10789,22530.12947,18024.10358,18058.57729,21670.29275,17863.05415,16215.75616,19458.90739,20031.10313,17767.6721,19841.2679,20149.20887,17784.66267,21341.5952
CHINA,1974375.708,1854435.958,1929764.966,2114638.911,2141828.882,2207871.223,2237131.64,1955275.862,1874509.4,2024813.574,2033087.965,2379699.414,2450786.262,2356547.87,2249816.849,2108947.522,2507001.344,2137733.169,1990090.554,2388108.665,2234790.625,1855154.255,2226185.106,2660674.786,2128539.829,1948924.205,2338709.046,2378140.655,1902512.524,2283015.029
INDIA,383404.1464,327509.1577,340711.1285,285280.6103,294888.962,324708.7322,345914.818,405837.5426,381567.8192,347913.745,353961.8161,400489.9514,434121.3597,525811.0985,344949.7813,275959.825,331151.79,397382.1481,317905.7184,304514.1459,365416.9751,347307.6661,288085.9975,345703.197,393544.2977,314835.4382,326109.7893,391331.7471,313065.3977,310079.7703
INDONESIA,146133.5037,161452.0602,168311.0255,164428.7263,158124.6352,144092.7,146190.0892,114563.8892,87507.39218,65445.28368,79129.09872,99088.90806,125844.8064,138449.1155,73515.22324,58812.17861,70574.6143,84689.53716,67751.62972,62130.54206,74556.65048,78829.83672,63063.86938,75676.64324,87032.86671,69626.29338,63637.0089,76364.4107,79054.00975,63243.20781
IRAN,85641.9999,26887.84274,46008.43813,32393.75523,25952.83266,38598.75832,114705.4392,73098.96502,21868.26424,24152.77242,24896.81605,33002.79357,36282.86717,32643.52866,37876.33093,45451.59713,36361.2777,31533.67105,37840.40527,45408.4863,36326.78906,29061.43124,34873.71749,41848.46099,33478.76879,37135.13809,44562.16569,35649.73257,28773.43675,34528.1241
JAPAN,470927.4973,579082.9571,550322.2149,575337.4579,558929.5142,565057.6604,585958.8062,575986.7308,573014.7061,506015.393,493890.423,499722.8541,516844.2919,504039.8143,477507.2137,443816.374,532579.6493,453253.2278,412921.3913,495505.6694,501369.1851,401095.348,481314.4177,572662.0096,458129.6078,408492.2471,490190.6967,509703.6936,407762.955,489315.5461
MALAYSIA,837.4409793,3114.207864,1349.079195,1365.963629,1302.061205,1363.628469,5755.298324,3838.342885,4048.706283,2223.564514,3774.74161,767.4851975,121.2647314,5599.555942,681.0725926,544.8580739,653.8296888,784.5956263,627.6765012,502.141201,602.5694412,723.0833293,867.6999952,694.1599963,555.3279969,666.3935962,799.6723156,639.7378524,511.7902821,614.1483384
PAKISTAN ,46667.56162,100580.8622,46977.75212,57195.37901,84084.1506,82180.0354,106468.9009,103146.214,67654.84404,153275.533,249554.6712,150568.7789,73181.34391,114968.4728,217448.3814,260938.0577,208750.4462,190397.5632,228477.0759,231370.9818,185096.7855,222116.1426,253834.4225,203067.538,198375.7626,238050.9151,203084.7161,198107.8198,237729.3837,198450.4177
PHILIPPINES,14811.33655,14222.45804,21487.32237,31812.19288,38576.42993,321918.1672,243149.5187,163613.9677,33391.93818,20149.80575,35510.68562,34965.2843,20434.51115,46196.39107,44667.58752,35734.07002,42880.88401,50676.71904,40541.37523,48649.65027,38919.72022,31135.77617,37362.93141,44835.5177,35868.41415,43042.09698,51650.51638,41320.4131,34344.14926,41212.97911
SOUTH KOREA,113972.0426,173235.7979,109151.7952,206054.1599,163728.9647,144219.9097,160195.7202,161426.3876,158524.2527,143396.5598,137199.0241,90207.50645,99204.39998,98935.47392,83523.93115,68433.17007,82119.80413,98543.76492,78835.01195,71330.36909,85596.44292,91449.29738,73159.43789,81507.81691,97809.38029,78247.50424,66703.62338,80044.34807,95933.80782,76747.04623
TAIWAN ,17239.25245,18359.84686,17790.94368,16091.08833,15916.13542,15635.13784,15100.94099,13715.44611,13359.96166,13078.13681,13577.11268,13852.44839,14331.26877,15337.2243,13666.24774,12225.75573,14670.90687,14090.01819,11272.01456,13526.41746,16231.70096,12985.36077,11321.76519,13586.11823,15406.71618,12325.37295,12910.50327,15492.60392,12394.08314,12124.0276
THAILAND,82091.91117,193319.1679,136237.4369,113570.1372,164374.3104,151382.7218,159917.4416,183408.5364,138334.1992,101831.2049,110762.1389,112060.824,143355.1253,76345.96252,81650.51485,89944.45522,71955.56417,83591.15612,93250.68193,74600.54551,80062.88394,96075.46071,76860.36858,73143.47306,87772.16768,82892.12592,66313.70074,79576.4409,95491.72907,76393.38326
VIETNAM,6600.854987,7206.743717,5108.002412,5713.44268,15387.71066,26371.01626,24027.96529,15918.68464,13602.431,11396.36312,12902.10704,17596.48712,17221.25478,9114.899256,17584.94343,21101.93211,16881.54569,14408.82729,17290.59275,20033.79253,16027.03403,16863.09801,20235.71762,16188.57409,16763.71972,20116.46367,16093.17093,15974.62196,19169.54635,16722.9482
AFRICA,42341.60305,44388.0782,46031.10617,55191.32108,58540.86597,102072.3648,110818.2291,79355.0393,79849.54615,65877.35037,73463.79658,81570.9133,89447.24658,102819.7475,64390.2501,51512.20006,61814.64009,74177.5681,59342.05448,58177.40517,69812.88618,59141.51845,57041.59368,68449.91241,59383.41737,60412.10536,72494.52646,58559.48,59490.27357,71388.32829
EGYPT,16626.54922,10971.33945,8038.307469,62531.30558,25343.33459,21131.92201,20628.22252,20448.65122,20633.82749,21977.118,22307.32818,20847.29789,19826.27387,49271.05021,16846.09098,13476.87279,16172.24734,19297.64083,15438.11266,16907.00142,18595.40558,15031.64669,17305.67138,18941.73584,15153.38867,18184.0664,20133.17798,16106.54238,14189.02605,17026.83126
MOROCCO,3058.571361,4361.721892,7830.761407,11520.02514,12054.66692,14067.26114,17700.17188,19799.65903,21880.88325,18345.47517,23265.86522,25870.04144,27793.10204,41428.74066,18043.87787,14435.1023,17322.12276,20786.54731,16629.23785,15538.35416,18646.02499,20403.4569,16322.76552,18387.82182,22065.38619,17652.30895,15329.25682,18395.10819,21005.12708,16804.10166
SOUTH AFRICA,35268.3425,21320.52432,27665.67892,27828.33182,28617.94528,25076.72334,25931.2275,140170.0636,175348.6838,19236.54017,21203.63946,23793.72297,22456.15866,20058.29371,27471.29478,32965.55374,26372.44299,26575.15112,31890.18134,25512.14507,22113.28413,26535.94096,30172.26285,24137.81028,28965.37234,34758.4468,27806.75744,31447.39292,33187.85446,26833.57656
NET,5940875.034,5988933.104,6117783.21,6327164.042,6415809.496,6503560.047,6639084.611,6394127.074,6240494.413,5694998.783,5782547.486,6403624.26,6756552.574,6819475.298,5915526.672,4898556.715,5878268.057,6992691.741,5594153.393,5116594.124,6139912.947,6162348.139,4929878.512,5915854.212,7099025.057,5679220.047,4975436.084,5970523.301,6571529.46,5257223.568
