Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
AUSTRALIA,-414089.3713,-387809.0919,-484486.59,-114089.9189,-242011.323,-216930.1066,-228134.9471,-256473.861,-137648.3219,-241338.074,-320657.4661,-228187.9873,-277928.9259,-278050.5624,-199376.0963,-159500.877,-191401.0524,-229681.263,-183745.0104,-184096.4494,-220915.7392,-182103.2073,-165309.9845,-198371.9814,-204205.1765,-181130.8441,-202269.9193,-205409.1942,-181304.0528,-217564.8634
CHINA,-20127585.45,-18904871.07,-19672805.49,-21557485.35,-21834670.92,-22507933.28,-22806225.83,-19932873.89,-19109507.87,-20641769.49,-20726121.98,-24259619.45,-24984307.56,-24023603.23,-22935543.98,-21499465.02,-25557386.87,-21792917.56,-20287788.96,-24345346.75,-22782360.57,-18912193.69,-22694632.42,-27123996.16,-21699196.93,-19868122.52,-23841747.03,-24243728.82,-19394983.06,-23273979.67
INDIA,-3908577.121,-3338760.972,-3473347.208,-2908266.06,-3006217.488,-3310212.301,-3526395.726,-4137272.246,-3889856.857,-3546773.598,-3608430.083,-4082756.736,-4425608.93,-5360331.255,-3516557.752,-2813246.201,-3375895.441,-4051074.53,-3240859.624,-3104340.511,-3725208.613,-3540594.983,-2936865.314,-3524238.376,-4011949.929,-3209559.944,-3324495.244,-3989394.293,-3191515.434,-3161078.739
INDONESIA,-1489744.111,-1645907.679,-1715830.749,-1676253.019,-1611986.561,-1468939.331,-1490320.966,-1167910.677,-892085.7903,-667175.7226,-806674.0742,-1010152.453,-1282912.915,-1411406.345,-749443.9543,-599555.1636,-719466.196,-863359.4352,-690687.5482,-633383.9043,-760060.6853,-803623.2762,-642898.621,-771478.345,-887248.2856,-709798.6286,-648741.4373,-778489.725,-805908.5869,-644726.8696
IRAN,-873069.2261,-274105.5566,-469028.6486,-330235.0581,-264573.6852,-393491.3721,-1169353.695,-745200.4494,-222933.9408,-246223.1422,-253808.2243,-336443.8415,-369882.24,-332781.3496,-386126.6548,-463351.9859,-370681.5887,-321467.0117,-385760.4141,-462912.4967,-370329.9975,-296263.998,-355516.7976,-426620.1571,-341296.1257,-378570.6349,-454284.7617,-363427.8095,-293328.0655,-351993.6786
JAPAN,-4800825.601,-5903406.154,-5610207.502,-5865223.018,-5697953.796,-5760426.6,-5973501.344,-5871841.969,-5841543.946,-5158525.818,-5034918.964,-5094377.128,-5268919.998,-5138385.968,-4867901.894,-4524443.832,-5429332.603,-4620646.941,-4209487.868,-5051385.44,-5111160.493,-4088928.394,-4906714.073,-5837948.415,-4670358.733,-4164335.378,-4997202.456,-5196125.848,-4156900.679,-4988280.816
MALAYSIA,-8537.212449,-31747.49601,-13753.0596,-13925.18635,-13273.73917,-13901.38079,-58671.84162,-39129.62163,-41274.15129,-22667.91705,-38481.24449,-7824.054882,-1236.221776,-57084.14071,-6943.129796,-5554.503835,-6665.404604,-7998.485522,-6398.788419,-5119.030735,-6142.836883,-7371.404258,-8845.68511,-7076.548089,-5661.23847,-6793.486163,-8152.183397,-6521.746717,-5217.397376,-6260.87685
PAKISTAN ,-475748.0204,-1025362.037,-478910.2279,-583072.8538,-857187.8796,-837776.5581,-1085387.089,-1051514.272,-689700.8758,-1562552.849,-2544061.371,-1534959.102,-746040.2532,-1172035.167,-2216756.852,-2660108.223,-2128086.578,-1940989.857,-2329187.829,-2358689.478,-1886951.583,-2264341.899,-2587690.888,-2070152.71,-2022322.852,-2426787.422,-2070327.831,-2019591.335,-2423509.602,-2023083.917
PHILIPPINES,-150992.7624,-144989.4964,-219050.4652,-324306.376,-393263.7475,-3281764.152,-2478764.652,-1667947.039,-340410.9393,-205415.2791,-362010.3086,-356450.2667,-208317.6813,-470944.717,-455359.4745,-364287.5796,-437145.0954,-516618.9945,-413295.1955,-495954.2346,-396763.3877,-317410.7101,-380892.8522,-457071.4227,-365657.1381,-438788.5658,-526546.2789,-421237.0231,-350118.1646,-420141.7975
SOUTH KOREA,-1161877.153,-1766035.873,-1112737.599,-2100599.544,-1669119.365,-1470236.159,-1633100.04,-1645645.962,-1616060.423,-1461842.596,-1398662.407,-919611.8486,-1011329.824,-1008588.283,-851476.7756,-697635.4465,-837162.5362,-1004595.043,-803676.0346,-727170.6664,-872604.7998,-932271.1681,-745816.9344,-830923.6907,-997108.4287,-797686.7431,-680003.7471,-816004.4967,-977988.0836,-782390.4666
TAIWAN ,-175743.9202,-187167.7134,-181368.084,-164039.0703,-162255.5295,-159390.9263,-153945.1073,-139820.8114,-136196.859,-133323.8224,-138410.5844,-141217.4682,-146098.757,-156353.875,-139319.2634,-124634.3045,-149561.1653,-143639.3509,-114911.4808,-137893.7769,-165472.5323,-132378.0259,-115418.6589,-138502.3907,-157062.3034,-125649.8427,-131614.8982,-157937.8778,-126350.3022,-123597.2467
THAILAND,-836878.1841,-1970773.879,-1388859.598,-1157779.967,-1675698.28,-1543256.766,-1630263.156,-1869740.888,-1410234.842,-1038108.537,-1129154.095,-1142393.417,-1461420.197,-778301.6568,-832378.4112,-916930.1979,-733544.1582,-852162.0942,-950635.2117,-760508.1691,-816193.4589,-979432.1504,-783545.7205,-745654.1824,-894785.019,-845035.8972,-676028.7179,-811234.4615,-973481.3538,-778785.083
VIETNAM,-67291.78863,-73468.46369,-52073.04498,-58245.14823,-156868.5534,-268836.8182,-244950.8078,-162281.5172,-138668.6896,-116179.1403,-131529.3036,-179385.7151,-175560.4446,-92920.97393,-179268.034,-215121.6408,-172097.3126,-146889.4199,-176267.304,-204232.5933,-163386.0747,-171909.2495,-206291.0994,-165032.8795,-170896.147,-205075.3764,-164060.3011,-162851.7649,-195422.1178,-170480.5056
AFRICA,-431647.447,-452510.0433,-469259.7357,-562642.6758,-596789.2927,-1040567.019,-1129725.901,-808977.404,-814018.607,-671580.3855,-748919.6901,-831566.9208,-911861.4516,-1048186.141,-656420.2831,-525136.2263,-630163.4718,-756196.1661,-604956.9328,-593084.0261,-711700.8312,-602912.5873,-581505.1039,-697806.1246,-605378.6029,-615865.4648,-739038.558,-596979.0517,-606467.9382,-727761.526
EGYPT,-169497.7754,-111846.277,-81945.7613,-637469.45,-258360.2151,-215427.37,-210292.4534,-208461.8309,-210349.5927,-224043.6402,-227409.9364,-212525.7964,-202117.0641,-502289.0372,-171735.873,-137388.6984,-164866.4381,-196727.9649,-157382.3719,-172356.8187,-189569.0943,-153238.6932,-176421.0217,-193099.7252,-154479.7802,-185375.7362,-205245.7688,-164196.6151,-144648.6771,-173578.4125
MOROCCO,-31180.31496,-44465.15917,-79829.9527,-117439.8011,-122890.1558,-143407.3564,-180442.7195,-201845.7416,-223062.5842,-187021.2026,-237181.6511,-263729.6781,-283334.1365,-422341.3581,-183946.5976,-147157.278,-176588.7336,-211906.4804,-169525.1843,-158404.2742,-190085.1291,-208001.1016,-166400.8813,-187452.9015,-224943.4818,-179954.7854,-156272.6514,-187527.1817,-214134.7711,-171307.8169
SOUTH AFRICA,-359539.7647,-217350.0583,-282035.1336,-283693.2831,-291742.9225,-255642.2721,-264353.4335,-1428950.388,-1787575.487,-196105.08,-216158.4867,-242562.8468,-228927.1746,-204482.3683,-280053.503,-336064.2036,-268851.3629,-270917.8516,-325101.4219,-260081.1375,-225431.7728,-270518.1274,-307588.2652,-246070.6122,-295284.7346,-354341.6815,-283473.3452,-320587.4575,-338330.4271,-273552.3452
NET,-60563685.74,-61053609.17,-62367159.32,-64501672.31,-65405359.97,-66299924.62,-67681516.9,-65184320.58,-63618127.02,-58057123.68,-58949630.61,-65281138.73,-68879032.88,-69520492.61,-60305274.28,-49937870.73,-59925444.87,-71286331.17,-57029064.93,-52160632.37,-62592758.82,-62821472.25,-50257177.81,-60308613.36,-72370336.05,-57896268.85,-50721610.15,-60865932.19,-66992832.34,-53594265.87
