Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
EUROPE,97646.86384,92647.74744,92201.68828,92613.27156,96523.00716,96515.8194,94583.6692,92626.71748,93866.1088,79900.06264,76632.58972,80675.11828,85889.14548,83004.58716,77713.74904,74545.348,84313.57784,74074.72624,72013.07444,86415.68932,71289.2998,70263.4862,84316.18344,73087.2122,68320.36752,81984.441,77989.49468,62983.18884,75579.8266,90695.79192
AUSTRIA,1786.757181,1608.630262,1666.531722,1676.602698,1600.62767,1281.209629,1282.700133,1530.382638,1608.192777,1563.056497,1586.72356,1602.045283,1590.96075,1594.268654,1642.743436,1717.03641,1502.766203,1717.112608,1796.617643,1437.294114,1724.752937,1904.079711,1523.263769,1571.587774,1885.905329,1508.724263,1460.967608,1753.16113,1582.31172,1428.061262
BELGIUM,3751.686832,3612.819052,3488.806248,3742.594583,3472.673594,3203.134577,3138.712503,3265.307186,3185.292324,3491.657775,3452.181243,3416.584069,3529.633647,3251.011381,3380.561484,3589.976322,2974.374738,3569.249685,3816.297761,3053.038209,3460.307042,4085.19902,3268.159216,2866.593095,3439.911714,3741.871688,2993.49735,3472.700114,4022.735412,3218.18833
FINLAND,13.15977544,8.41257984,10.78617764,121.2127268,198.9204772,172.6902324,298.1256362,333.7421966,341.9721904,269.624665,254.7178046,222.7329833,110.5874103,70.15963224,326.1093475,391.331217,313.0649736,257.8736094,309.4483313,371.3379976,297.0703981,298.4382365,358.1258838,290.083428,295.8588518,355.0306222,284.0244978,309.0742725,370.889127,296.7113016
FRANCE,8469.743488,7619.462504,6916.497448,7260.066276,8255.03778,8805.233548,9290.682992,9679.608308,9467.735496,6536.493148,6546.790376,6233.720252,7250.685136,6698.582896,5489.241612,4621.666988,5546.000384,6124.22292,4899.378336,5399.662616,6479.59514,5183.676112,4909.516028,5891.419232,5444.392736,4711.66214,5653.994564,6172.823744,4938.258996,5379.616356
GERMANY,19855.45204,18537.08166,18580.37083,19234.92163,19766.07674,19830.73392,16819.98176,15476.40887,16590.42155,13021.36498,11295.77619,11905.9745,11911.99294,12125.14675,13089.2338,15545.95373,12436.76299,11207.60238,13449.12286,13839.52645,11071.62116,13285.94539,15479.28988,12383.43191,11281.82459,13538.1895,13720.89197,10976.71358,13172.0563,15652.8088
ITALY,6079.502852,5543.063668,5419.519912,5757.294488,6845.521708,6839.595124,6827.113504,7080.669684,6615.688984,6739.51614,6798.842848,8094.373672,8017.119064,6835.822176,8055.27146,9272.453428,7417.962744,7546.884532,9056.261436,7245.009152,7292.368316,8750.84198,7378.939488,7238.334112,8686.000932,7675.52636,7010.969896,8413.163876,8465.810936,6772.648748
NETHERLANDS,2079.97027,1939.302571,1850.076434,1782.369819,1781.833454,1906.754851,1779.00819,90.6071012,525.3385196,492.2463676,418.5673064,303.8062272,354.7526662,79.1852344,560.6728708,672.8074448,538.2459556,468.674888,562.4098656,597.5560568,478.0448452,573.6538144,610.0798896,488.0639116,585.676694,702.8120328,562.2496264,558.3697132,606.3346716,565.3587564
PORTUGAL,1081.304167,989.6682824,936.5252228,914.7396348,880.1747084,831.3984604,917.9387144,1373.459944,1574.325099,1361.299824,1426.922108,1670.805728,1729.554776,1701.712896,1516.609183,1235.317205,1482.380646,1778.856775,1423.08542,1288.251922,1545.902306,1611.477242,1289.181794,1547.018152,1831.886644,1465.509316,1224.580199,1469.496239,1763.395486,1410.716389
SPAIN,13063.18186,11073.06424,11388.61455,11225.18595,12168.45725,13064.81932,12890.06532,12838.16114,13024.48934,11007.13451,10030.98898,12363.625,13659.3415,12713.04053,11121.77638,9561.00268,11473.20322,12363.37434,9890.699468,11367.65045,13342.65949,10674.1276,9688.357084,11626.0285,11862.12612,9489.700896,11387.64107,13153.56892,10522.85514,9798.067952
