Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
SLOVAKIA,112182.5956,162471.6416,170966.484,170293.1391,182101.7503,182364.2496,181039.4785,191131.7616,194270.8816,173701.597,180610.7472,172227.9536,189378.2592,174122.7883,180923.0659,176088.5599,170527.2196,158045.8278,142051.6917,123872.5125,106642.7839,92250.51465,81396.02446,72986.66647,64666.94102,54966.89986,46721.86488,39713.58515,33756.54738,28693.06527
SLOVENIA,58121.00605,65495.74994,59774.42494,39322.03804,64501.08184,85243.45715,98515.05935,131094.6273,140177.5866,123577.7029,84635.39261,132259.0442,122665.3023,130361.419,128792.6574,128721.9554,122459.8104,111598.2091,96238.34707,81802.59501,69532.20575,59102.37489,50237.01866,42701.46586,36296.24598,30851.80908,26224.03772,22290.43206,18946.86725,16104.83717
SERBIA,21782.00681,21869.35721,145436.0736,135537.7473,109744.896,104711.37,102164.5701,81207.19651,50825.07223,65049.19145,51481.56405,93220.06654,128411.797,130610.4942,132829.8285,132021.0608,126912.6291,116426.6011,101785.1974,86517.41779,73539.80512,62508.83435,53132.5092,46587.4186,40031.99085,34027.19222,28923.11339,24584.64638,20896.94942,17762.40701
RUSSIA,5307127.073,5638638.359,6590098.776,5472639.372,3483303.777,3599213.385,4546061.266,4626014.956,4941874.272,3959726.792,4810929.217,3857978.73,4251340.249,4875316.742,4625961.729,4744628.78,4700006.73,4723458.974,4710455.329,4710740.066,4705629.069,4706466.842,4709760.884,4716149.63,4722509.538,4726556.538,4726116.784,4720683.735,4711133.688,4699868.676
AZERBAIJAN,40186.4812,1091743.525,1200431.263,1227098.9,1232402.638,1225432.376,1243529.282,1281740.355,1341242.939,1398802.414,1511955.569,1572268.268,1668671.35,1924838.871,1829687.669,1882022.62,1865759.365,1874074.724,1865335.511,1860921.638,1854998.029,1853307.477,1854837.673,1859152.678,1863576.046,1865610.831,1863179.313,1855659.108,1844041.48,1830679.819
BELARUS,2308222.02,2503114.422,1897458.266,2004743.877,962739.2348,1014298.672,1260949.676,1559709.054,1560397.811,1463611.972,1498653.849,1540766.008,909292.6419,920346.9619,903766.2015,901947.3018,888163.0932,872244.1063,850704.5604,827835.999,805484.2693,786058.4806,769991.9672,756268.0932,742499.21,725962.7485,704578.0691,677718.7426,646433.8414,613044.4191
KAZAKHSTAN,289284.9994,641062.0619,533446.4199,468458.4573,437327.8234,336549.8639,312592.0177,305389.9271,474619.9121,646539.7785,635041.5272,664936.3051,724467.074,912466.2335,844227.0207,882582.5354,870008.9426,873750.3884,864152.0798,857051.619,849189.2805,845187.6275,844528.2364,846612.1693,848806.0217,848564.4083,843817.8833,833872.3305,819814.0374,803956.8905
UKRAINE,829694.3733,1075267.035,1085651.438,886988.9652,806750.538,845739.5011,932492.4009,1022756.02,1174313.887,1287256.314,1505576.695,1503169.503,1585804.845,1714872.185,1680870.155,1713885.899,1712765.013,1720683.737,1718440.148,1717629.473,1716664.076,1719449.405,1725696.43,1734713.378,1744026.908,1751060.115,1753767.34,1751570.246,1745423.054,1737570.508
UZBEKISTAN ,248207.047,276024.6578,328232.5615,400026.7948,454210.0189,479972.4762,515113.7119,583371.2322,673959.663,750028.3819,822484.2448,929650.0336,1062520.405,1195406.759,1159241.737,1191659.402,1189320.102,1196231.023,1192886.447,1190941.914,1188841,1190475.809,1195587.672,1203412.192,1211512.906,1217302.815,1218741.785,1215248.069,1207733.03,1198502.954
TURKEY,1005023.683,931998.6941,926398.4098,941639.8913,1114288.563,1114696.045,1199656.614,1313016.149,1272181.607,1480613.538,1355391.563,1388083.54,1642892.112,1965396.75,1852308.705,1920688.798,1905974.528,1922803.827,1919442.997,1922201.798,1922750.001,1928073.788,1936392.364,1947711.171,1959212.147,1968471.064,1973385.756,1973443.655,1969671.922,1964225.433
