Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
SWEDEN,390.3631078,334.0895182,378.0731102,418.4679811,416.6442034,531.4925958,377.4255501,436.3347338,533.7291922,338.0884532,435.7759185,475.782412,538.9025557,435.3925638,481.3323636,461.7721854,464.4269826,449.3576342,434.7936178,415.8811414,398.9146522,384.8250595,374.8900267,367.6420205,360.5443274,350.4733039,335.1118803,313.7392547,287.5346036,259.1019898
UNITED KINGDOM  ,1818.00715,2931.860204,2198.585981,3327.428009,3820.268805,4171.442701,3622.22483,3572.121843,4384.890876,3853.029767,3165.620235,2908.405009,2438.767062,2761.423504,2607.716198,2661.408342,2620.021521,2613.538926,2584.568689,2561.145169,2535.237558,2513.936404,2495.813276,2480.556517,2465.128054,2446.635162,2422.681107,2392.597574,2357.550979,2320.1501
CZECH REPUBLIC ,289.8465206,282.4273032,263.4403902,307.0209389,309.5178018,362.0031808,337.5282945,340.0692069,324.561973,308.1277453,290.1406161,305.6262195,396.3613009,378.7547617,390.561462,385.98271,382.2697518,370.1325563,354.4390222,336.2272588,319.221018,305.4319597,295.6656588,288.6576621,281.7819995,271.9473504,256.8146306,235.6643435,209.6684347,181.4291538
HUNGARY,94.99558707,151.1991215,189.6364498,242.9401628,263.3980437,210.5285257,261.9537325,321.7311073,373.4420939,339.5229075,385.7705173,320.3110082,351.7784626,408.6997425,389.0163662,398.5866087,389.589027,380.8564756,364.8921561,348.0247292,331.6993822,318.901682,310.0185331,303.9631822,298.0337998,289.1726188,275.0285285,254.8900023,229.9288555,202.7509739
POLAND,473.9338651,565.4144846,586.6071371,556.6103911,678.0939761,907.5720655,1162.281679,1353.068552,1478.477093,1448.120588,1222.620796,1401.856665,1635.09988,1794.643257,1753.620388,1793.076554,1791.991443,1802.117731,1800.370732,1800.505028,1800.378032,1804.53641,1812.546296,1823.713886,1835.228285,1844.215874,1848.373645,1847.05666,1841.373316,1833.789741
ROMANIA,204.4523941,203.4046244,202.1850119,230.8609351,263.8476477,259.7812506,304.0204282,363.683558,421.2599054,456.7955317,428.9162299,414.8082757,393.3948306,315.9563219,349.9782451,335.5368906,335.7729637,321.6458754,306.4632599,287.6178141,270.434051,256.2559878,246.1825296,238.8287921,231.6196386,221.4372359,205.9457335,184.4154034,158.0133345,134.3113343
SLOVAKIA,125.8627809,182.2843599,191.8151118,191.0596554,204.3082759,204.6027859,203.1164647,214.4394583,217.9613805,194.8837601,202.6354514,193.2304122,212.4721238,195.3563139,202.985856,197.5618028,191.322281,177.3188371,159.3742848,138.9782329,119.647413,103.5000684,91.32191975,81.8870767,72.55279649,61.66987702,52.41939547,44.55648615,37.87301322,32.19206124
SLOVENIA,65.2086129,73.48267511,67.06365912,44.11719154,72.36671151,95.63853032,110.5285474,147.0810535,157.2716407,138.6474726,94.95631492,148.3874661,137.6238086,146.2584336,144.4983683,144.4190446,137.3932578,125.2071309,107.9741998,91.77806983,78.01135935,66.30965545,56.36320713,47.90872606,40.72241715,34.61405458,29.42194639,25.00865443,21.25735627,18.06875283
SERBIA,24.43822891,24.53623131,163.1713775,152.065993,123.1278144,117.4804714,114.6231003,91.11006504,57.02297131,72.98166072,57.75951948,104.5878529,144.0710636,146.5378825,149.0278551,148.1204617,142.3890787,130.6243247,114.1974647,97.06784498,82.50766823,70.131518,59.6117903,52.26855404,44.91372005,38.17666204,32.45016274,27.58263833,23.44524258,19.92845619
RUSSIA,5954.308406,6326.246069,7393.732993,6140.004219,3908.077699,4038.121986,5100.433896,5190.137595,5544.514596,4442.598452,5397.601355,4328.442652,4769.772917,5469.840661,5190.077876,5323.215865,5273.152347,5299.464492,5284.875108,5285.194567,5279.460306,5280.400242,5284.095979,5291.263804,5298.399276,5302.93979,5302.44641,5296.350824,5285.63619,5272.997458
AZERBAIJAN,45.08704984,1224.876955,1346.818696,1376.738337,1382.688842,1374.868587,1395.172333,1438.043082,1504.80175,1569.380355,1696.332051,1763.999625,1872.158648,2159.564697,2052.810215,2111.527189,2093.280699,2102.61008,2092.805159,2087.853032,2081.207065,2079.310357,2081.027154,2085.868356,2090.831134,2093.114053,2090.386021,2081.948759,2068.914412,2053.923354
BELARUS,2589.699773,2808.358466,2128.845145,2249.213776,1080.141146,1137.988035,1414.717069,1749.908868,1750.681616,1642.093161,1681.408244,1728.655799,1020.176971,1032.579318,1013.976605,1011.935898,996.4707645,978.6105256,954.4443247,928.7870405,903.7096135,881.9149333,863.8891776,848.4917362,833.0437969,814.4907851,790.4983359,760.36363,725.2636696,687.8025507
KAZAKHSTAN,324.5620616,719.2368247,598.4979177,525.5849524,490.6580716,377.5906731,350.7112705,342.630916,532.4977702,725.3825252,712.4821116,746.0224291,812.8127195,1023.737568,947.1768768,990.2096817,976.1027933,980.3004923,969.5317113,961.5653798,952.7442629,948.2546255,947.5148245,949.8528841,952.3142673,952.0431902,946.7178469,935.5594766,919.7868352,901.9959774
UKRAINE,930.8720356,1206.391228,1218.041964,995.1534567,905.1302982,948.8737978,1046.205841,1147.47672,1317.516418,1444.231688,1689.175301,1686.474562,1779.186929,1923.993476,1885.845045,1922.886917,1921.629344,1930.513722,1927.996537,1927.087004,1926.003881,1929.128868,1936.137691,1946.254217,1956.703493,1964.594369,1967.631729,1965.166708,1958.269892,1949.459762
UZBEKISTAN ,278.4748294,309.6846783,368.2591114,448.8083428,509.5989782,538.5030564,577.9296148,654.5108462,756.1461468,841.491119,922.7826629,1043.016859,1192.090201,1341.181475,1300.606284,1336.977143,1334.352577,1342.106254,1338.353822,1336.172161,1333.815049,1335.649216,1341.384449,1350.163136,1359.251697,1365.747661,1367.362107,1363.442347,1355.010882,1344.655238
TURKEY,1127.582001,1045.651928,1039.368714,1056.468828,1250.171263,1250.628436,1345.949581,1473.132824,1427.318686,1661.167994,1520.675738,1557.354361,1843.235743,2205.068435,2078.189789,2154.90854,2138.399929,2157.281489,2153.51082,2156.606044,2157.221098,2163.194099,2172.527089,2185.226176,2198.129646,2208.517649,2214.031667,2214.096625,2209.864946,2203.754281
NORTH AMERICA,16639.78613,20905.52305,21623.24625,24570.88588,26480.91157,28264.77032,28228.20237,29772.41154,29701.12516,26543.25723,26193.36097,26861.61077,29139.14891,28882.56445,29089.61298,29059.96211,29131.50762,29149.56919,29186.68758,29211.95137,29244.01915,29277.75826,29317.26757,29359.74171,29403.37493,29444.84475,29482.0833,29514.36102,29542.89477,29570.22669
CANADA  ,2391.483951,2855.469874,2846.506067,2993.090193,2930.902791,3010.928325,2704.12486,2860.203599,2857.237073,2328.430717,1893.946863,2005.556074,2272.862905,2570.714498,2447.590276,2498.504472,2468.674145,2467.582285,2446.871101,2430.645164,2412.588196,2399.048045,2388.923088,2381.763054,2374.5936,2364.497481,2349.091833,2327.705737,2301.510428,2273.116379
MEXICO,792.9237858,1202.57872,1253.803273,1835.735152,1614.853863,1552.430545,1730.395445,1735.923187,1597.650091,1216.465346,1467.144161,1613.041083,1952.779346,2123.576462,2070.244071,2105.483049,2096.636678,2100.27779,2091.481768,2084.418354,2076.980551,2073.68806,2074.239317,2077.822914,2081.540675,2082.540792,2078.515043,2068.710073,2054.303938,2037.908432
USA,13455.37839,16847.47445,17522.93691,19742.06053,21935.15491,23701.41145,23793.68206,25176.28475,25246.238,22998.36117,22832.26995,23243.01361,24913.50666,24188.27349,24575.60141,24465.9944,24572.52847,24574.18131,24619.09555,24640.85491,24674.77083,24707.90196,24748.01154,24790.57788,24834.60225,24876.38535,24914.03701,24946.74477,24975.76466,25003.62096
SOUTH AMERICA,6113.886095,5958.013807,6075.175372,6407.990888,4378.129717,4196.85923,5011.600243,4632.343179,3854.075212,3160.67157,3356.866178,3656.752827,3895.014038,4178.261406,4065.859442,4117.466209,4092.530531,4094.628981,4077.836613,4065.363313,4051.205173,4041.576736,4035.431901,4032.297593,4029.210581,4023.251594,4012.04188,3994.912165,3973.035731,3949.023727
ARGENTINA,1036.696731,1008.463441,1180.321131,860.1876664,769.7434615,907.1257658,1259.328287,1089.436405,705.1815277,658.4611215,775.5749823,861.3848405,919.9678296,941.8573626,937.3402502,940.533696,934.1849208,924.0631722,908.4450357,891.1979643,874.8064497,861.7989041,852.7418124,846.4641977,840.3042455,831.2036497,816.8336744,796.4938987,771.3656103,744.0562363
BRAZIL,4066.400266,3271.118763,3442.372268,3619.789732,2916.955124,2355.155656,2382.690207,2104.858001,2183.056605,1546.327662,1734.669677,1829.183247,2056.384938,2431.263359,2278.685959,2346.697508,2314.085522,2319.490361,2301.170007,2289.384745,2274.977867,2265.527643,2259.400341,2256.378293,2253.387729,2247.555878,2236.481932,2219.504321,2197.792095,2173.95876
COLOMBIA,1010.789098,1678.431603,1452.481973,1928.01349,691.4311311,934.5778084,1369.581749,1438.048774,965.8370796,955.8827865,846.6215181,966.18474,918.6612699,805.1406844,850.8691989,827.8703214,828.5298347,810.749113,793.6939786,772.1341666,752.5609374,735.7818634,723.1145955,713.0644571,703.1084416,690.1255943,671.8105495,647.4488495,618.2243154,586.7408417
ASIA-OCEANIA,42573.13646,48227.08396,47651.67485,51726.12696,52712.80018,61301.19425,67519.15386,71402.33504,65653.97481,65366.93424,70349.69752,70711.04564,75233.38974,74631.70575,75248.4204,75271.53597,75564.36636,75728.0846,75950.98904,76147.95862,76363.21434,76579.71482,76807.24887,77040.43323,77278.77302,77518.43606,77757.70795,77995.81327,78234.11432,78475.20913
AUSTRALIA,1756.378455,2095.690826,2215.126073,1956.202508,2128.389266,2402.357888,2198.413552,2323.595914,2021.692973,2212.640223,2728.575195,2762.274007,3232.250845,3045.554536,3158.994983,3136.399106,3168.861819,3168.826731,3177.438818,3178.537883,3183.831758,3191.448064,3203.945912,3219.237601,3235.169839,3248.568964,3257.278063,3260.58811,3259.685164,3257.076171
CHINA,12934.06015,13907.56623,16209.38266,17291.91006,17572.55254,21191.44046,24519.2584,24756.64796,25709.76443,28767.18804,28125.88032,25555.81252,28296.51481,28851.99641,28866.52037,29073.23433,29192.99972,29349.95842,29487.01694,29634.11151,29781.46816,29937.36983,30099.71098,30268.68238,30441.16131,30614.53225,30786.48654,30956.49981,31125.7869,31296.98747
INDIA,6973.864884,6232.193774,5696.283655,5503.17223,6171.127542,6753.834325,7169.25551,9024.150777,6972.575441,4527.680144,6111.564294,8116.933072,8865.931707,8681.962441,8835.001757,8831.382407,8893.872799,8918.855738,8955.657091,8984.300007,9018.308061,9054.972383,9097.263639,9142.918839,9189.88773,9234.970681,9276.04716,9312.415579,9345.282715,9377.200163
INDONESIA,7163.789188,8150.625278,7763.810307,7823.843283,6301.525763,5324.741272,6362.155483,7721.069407,6281.987539,3935.733821,5106.856636,6299.003331,6301.859723,5445.446651,5789.686732,5626.091816,5679.552617,5627.941582,5616.371876,5582.846722,5558.54597,5533.432367,5513.560122,5495.371767,5477.267835,5455.737766,5428.65173,5395.251304,5356.820106,5315.942956
IRAN,1139.722532,424.7973761,770.5652464,686.047479,696.7423217,810.666354,1787.998226,1416.501154,842.6717142,973.6379158,957.6719454,1046.266093,1186.054234,1375.771546,1307.515987,1345.29302,1331.599614,1333.594741,1321.772841,1312.157341,1301.900796,1295.842433,1293.545443,1294.27458,1295.157548,1293.251364,1286.219823,1273.343675,1255.817258,1236.24561
JAPAN,6032.526306,8042.691985,7569.10192,8455.786488,8813.865341,9031.3201,9281.89822,9707.392582,9752.442399,9514.83672,9386.548274,9495.011528,10187.97049,9575.397019,9861.997362,9757.928492,9821.065619,9801.411132,9813.197906,9807.22793,9809.878405,9812.769782,9821.317187,9832.081236,9843.538137,9852.215964,9856.096068,9854.402785,9848.292667,9840.216922
MALAYSIA,587.576295,680.6758809,704.0202205,786.7852447,824.1294333,788.1275006,757.2853791,839.5596387,894.7789463,942.1923396,1012.076279,1183.05275,1330.793698,1337.071201,1353.279093,1360.151639,1365.361184,1363.618078,1358.182705,1350.556086,1344.225215,1341.278208,1342.487221,1346.585059,1350.931281,1352.563219,1349.211772,1340.096784,1326.350849,1310.602618
PAKISTAN ,1055.382258,1923.65786,1148.208023,1139.267809,1652.73691,2110.434454,2764.093603,3157.688993,3075.288094,4567.251676,6063.838028,5191.652122,4841.454406,5400.237509,5234.822021,5386.213044,5395.955372,5465.256547,5501.454198,5550.909594,5596.209009,5649.134274,5705.89161,5767.397619,5830.126434,5891.581264,5949.324394,6002.814844,6053.196883,6103.065018
PHILIPPINES,230.14226,214.7988614,472.3167888,667.6322847,839.5036486,4887.008394,3815.100884,3215.574137,1610.234696,1578.497586,2007.456402,2351.222847,2218.991087,2925.176019,2658.399798,2810.531608,2777.279805,2822.290048,2825.509249,2844.974285,2857.785669,2878.224842,2901.302335,2928.428233,2955.819723,2981.139196,3001.917034,3017.617585,3029.360957,3039.72798
SOUTH KOREA,2482.619497,2735.528684,1803.665951,3374.455287,3145.703553,3020.698895,2983.949758,3231.706704,3277.05233,3349.295406,3070.994072,2495.891809,2377.538109,2416.316135,2390.329698,2390.360896,2372.946439,2354.88442,2329.732972,2303.416099,2277.513785,2254.937869,2236.076862,2219.829791,2203.501669,2184.050322,2159.143323,2128.083713,2092.04969,2053.64437
TAIWAN ,594.4748153,667.4699468,549.5529184,608.7377444,669.6791842,662.6968054,649.5989069,675.7929439,652.5016792,708.1237635,750.2542287,735.106439,712.949706,702.5215955,709.4587038,706.6117364,701.7863689,689.7624378,673.6892468,655.3276362,638.0811954,624.0845668,614.0782329,606.8176357,599.6714395,589.5642141,574.1693686,552.7807092,526.5788644,498.1708519
THAILAND,1053.624759,2576.169294,1817.209914,1656.183782,2361.298943,2260.293776,2589.819083,3220.046434,2924.4121,2754.621855,3074.36555,3258.305913,3915.210572,3150.555971,3497.464751,3365.99899,3440.104578,3414.458705,3427.995527,3420.414826,3423.01278,3425.229376,3433.445646,3443.774981,3454.902894,3463.260049,3466.871703,3464.940087,3458.622849,3450.379954
VIETNAM,568.9750638,575.2179597,932.4311765,1776.102765,1535.545743,2057.574028,2640.326854,2112.608396,1638.572466,1535.234752,1953.616296,2220.513208,1765.870353,1723.698712,1744.160114,1739.823335,1740.357443,1730.792252,1718.522679,1703.413102,1689.719282,1679.211892,1672.788815,1669.136166,1665.657473,1659.272039,1647.668083,1630.144535,1607.886953,1583.500999
AFRICA,5991.458188,4347.307025,6092.589469,9848.716622,9429.527574,6312.049976,7320.395117,12012.7242,10013.25842,5021.699436,5809.128254,5901.030145,5500.813467,5219.459624,5332.115845,5280.269131,5294.53252,5271.240193,5257.466113,5235.269924,5216.63008,5199.913927,5187.563942,5177.635411,5167.818448,5154.91079,5136.656449,5112.331342,5083.129751,5051.649504
EGYPT,2184.047904,1685.199028,2515.623335,6200.051651,5774.532089,3028.589873,3220.234584,4551.628818,1676.137194,1669.536617,1507.550251,1457.292953,1112.247579,1215.199866,1162.729711,1177.511117,1157.30803,1144.592453,1121.34328,1098.485488,1075.440304,1056.058968,1040.32882,1027.325062,1014.276292,998.170276,976.6574476,949.0448753,916.5080463,881.6533842
MOROCCO,262.7257702,380.3562801,659.9391782,759.2002892,707.6648486,778.0037503,1459.843806,1371.032992,1773.172346,1670.342781,2173.965006,2247.756738,2424.063926,2384.887928,2441.881954,2452.892831,2479.390242,2491.435459,2503.886471,2512.90496,2524.43734,2539.315426,2558.838589,2581.514626,2604.916624,2626.003755,2642.561733,2653.913488,2661.235785,2667.077204
SOUTH AFRICA,3544.684514,2281.751718,2917.026955,2889.464682,2947.330636,2505.456352,2640.316727,6090.062392,6563.948884,1681.820039,2127.612996,2195.980454,1964.501961,1619.371831,1760.359005,1697.14665,1717.360546,1692.422431,1680.515776,1658.738121,1641.194502,1625.332225,1613.944276,1604.921317,1596.072598,1584.165033,1566.956327,1543.713511,1515.632585,1485.311221
NET,96737.21112,107330.9874,109521.6983,121201.9625,119427.4731,128265.4239,138258.578,149045.5938,142606.2266,131884.0465,138806.2091,139422.0439,147411.9478,146372.7851,147646.5277,147773.906,148162.8769,148086.6509,147902.5778,147596.0338,147368.8804,147295.2023,147416.4712,147673.6837,147948.2299,148104.7605,148046.3975,147747.2924,147264.7007,146722.2458
