Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
SLOVAKIA,3568.52329,5168.215568,5438.43612,5417.017049,5792.648437,5800.998528,5758.85762,6079.892688,6179.747953,5525.439942,5745.219696,5478.563412,6024.113856,5538.838018,5755.154538,5601.369123,5424.46314,5027.43063,4518.657884,3940.379016,3392.302131,2934.484697,2589.203855,2321.702558,2057.052468,1748.494597,1486.220408,1263.287347,1073.794245,912.725108
SLOVENIA,1848.826573,2083.416842,1901.421753,1250.832251,2051.776495,2711.590515,3133.75958,4170.114162,4459.042688,3931.001138,2692.248009,4207.154211,3901.977716,4146.790839,4096.888603,4094.639578,3895.441027,3549.933981,3061.337465,2602.136846,2211.816319,1880.043871,1598.03729,1358.331697,1154.581942,981.3946509,834.1854533,709.0576353,602.69899,512.2941415
SERBIA,692.8846511,695.6632633,4626.314919,4311.44961,3490.980177,3330.863941,3249.850352,2583.197246,1616.743248,2069.211837,1637.626223,2965.326099,4084.773452,4154.713909,4225.310835,4199.583971,4037.08499,3703.524914,3237.782524,2752.115145,2339.297873,1988.403192,1690.142713,1481.943678,1273.415818,1082.403445,920.0429282,782.036489,664.7310156,565.0213633
RUSSIA,168819.4721,179364.8311,209630.7439,174084.4108,110803.7355,114490.8149,144610.0032,147153.3264,157200.797,125958.7301,153035.4407,122722.1288,135234.941,155083.605,147151.6333,150926.4268,149507.0014,150253.0162,149839.3709,149848.4283,149685.8477,149712.4973,149817.2806,150020.5063,150222.8147,150351.5496,150337.561,150164.736,149860.9495,149502.6099
AZERBAIJAN,1278.330149,34728.31212,38185.66417,39033.9605,39202.67214,38980.94844,39556.6102,40772.10271,42664.8772,44495.84149,48095.23822,50013.78247,53080.36012,61229.03738,58202.28194,59867.05439,59349.72097,59614.23216,59336.23821,59195.83309,59007.40337,58953.62699,59002.30246,59139.56257,59280.2697,59344.99613,59267.64965,59028.43226,58658.87605,58233.84221
BELARUS,73424.438,79623.95652,60358.06157,63770.81203,30624.69149,32264.79485,40110.75214,49614.27442,49636.18376,46557.43061,47672.11113,49011.69698,28924.55779,29276.19521,28748.76197,28690.90286,28252.4278,27746.04555,27060.87357,26333.42567,25622.41816,25004.4847,24493.40963,24056.85382,23618.86627,23092.84218,22412.5965,21558.20254,20563.03125,19500.91523
KAZAKHSTAN,9202.142742,20392.15518,16968.90648,14901.64233,13911.37827,10705.63594,9943.537938,9714.439763,15097.63793,20566.4011,20200.64224,21151.59378,23045.26484,29025.5096,26854.82333,28074.91052,27674.9451,27793.96032,27488.63856,27262.77322,27012.67259,26885.38019,26864.40499,26930.6948,27000.48114,26992.79543,26841.80869,26525.4411,26078.24744,25573.83231
UKRAINE,26392.54047,34204.19573,34534.52313,28215.07885,25662.69811,26902.93526,29662.54108,32533.82272,37354.87162,40947.5651,47892.32656,47815.75387,50444.38035,54550.0066,53468.40357,54518.63291,54482.97758,54734.87182,54663.50334,54637.71582,54607.00658,54695.60776,54894.32534,55181.15404,55477.41704,55701.14302,55787.25974,55717.37028,55521.82836,55272.03923
UZBEKISTAN ,7895.454934,8780.331875,10441.06293,12724.83424,14448.40015,15267.90275,16385.74387,18557.0125,21438.62638,23858.36889,26163.18661,29572.1255,33798.72599,38025.83491,36875.4272,37906.63165,37832.21864,38052.05472,37945.66392,37883.8084,37816.97841,37868.9816,38031.58974,38280.48737,38538.17072,38722.34746,38768.12105,38656.98608,38417.93304,38124.32475
TURKEY,31969.75788,29646.83629,29468.6915,29953.52233,35445.46877,35458.43075,38161.0226,41766.98428,40468.03936,47098.24965,43114.9443,44154.87461,52260.32375,62519.1817,58921.85609,61097.02374,60628.9635,61164.30275,61057.39489,61145.15221,61162.59053,61331.93997,61596.55347,61956.60423,62322.44974,62616.97549,62773.31162,62775.15336,62655.17473,62481.92214
NORTH AMERICA,471779.3769,592723.642,613072.8822,696645.8065,750799.7915,801376.6297,800339.8372,844122.013,842100.8667,752567.4464,742647.0161,761593.562,826167.4403,818892.6318,824762.9734,823922.2975,825950.7908,826462.8812,827515.28,828231.5714,829140.7728,830097.3605,831217.5479,832421.7957,833658.9061,834834.6788,835890.4845,836805.638,837614.641,838389.5689
CANADA  ,67804.5258,80959.68226,80705.53599,84861.56104,83098.3933,85367.31649,76668.67419,81093.89515,81009.78674,66016.80959,53698.1103,56862.50938,64441.32374,72886.15819,69395.27985,70838.82412,69993.06006,69962.10311,69374.88944,68914.84372,68402.88372,68018.98672,67731.91898,67528.91417,67325.6423,67039.39219,66602.60369,65996.25461,65253.55235,64448.51037
MEXICO,22481.36404,34096.10164,35548.4453,52047.66332,45785.12868,44015.27215,49061.02027,49217.74552,45297.3589,34489.82206,41597.19076,45733.73187,55366.1577,60208.68129,58696.5752,59695.68799,59444.87132,59548.10591,59298.7168,59098.45142,58887.57118,58794.22087,58809.85036,58911.45427,59016.86205,59045.21786,58931.07784,58653.08254,58244.63272,57779.77931
USA,381493.4871,477667.8581,496818.901,559736.5822,621916.2696,671994.0411,674610.1427,713810.3724,715793.7211,652060.8147,647351.715,658997.3208,706359.9589,685797.7923,696779.5035,693671.872,696692.3779,696739.2402,698012.6707,698629.6029,699591.2036,700530.5538,701667.7602,702874.6218,704122.8224,705307.4773,706374.9958,707302.3422,708125.1282,708914.9237
SOUTH AMERICA,173343.8969,168924.5294,172246.3515,181682.5003,124130.8809,118991.4111,142091.3479,131338.4656,109272.6305,89612.91041,95175.51615,103678.0495,110433.3482,118464.1165,115277.2409,116740.4212,116033.4327,116092.929,115616.8235,115263.1744,114861.7559,114588.7657,114414.5443,114325.6789,114238.1544,114069.2023,113751.379,113265.7089,112645.4575,111964.6574
