Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
SLOVAKIA,507.6135547,735.1657992,773.604,770.5571904,823.9898203,825.1776,819.1831608,864.8496,879.0537629,785.9800771,817.2432,779.3120074,856.9152,787.88592,818.6564066,796.780814,771.6163784,715.1394922,642.7678356,560.5091062,482.5465335,417.4231432,368.307803,330.2564094,818.6564066,796.780814,771.6163784,715.1394922,642.7678356,560.5091062
SLOVENIA,262.9909776,296.3608595,270.4725111,177.9277739,291.8600988,385.7170007,445.7694993,593.1883587,634.2877223,559.1751263,382.9655774,598.4572135,555.0466168,589.8706741,582.7722052,582.4522871,554.116789,504.9692718,435.4676338,370.1474887,314.6253654,267.4315606,227.3168265,193.2193025,582.7722052,582.4522871,554.116789,504.9692718,435.4676338,370.1474887
SERBIA,98.5611168,98.95636747,658.0817808,613.2929744,496.58324,473.807104,462.2831227,367.4533779,229.9777024,294.3402328,232.9482536,421.8102559,581.0488551,590.9977111,601.0399481,597.3803657,574.2652902,526.8171997,460.5665041,391.4815285,332.7592992,282.8454043,240.4185937,210.8027991,601.0399481,597.3803657,574.2652902,526.8171997,460.5665041,391.4815285
RUSSIA,24014.14965,25514.20072,29819.45147,24763.07408,15761.55555,16286.03342,20570.41297,20932.19437,22361.42205,17917.3158,21768.91048,17456.91733,19236.83371,22060.25675,20931.95352,21468.90851,21266.99878,21373.11753,21314.27751,21315.56591,21292.43922,21296.23006,21311.13522,21340.04358,20931.95352,21468.90851,21266.99878,21373.11753,21314.27751,21315.56591
AZERBAIJAN,181.8392815,4940.015949,5431.815671,5552.483713,5576.482523,5544.942879,5626.829332,5799.730115,6068.972575,6329.422687,6841.427912,7114.336056,7550.549093,8709.678148,8279.129722,8515.939458,8442.350067,8479.976126,8440.432178,8420.4599,8393.656241,8386.006684,8392.930649,8412.455558,8279.129722,8515.939458,8442.350067,8479.976126,8440.432178,8420.4599
BELARUS,10444.44353,11326.3096,8585.784007,9071.239264,4356.28613,4589.58675,5705.654643,7057.50703,7060.623579,6622.678607,6781.239136,6971.791889,4114.446343,4164.465891,4089.439826,4081.20951,4018.837526,3946.805911,3849.341902,3745.864249,3644.725201,3556.825704,3484.126548,3422.027571,4089.439826,4081.20951,4018.837526,3946.805911,3849.341902,3745.864249
KAZAKHSTAN,1308.981898,2900.733312,2413.784705,2119.721526,1978.85893,1522.850063,1414.443519,1381.854874,2147.601412,2925.51936,2873.491073,3008.761561,3278.131557,4128.806486,3820.031768,3993.586133,3936.692048,3953.621667,3910.190407,3878.061624,3842.485432,3824.378405,3821.394735,3830.824296,3820.031768,3993.586133,3936.692048,3953.621667,3910.190407,3878.061624
UKRAINE,3754.273182,4865.461698,4912.449947,4013.524729,3650.454923,3826.875571,4219.422629,4627.855295,5313.6375,5824.689204,6812.564233,6801.671959,7175.587532,7759.602646,7605.747308,7755.139816,7750.067934,7785.899263,7775.747274,7772.079064,7767.710751,7780.314048,7808.58113,7849.381799,7605.747308,7755.139816,7750.067934,7785.899263,7775.747274,7772.079064
UZBEKISTAN ,1123.10881,1248.980352,1485.21521,1810.075994,2055.248954,2171.821159,2330.831276,2639.688833,3049.591235,3393.793583,3721.648167,4206.561238,4807.784636,5409.080357,5245.437725,5392.12399,5381.538925,5412.81006,5397.676233,5388.87744,5379.37104,5386.768365,5409.898967,5445.304036,5245.437725,5392.12399,5381.538925,5412.81006,5397.676233,5388.87744
TURKEY,4547.618475,4217.188661,4191.848008,4260.813988,5042.029697,5043.873506,5428.310469,5941.249542,5756.477861,6699.608769,6132.993499,6280.920997,7433.90096,8893.197965,8381.487353,8690.899537,8624.319133,8700.469807,8685.26243,8697.745691,8700.226249,8724.315785,8761.956398,8813.172721,8381.487353,8690.899537,8624.319133,8700.469807,8685.26243,8697.745691
NORTH AMERICA,67109.44195,84313.46259,87208.09136,99096.13179,106799.4014,113993.8307,113846.3495,120074.2551,119786.752,107050.8459,105639.6893,108334.7883,117520.2618,116485.4384,117320.4799,117200.8958,117489.4439,117562.2875,117711.9886,117813.8793,117943.2109,118079.2832,118238.627,118409.9283,117320.4799,117200.8958,117489.4439,117562.2875,117711.9886,117813.8793
CANADA  ,9645.025007,11516.31327,11480.16159,12071.34581,11820.53959,12143.28826,10905.92805,11535.40472,11523.4405,9390.726826,7638.422517,8088.550409,9166.617886,10367.87456,9871.30581,10076.64639,9956.338557,9951.935009,9868.405326,9802.964967,9730.139932,9675.531539,9634.696868,9605.819938,9871.30581,10076.64639,9956.338557,9951.935009,9868.405326,9802.964967
MEXICO,3197.918071,4850.085582,5056.677852,7403.650543,6512.82058,6261.062895,6978.808004,7001.101781,6443.436543,4906.091332,5917.096837,6505.509512,7875.698108,8564.535034,8349.441707,8491.563014,8455.884967,8470.569831,8435.09485,8406.607599,8376.610409,8363.33156,8365.554816,8380.00772,8349.441707,8491.563014,8455.884967,8470.569831,8435.09485,8406.607599
USA,54266.49887,67947.06374,70671.25191,79621.13544,88466.04119,95589.47953,95961.61348,101537.7486,101819.875,92754.0277,92084.16999,93740.72841,100477.9458,97553.02878,99115.14986,98673.09701,99102.75646,99109.4225,99290.56482,99378.3219,99515.1072,99648.72742,99810.49221,99982.16526,99115.14986,98673.09701,99102.75646,99109.4225,99290.56482,99378.3219
SOUTH AMERICA,24657.73783,24029.0938,24501.61473,25843.8834,17657.3088,16926.23202,20212.14053,18682.56979,15543.75968,12747.21343,13538.48025,14747.94445,15708.86888,16851.22568,16397.90055,16606.03432,16505.46695,16513.93015,16446.20534,16395.89963,16338.79884,16299.96667,16275.18411,16262.54323,16397.90055,16606.03432,16505.46695,16513.93015,16446.20534,16395.89963
ARGENTINA,4181.071714,4067.204845,4760.31914,3469.19809,3104.430173,3658.502786,5078.960625,4393.774571,2844.047299,2655.620575,3127.949112,3474.026378,3710.295743,3798.577788,3780.359953,3793.239347,3767.634284,3726.812552,3663.823495,3594.264829,3528.156684,3475.696326,3439.168431,3413.850364,3780.359953,3793.239347,3767.634284,3726.812552,3663.823495,3594.264829
BRAZIL,16400.08173,13192.65482,13883.3324,14598.86966,11764.28765,9498.51041,9609.559213,8489.042148,8804.422686,6236.449533,6996.046288,7377.226242,8293.546838,9805.458195,9190.102676,9464.398096,9332.871637,9354.669737,9280.782443,9233.251641,9175.147679,9137.034252,9112.322408,9100.134271,9190.102676,9464.398096,9332.871637,9354.669737,9280.782443,9233.251641
COLOMBIA,4076.584383,6769.234132,5857.963192,7775.815647,2788.59097,3769.218828,5523.620687,5799.75307,3895.289694,3855.143321,3414.484848,3896.691833,3705.026295,3247.189693,3431.616047,3338.859937,3341.519801,3269.808885,3201.024314,3114.072057,3035.13183,2967.460631,2916.372638,2875.839714,3431.616047,3338.859937,3341.519801,3269.808885,3201.024314,3114.072057
ASIA-OCEANIA,171700.4899,194503.2626,192182.5967,208615.1521,212594.4754,247232.0801,272309.5538,287970.6999,264787.1539,263629.4988,283725.3379,285182.6805,303421.6162,300994.9818,303482.2359,303575.4627,304756.4685,305416.7558,306315.7453,307110.1376,307978.2792,308851.4411,309769.1021,310709.5512,303482.2359,303575.4627,304756.4685,305416.7558,306315.7453,307110.1376
AUSTRALIA,7083.599335,8452.070282,8933.761132,7889.503964,8583.945415,9688.88037,8866.358347,9371.227724,8153.63167,8923.735524,11004.53799,11140.4477,13035.89774,12282.93824,12740.45164,12649.32086,12780.24529,12780.10378,12814.83694,12819.26954,12840.62012,12871.33722,12921.74193,12983.4144,12740.45164,12649.32086,12780.24529,12780.10378,12814.83694,12819.26954
CHINA,52163.98526,56090.20461,65373.59411,69739.50417,70871.35526,85466.58786,98887.9145,99845.3235,103689.3101,116020.1171,113433.6774,103068.411,114121.8585,116362.1553,116420.7315,117254.4236,117737.4459,118370.4716,118923.2383,119516.4812,120110.7811,120739.5436,121394.277,122075.7507,116420.7315,117254.4236,117737.4459,118370.4716,118923.2383,119516.4812
INDIA,28126.0935,25134.88112,22973.51746,22194.68534,24888.59666,27238.6946,28914.11781,36395.04245,28120.89309,18260.45632,24648.37384,32736.16887,35756.93368,35014.97254,35632.19099,35617.5939,35869.6221,35970.38007,36118.80254,36234.32146,36371.47837,36519.34819,36689.91183,36874.04251,35632.19099,35617.5939,35869.6221,35970.38007,36118.80254,36234.32146
INDONESIA,28892.07174,32872.05194,31311.99963,31554.11689,25414.50197,21475.06058,25659.02594,31139.62253,25335.70292,15873.09466,20596.31634,25404.32882,25415.84885,21961.87397,23350.21872,22690.42878,22906.04,22697.88902,22651.22757,22516.01824,22418.01158,22316.72663,22236.58045,22163.22552,23350.21872,22690.42878,22906.04,22697.88902,22651.22757,22516.01824
IRAN,4596.582101,1713.238057,3107.74449,2766.878318,2810.01138,3269.475112,7211.124123,5712.849986,3398.555008,3926.751022,3862.359127,4219.665628,4783.441153,5548.584579,5273.305051,5425.662514,5370.43603,5378.482521,5330.803956,5292.02396,5250.658584,5226.224776,5216.960851,5219.901513,5273.305051,5425.662514,5370.43603,5378.482521,5330.803956,5292.02396
JAPAN,24329.60801,32436.74928,30526.72684,34102.78882,35546.94632,36423.95684,37434.55624,39150.60529,39332.29441,38374.01379,37856.61736,38294.05738,41088.8102,38618.25779,39774.13738,39354.42021,39609.05674,39529.78879,39577.3257,39553.24835,39563.93791,39575.59904,39610.07133,39653.48351,39774.13738,39354.42021,39609.05674,39529.78879,39577.3257,39553.24835
MALAYSIA,2369.737024,2745.214281,2839.363664,3173.160898,3323.772669,3178.574312,3054.18584,3386.003786,3608.707184,3799.928774,4081.775675,4771.335954,5367.185714,5392.503331,5457.870915,5485.58838,5506.598846,5499.568775,5477.647531,5446.888832,5421.355981,5409.470492,5414.346526,5430.8734,5457.870915,5485.58838,5506.598846,5499.568775,5477.647531,5446.888832
PAKISTAN ,4256.431771,7758.249081,4630.804692,4594.748171,6665.605604,8511.532382,11147.78626,12735.18448,12402.85579,18420.05112,24455.89041,20938.30257,19525.93025,21779.54228,21112.40984,21722.98062,21762.27212,22041.76869,22187.7564,22387.21353,22569.90929,22783.36065,23012.26703,23260.32514,21112.40984,21722.98062,21762.27212,22041.76869,22187.7564,22387.21353
PHILIPPINES,928.180117,866.2990982,1904.887231,2692.608529,3385.777974,19709.65273,15386.57344,12968.63939,6494.19115,6366.193129,8096.214567,9482.649109,8949.349009,11797.44311,10721.51562,11335.07404,11200.96715,11382.49667,11395.47993,11473.98381,11525.65303,11608.08567,11701.15884,11810.55952,10721.51562,11335.07404,11200.96715,11382.49667,11395.47993,11473.98381
SOUTH KOREA,10012.58115,11032.58191,7274.313171,13609.41838,12686.84635,12182.69367,12034.48178,13033.70318,13216.58532,13507.94679,12385.5377,10066.10933,9588.780436,9745.174975,9640.369826,9640.495647,9570.261904,9497.416495,9395.978917,9289.841092,9185.375215,9094.32494,9018.257157,8952.731561,9640.369826,9640.495647,9570.261904,9497.416495,9395.978917,9289.841092
TAIWAN ,2397.559247,2691.953809,2216.386039,2455.082655,2700.86382,2672.703389,2619.878633,2725.521048,2631.58572,2855.913545,3025.82871,2964.736596,2875.376915,2833.319603,2861.297454,2849.815432,2830.354382,2781.861012,2717.036688,2642.983005,2573.426882,2516.977482,2476.621226,2447.33872,2861.297454,2849.815432,2830.354382,2781.861012,2717.036688,2642.983005
THAILAND,4249.343654,10389.87414,7328.93694,6679.507087,9523.286723,9115.925696,10444.92471,12986.67648,11794.36217,11109.58602,12399.13511,13140.97969,15790.32294,12706.4165,14105.5243,13575.31353,13874.18664,13770.75501,13825.34998,13794.77647,13805.25421,13814.19389,13847.3307,13888.98964,14105.5243,13575.31353,13874.18664,13770.75501,13825.34998,13794.77647
VIETNAM,2294.716934,2319.894978,3760.561309,7163.148882,6192.965286,8298.34252,10648.62615,8520.300044,6608.479395,6191.711037,7879.073588,8955.487832,7121.880834,6951.799606,7034.321895,7016.831357,7018.985454,6980.408357,6930.924294,6869.986295,6814.758145,6772.381092,6746.476366,6731.744973,7034.321895,7016.831357,7018.985454,6980.408357,6930.924294,6869.986295
AFRICA,24163.97737,17532.99869,24571.84702,39720.5752,38029.95593,25456.94687,29523.6746,48448.17182,40384.184,20252.87129,23428.62776,23799.27463,22185.17228,21050.45221,21504.80276,21295.70127,21353.22654,21259.28692,21203.73508,21114.21627,21039.04045,20971.62302,20921.81465,20881.77218,21504.80276,21295.70127,21353.22654,21259.28692,21203.73508,21114.21627
EGYPT,8808.420666,6796.527637,10145.68798,25005.24965,23289.09897,12214.51855,12987.4353,18357.04303,6759.980616,6733.360018,6080.057477,5877.366213,4485.773661,4900.987561,4689.371691,4748.986156,4667.505668,4616.222839,4522.45727,4430.270166,4337.327301,4259.160994,4195.720187,4143.275106,4689.371691,4748.986156,4667.505668,4616.222839,4522.45727,4430.270166
MOROCCO,1059.591733,1534.003953,2661.581683,3061.908809,2854.062709,3137.744506,5887.653985,5529.47365,7151.33029,6736.611336,8767.75562,9065.362927,9776.422369,9618.42278,9848.283743,9892.691394,9999.557337,10048.13656,10098.35238,10134.72458,10181.23549,10241.23987,10319.97818,10411.43225,9848.283743,9892.691394,9999.557337,10048.13656,10098.35238,10134.72458
SOUTH AFRICA,14295.96497,9202.4671,11764.57736,11653.41675,11886.79426,10104.68381,10648.58531,24561.65514,26472.87309,6782.899934,8580.814665,8856.54549,7922.976251,6531.041866,7099.653177,6844.71325,6926.237332,6825.660139,6777.639749,6689.808919,6619.054253,6555.080562,6509.152152,6472.761916,7099.653177,6844.71325,6926.237332,6825.660139,6777.639749,6689.808919
NET,390148.0586,432873.5124,441708.8054,488816.1425,481659.5003,517303.585,557606.6868,601111.4894,575141.063,531897.7475,559815.322,562299.0277,594522.879,590331.8615,595468.9564,595982.6821,597551.4293,597244.0044,596501.6244,595265.3107,594349.185,594052.0361,594541.1219,595578.4785,595468.9564,595982.6821,597551.4293,597244.0044,596501.6244,595265.3107
