Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
SWEDEN,65.38608764,45.01680108,53.64270764,56.94976455,53.24591568,58.71622626,7.197282192,26.29725067,38.76687706,20.90027688,43.61334739,22.79698775,20.8153802,20.48080903,31.6870997,38.02451964,30.41961572,24.33569258,29.20283109,35.0433973,28.03471785,29.24198072,35.09037686,28.07230149,31.75236145,36.93607314,29.54885851,25.96792261,31.16150712,34.31380704
UNITED KINGDOM  ,240.5251744,341.2635215,273.3322753,359.3708989,397.7681075,375.9961257,261.3418352,354.3287129,393.5191478,256.4601072,216.9189288,168.2731529,152.7095804,199.2350442,190.1890531,182.3345993,211.9685314,172.4380242,194.9363359,223.2027409,178.5621927,174.8823192,209.8587831,176.7125072,168.9045561,202.6854673,188.1800373,164.8526436,197.8231724,196.8572537
CZECH REPUBLIC ,70.63862936,68.91105556,65.96588546,72.42950016,74.14269115,83.87549629,82.26258936,83.72229336,75.46479607,88.2632769,73.63235812,78.03422908,89.86261382,89.81072742,63.25629078,50.60503262,60.72603916,72.87124698,58.29699759,55.05502306,66.06602768,64.45145955,51.56116764,61.87340116,74.24808141,59.39846512,55.42407693,66.5088923,63.05549431,52.20666335
HUNGARY,7.345752271,10.67279209,14.89849901,18.47739788,20.52896408,15.44450161,17.17998147,21.7055594,25.07460781,26.11739231,30.79902911,28.51238699,28.44775802,25.71592226,25.75083596,22.99592561,27.59511074,27.22675153,21.78140121,26.13768146,31.29112424,25.0328994,21.56786097,25.88143316,28.7093302,22.96746416,25.02062693,30.02475232,24.01980186,21.61509738
POLAND,53.99860492,37.64742924,38.29580158,43.68580835,55.39503696,82.54708489,106.1350398,114.3771718,113.8987565,88.26290034,91.07992343,98.51103172,136.1456779,141.0487443,47.48405637,37.98724509,45.58469411,54.70163294,43.76130635,40.95052042,49.14062449,48.31657323,38.65325857,46.38391029,55.66069234,44.52855388,35.6228431,42.74741173,51.29689406,41.03751526
ROMANIA,25.5200124,25.91032434,24.68822813,25.01719366,26.87147381,24.5344711,25.92873417,34.6447717,38.80245426,33.03890026,31.60636551,26.40153055,19.69358774,23.61602676,33.40239422,40.08287307,32.06629846,28.75861332,34.51033599,34.70430452,27.76344362,33.31613233,39.9793588,31.98348704,27.25974039,32.71168847,38.38602525,30.70882019,30.156778,36.1881336
SLOVAKIA,67.45499203,92.6538444,101.9502134,102.4641332,108.3137162,109.628662,108.9911519,113.9154332,116.4997935,106.5075196,107.9081861,104.4001409,112.1537312,106.2282509,90.68143377,72.54514701,87.05417642,104.4650117,83.57200935,80.09271735,96.11126082,88.30217027,75.14381448,90.17257738,103.671053,82.93684241,85.83001938,102.9960233,82.39681859,81.86266577
SLOVENIA,4.838947242,6.734607511,4.8266939,3.647086161,5.58074346,6.689320863,9.224981555,10.35236699,9.287079518,4.770179104,7.928211134,2.767939752,10.98081825,10.25328088,2.356044815,10.18511231,8.714697892,8.040261271,7.296890172,6.458479983,5.524372914,4.494559387,3.369039222,2.147812346,0.830878713,3.273332516,2.823124436,2.488837447,2.312797092,2.34579404
SERBIA,1.63276104,1.643450705,10.51639036,11.41315173,9.411002121,8.722189173,8.416577411,6.376167812,4.102888264,2.688755898,2.309191048,0.861721927,0.198879231,0.132047879,1.755443571,2.106532285,1.685225827,1.689023562,2.026828274,1.621462619,1.427500374,1.713000449,1.533738116,1.840485739,2.136564393,1.709251515,1.367401211,1.640881454,1.775865712,1.42069257
RUSSIA,433.101427,456.4005206,526.794098,483.6392039,393.4169672,348.9645728,368.0991896,327.1135804,328.0273114,313.7670262,327.5351815,267.1499691,267.044685,277.5890879,291.1802286,314.6530776,251.7224621,301.2084763,341.5649038,273.2519231,257.2543995,308.7052794,298.2707391,238.6165913,286.3399096,343.6078914,274.8863132,252.2619258,302.714311,305.5859234
