Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
POLAND,-29626.83972,-35345.5314,-36670.33928,-34795.1646,-42389.41976,-56734.69254,-72657.25358,-84583.83768,-92423.4521,-90525.78792,-76429.20883,-87633.70966,-102214.3503,-112187.8221,-109623.3757,-112089.8834,-112022.0503,-112655.0709,-112545.8615,-112554.2567,-112546.3178,-112806.2688,-113306.9876,-114005.1028,-109623.3757,-112089.8834,-112022.0503,-112655.0709,-112545.8615,-112554.2567
ROMANIA,-12780.85142,-12715.3526,-12639.11145,-14431.71806,-16493.80334,-16239.60227,-19005.10844,-22734.80601,-26334.05337,-28555.47789,-26812.67015,-25930.74521,-24592.135,-19751.25222,-21878.05122,-20975.28455,-20990.0421,-20106.92103,-19157.81621,-17979.73833,-16905.53656,-16019.22892,-15389.51082,-14929.80955,-21878.05122,-20975.28455,-20990.0421,-20106.92103,-19157.81621,-17979.73833
SLOVAKIA,-7868.010098,-11395.06989,-11990.862,-11943.63645,-12771.84221,-12790.2528,-12697.33899,-13405.1688,-13625.33332,-12182.6912,-12667.2696,-12079.33611,-13282.1856,-12212.23176,-12689.1743,-12350.10262,-11960.05387,-11084.66213,-9962.901452,-8687.891146,-7479.471269,-6470.05872,-5708.770946,-5118.974345,-12689.1743,-12350.10262,-11960.05387,-11084.66213,-9962.901452,-8687.891146
SLOVENIA,-4076.360153,-4593.593322,-4192.323921,-2757.880496,-4523.831532,-5978.613511,-6909.42724,-9194.41956,-9831.459695,-8667.214457,-5935.96645,-9276.08681,-8603.222561,-9142.995448,-9032.969181,-9028.01045,-8588.810229,-7827.023713,-6749.748324,-5737.286075,-4876.693164,-4145.189189,-3523.410811,-2994.899189,-9032.969181,-9028.01045,-8588.810229,-7827.023713,-6749.748324,-5737.286075
SERBIA,-1527.69731,-1533.823696,-10200.2676,-9506.041103,-7697.04022,-7344.010112,-7165.388401,-5695.527357,-3564.654387,-4562.273608,-3610.697931,-6538.058966,-9006.257254,-9160.464522,-9316.119195,-9259.395668,-8901.111998,-8165.666596,-7138.780813,-6067.963691,-5157.769137,-4384.103767,-3726.488202,-3267.443386,-9316.119195,-9259.395668,-8901.111998,-8165.666596,-7138.780813,-6067.963691
RUSSIA,-372219.3196,-395470.1112,-462201.4978,-383827.6483,-244304.1111,-252433.518,-318841.401,-324449.0128,-346602.0417,-277718.3949,-337418.1125,-270582.2186,-298170.9224,-341933.9796,-324445.2796,-332768.0819,-329638.481,-331283.3217,-330371.3014,-330391.2716,-330032.808,-330091.5659,-330322.596,-330770.6754,-324445.2796,-332768.0819,-329638.481,-331283.3217,-330371.3014,-330391.2716
AZERBAIJAN,-2818.508863,-76570.24721,-84193.1429,-86063.49754,-86435.47911,-85946.61462,-87215.85465,-89895.81678,-94069.07491,-98106.05165,-106042.1326,-110272.2089,-117033.5109,-135000.0113,-128326.5107,-131997.0616,-130856.426,-131439.63,-130826.6988,-130517.1284,-130101.6717,-129983.1036,-130090.4251,-130393.0612,-128326.5107,-131997.0616,-130856.426,-131439.63,-130826.6988,-130517.1284
BELARUS,-161888.8747,-175557.7989,-133079.6521,-140604.2086,-67522.43502,-71138.59462,-88437.64697,-109391.359,-109439.6655,-102651.5184,-105109.2066,-108062.7743,-63773.91832,-64549.22131,-63386.3173,-63258.74741,-62291.98165,-61175.49162,-59664.79948,-58060.89586,-56493.24061,-55130.79841,-54003.9615,-53041.42735,-63386.3173,-63258.74741,-62291.98165,-61175.49162,-59664.79948,-58060.89586
KAZAKHSTAN,-20289.21942,-44961.36633,-37413.66293,-32855.68366,-30672.31341,-23604.17597,-21923.87454,-21418.75054,-33287.82189,-45345.55008,-44539.11164,-46635.8042,-50811.03913,-63996.50054,-59210.4924,-61900.58507,-61018.72675,-61281.13584,-60607.9513,-60109.95518,-59558.5242,-59277.86527,-59231.61839,-59377.77658,-59210.4924,-61900.58507,-61018.72675,-61281.13584,-60607.9513,-60109.95518
UKRAINE,-58191.23433,-75414.65631,-76142.97418,-62209.63331,-56582.05131,-59316.57135,-65401.05074,-71731.75707,-82361.38125,-90282.68266,-105594.7456,-105425.9154,-111221.6067,-120273.841,-117889.0833,-120204.6671,-120126.053,-120681.4386,-120524.0827,-120467.2255,-120399.5166,-120594.8678,-121033.0075,-121665.4179,-117889.0833,-120204.6671,-120126.053,-120681.4386,-120524.0827,-120467.2255
UZBEKISTAN ,-17408.18656,-19359.19546,-23020.83576,-28056.17791,-31856.35879,-33663.22797,-36127.88477,-40915.17692,-47268.66415,-52603.80054,-57685.54658,-65201.69919,-74520.66186,-83840.74554,-81304.28473,-83577.92185,-83413.85334,-83898.55593,-83663.98161,-83527.60032,-83380.25111,-83494.90965,-83853.43399,-84402.21255,-81304.28473,-83577.92185,-83413.85334,-83898.55593,-83663.98161,-83527.60032
TURKEY,-70488.08636,-65366.42425,-64973.64412,-66042.61681,-78151.4603,-78180.03934,-84138.81228,-92089.3679,-89225.40684,-103843.9359,-95061.39923,-97354.27545,-115225.4649,-137844.5685,-129913.054,-134708.9428,-133676.9466,-134857.282,-134621.5677,-134815.0582,-134853.5069,-135226.8947,-135810.3242,-136604.1772,-129913.054,-134708.9428,-133676.9466,-134857.282,-134621.5677,-134815.0582
NORTH AMERICA,-1040196.35,-1306858.67,-1351725.416,-1535990.043,-1655390.721,-1766904.376,-1764618.418,-1861150.953,-1856694.656,-1659288.111,-1637415.185,-1679189.219,-1821564.058,-1805524.295,-1818467.438,-1816613.885,-1821086.381,-1822215.456,-1824535.824,-1826115.129,-1828119.769,-1830228.889,-1832698.719,-1835353.888,-1818467.438,-1816613.885,-1821086.381,-1822215.456,-1824535.824,-1826115.129
CANADA  ,-149497.8876,-178502.8556,-177942.5047,-187105.86,-183218.3636,-188220.9681,-169041.8848,-178798.7731,-178613.3278,-145556.2658,-118395.549,-125372.5313,-142082.5772,-160702.0558,-153005.2401,-156188.019,-154323.2476,-154254.9926,-152960.2825,-151945.957,-150817.1689,-149970.7388,-149337.8014,-148890.209,-153005.2401,-156188.019,-154323.2476,-154254.9926,-152960.2825,-151945.957
MEXICO,-49567.7301,-75176.32652,-78378.50671,-114756.5834,-100948.719,-97046.47487,-108171.5241,-108517.0776,-99873.26642,-76044.41564,-91715.00097,-100835.3974,-122073.3207,-132750.293,-129416.3465,-131619.2267,-131066.217,-131293.8324,-130743.9702,-130302.4178,-129837.4613,-129631.6392,-129666.0997,-129890.1197,-129416.3465,-131619.2267,-131066.217,-131293.8324,-130743.9702,-130302.4178
USA,-841130.7325,-1053179.488,-1095404.405,-1234127.599,-1371223.638,-1481636.933,-1487405.009,-1573835.103,-1578208.062,-1437687.429,-1427304.635,-1452981.29,-1557408.16,-1512071.946,-1536284.823,-1529433.004,-1536092.725,-1536196.049,-1539003.755,-1540363.989,-1542484.162,-1544555.275,-1547062.629,-1549723.562,-1536284.823,-1529433.004,-1536092.725,-1536196.049,-1539003.755,-1540363.989
SOUTH AMERICA,-382194.9364,-372450.9539,-379775.0283,-400580.1926,-273688.2864,-262356.5964,-313288.1781,-289579.8317,-240928.275,-197581.8081,-209846.4439,-228593.139,-243487.4676,-261193.998,-254167.4586,-257393.5319,-255834.7377,-255965.9173,-254916.1827,-254136.4443,-253251.3821,-252649.4834,-252265.3538,-252069.42,-254167.4586,-257393.5319,-255834.7377,-255965.9173,-254916.1827,-254136.4443
ARGENTINA,-64806.61156,-63041.6751,-73784.94667,-53772.57039,-48118.66769,-56706.79319,-78723.88969,-68103.50585,-44082.73313,-41162.11891,-48483.21123,-53847.40886,-57509.58402,-58877.95572,-58595.57926,-58795.20988,-58398.3314,-57765.59455,-56789.26418,-55711.10484,-54686.42859,-53873.29306,-53307.11068,-52914.68064,-58595.57926,-58795.20988,-58398.3314,-57765.59455,-56789.26418,-55711.10484
BRAZIL,-254201.2669,-204486.1497,-215191.6521,-226282.4797,-182346.4587,-147226.9113,-148948.1678,-131580.1533,-136468.5516,-96664.96776,-108438.7175,-114347.0068,-128549.976,-151984.602,-142446.5915,-146698.1705,-144659.5104,-144997.3809,-143852.1279,-143115.4004,-142214.789,-141624.0309,-141240.9973,-141052.0812,-142446.5915,-146698.1705,-144659.5104,-144997.3809,-143852.1279,-143115.4004
COLOMBIA,-63187.05794,-104923.129,-90798.42947,-120525.1425,-43223.16004,-58422.89184,-85616.12065,-89896.17258,-60376.99026,-59754.72148,-52924.51515,-60398.72341,-57427.90758,-50331.44024,-53190.04873,-51752.32903,-51793.55692,-50682.03771,-49615.87686,-48268.11689,-47044.54337,-45995.63978,-45203.77589,-44575.51557,-53190.04873,-51752.32903,-51793.55692,-50682.03771,-49615.87686,-48268.11689
ASIA-OCEANIA,-2661357.593,-3014800.57,-2978830.249,-3233534.858,-3295214.369,-3832097.241,-4220798.084,-4463545.849,-4104200.885,-4086257.232,-4397742.737,-4420331.548,-4703035.051,-4665422.219,-4703974.657,-4705419.671,-4723725.262,-4733959.715,-4747894.052,-4760207.133,-4773663.328,-4787197.337,-4801421.083,-4815998.044,-4703974.657,-4705419.671,-4723725.262,-4733959.715,-4747894.052,-4760207.133
AUSTRALIA,-109795.7897,-131007.0894,-138473.2975,-122287.3114,-133051.1539,-150177.6457,-137428.5544,-145254.0297,-126381.2909,-138317.9006,-170570.3389,-172676.9393,-202056.415,-190385.5427,-197477.0004,-196064.4733,-198093.802,-198091.6085,-198629.9725,-198698.6779,-199029.6118,-199505.7269,-200286.9999,-201242.9232,-197477.0004,-196064.4733,-198093.802,-198091.6085,-198629.9725,-198698.6779
