Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
SLOVAKIA,2538.067774,3675.828996,3868.02,3852.785952,4119.949102,4125.888,4095.915804,4324.248,4395.268814,3929.900386,4086.216,3896.560037,4284.576,3939.4296,4093.282033,3983.90407,3858.081892,3575.697461,3213.839178,2802.545531,2412.732668,2087.115716,1841.539015,1651.282047,1463.052964,1243.59502,1057.055767,898.4974016,763.7227914,649.1643727
SLOVENIA,1314.954888,1481.804297,1352.362555,889.6388696,1459.300494,1928.585003,2228.847497,2965.941794,3171.438611,2795.875631,1914.827887,2992.286068,2775.233084,2949.35337,2913.861026,2912.261435,2770.583945,2524.846359,2177.338169,1850.737444,1573.126827,1337.157803,1136.584133,966.0965126,821.1820358,698.0047304,593.3040208,504.3084177,428.662155,364.3628318
SERBIA,492.805584,494.7818373,3290.408904,3066.464872,2482.9162,2369.03552,2311.415613,1837.266889,1149.888512,1471.701164,1164.741268,2109.051279,2905.244276,2954.988556,3005.19974,2986.901828,2871.326451,2634.085999,2302.83252,1957.407642,1663.796496,1414.227022,1202.092968,1054.013996,905.7011505,769.8459779,654.3690812,556.213719,472.7816612,401.864412
RUSSIA,120070.7483,127571.0036,149097.2574,123815.3704,78807.77776,81430.16708,102852.0649,104660.9719,111807.1102,89586.579,108844.5524,87284.58666,96184.16853,110301.2838,104659.7676,107344.5425,106334.9939,106865.5877,106571.3875,106577.8296,106462.1961,106481.1503,106555.6761,106700.2179,106844.1072,106935.6683,106925.7191,106802.7994,106586.735,106331.8705
AZERBAIJAN,909.1964073,24700.07975,27159.07836,27762.41856,27882.41262,27724.71439,28134.14666,28998.65057,30344.86287,31647.11344,34207.13956,35571.68028,37752.74546,43548.39074,41395.64861,42579.69729,42211.75033,42399.88063,42202.16089,42102.2995,41968.2812,41930.03342,41964.65325,42062.27779,42162.35399,42208.38985,42153.37813,41983.23773,41720.39548,41418.09545
BELARUS,52222.21764,56631.54802,42928.92004,45356.19632,21781.43065,22947.93375,28528.27322,35287.53515,35303.11789,33113.39303,33906.19568,34858.95945,20572.23172,20822.32945,20447.19913,20406.04755,20094.18763,19734.02955,19246.70951,18729.32124,18223.626,17784.12852,17420.63274,17110.13785,16798.62466,16424.49657,15940.6803,15333.00323,14625.20003,13869.78324
KAZAKHSTAN,6544.909489,14503.66656,12068.92353,10598.60763,9894.294648,7614.250314,7072.217594,6909.274369,10738.00706,14627.5968,14367.45537,15043.80781,16390.65778,20644.03243,19100.15884,19967.93067,19683.46024,19768.10833,19550.95203,19390.30812,19212.42716,19121.89202,19106.97367,19154.12148,19203.75615,19198.28978,19090.90234,18865.88983,18547.8289,18189.06992
UKRAINE,18771.36591,24327.30849,24562.24974,20067.62365,18252.27462,19134.37785,21097.11314,23139.27647,26568.1875,29123.44602,34062.82116,34008.3598,35877.93766,38798.01323,38028.73654,38775.69908,38750.33967,38929.49632,38878.73637,38860.39532,38838.55375,38901.57024,39042.90565,39246.90899,39457.62236,39616.74468,39677.99412,39628.28611,39489.20936,39311.54995
UZBEKISTAN ,5615.54405,6244.90176,7426.076052,9050.379972,10276.24477,10859.1058,11654.15638,13198.44417,15247.95618,16968.96792,18608.24083,21032.80619,24038.92318,27045.40179,26227.18862,26960.61995,26907.69463,27064.0503,26988.38116,26944.3872,26896.8552,26933.84182,27049.49484,27226.52018,27409.79425,27540.78767,27573.34356,27494.3002,27324.2767,27115.45145
TURKEY,22738.09237,21085.94331,20959.24004,21304.06994,25210.14848,25219.36753,27141.55235,29706.24771,28782.3893,33498.04385,30664.96749,31404.60499,37169.5048,44465.98983,41907.43676,43454.49768,43121.59566,43502.34904,43426.31215,43488.72845,43501.13125,43621.57892,43809.78199,44065.86361,44326.06667,44535.54444,44646.73657,44648.04649,44562.71318,44439.48943
NORTH AMERICA,335547.2097,421567.3129,436040.4568,495480.659,533997.0068,569969.1534,569231.7477,600371.2753,598933.7601,535254.2293,528198.4467,541673.9417,587601.3089,582427.1919,586602.3993,586004.479,587447.2196,587811.4375,588559.9431,589069.3964,589716.0546,590396.4158,591193.135,592049.6413,592929.5207,593765.7744,594516.703,595167.5946,595742.9879,596294.1457
CANADA  ,48225.12504,57581.56633,57400.80796,60356.72905,59102.69794,60716.44132,54529.64025,57677.02358,57617.20252,46953.63413,38192.11259,40442.75205,45833.08943,51839.37282,49356.52905,50383.23195,49781.69278,49759.67504,49342.02663,49014.82483,48650.69966,48377.65769,48173.48434,48029.09969,47884.52511,47680.93328,47370.2729,46939.01466,46410.77692,45838.20083
MEXICO,15989.59036,24250.42791,25283.38926,37018.25271,32564.1029,31305.31447,34894.04002,35005.5089,32217.18272,24530.45666,29585.48419,32527.54756,39378.49054,42822.67517,41747.20854,42457.81507,42279.42484,42352.84915,42175.47425,42033.03799,41883.05205,41816.6578,41827.77408,41900.0386,41975.00857,41995.17629,41913.99562,41716.27492,41425.77007,41095.14887
USA,271332.4944,339735.3187,353356.2596,398105.6772,442330.2059,477947.3976,479808.0674,507688.7428,509099.3749,463770.1385,460420.85,468703.6421,502389.7289,487765.1439,495575.7493,493365.485,495513.7823,495547.1125,496452.8241,496891.6095,497575.536,498243.6371,499052.461,499910.8263,500798.5935,501641.1645,502400.4237,503059.9874,503645.1837,504206.9159
SOUTH AMERICA,123288.6892,120145.469,122508.0736,129219.417,88286.54399,84631.16012,101060.7026,93412.84894,77718.7984,63736.06714,67692.40124,73739.72227,78544.34438,84256.12838,81989.50277,83030.17158,82527.33476,82569.65076,82231.02668,81979.49815,81693.99421,81499.83335,81375.92057,81312.71613,81250.46545,81130.30035,80904.25247,80558.82567,80117.6796,79633.46898
ARGENTINA,20905.35857,20336.02423,23801.5957,17345.99045,15522.15087,18292.51393,25394.80313,21968.87285,14220.23649,13278.10287,15639.74556,17370.13189,18551.47872,18992.88894,18901.79976,18966.19673,18838.17142,18634.06276,18319.11748,17971.32414,17640.78342,17378.48163,17195.84215,17069.25182,16945.03419,16761.51744,16471.74177,16061.58295,15554.86208,15004.15883
BRAZIL,82000.40867,65963.27411,69416.66198,72994.34829,58821.43827,47492.55205,48047.79607,42445.21074,44022.11343,31182.24766,34980.23144,36886.13121,41467.73419,49027.29098,45950.51338,47321.99048,46664.35819,46773.34868,46403.91222,46166.25821,45875.73839,45685.17126,45561.61204,45500.67136,45440.36558,45322.76424,45099.45416,44757.0946,44319.25984,43838.65215
COLOMBIA,20382.92192,33846.17066,29289.81596,38879.07824,13942.95485,18846.09414,27618.10344,28998.76535,19476.44847,19275.71661,17072.42424,19483.45916,18525.13148,16235.94846,17158.08024,16694.29969,16707.599,16349.04442,16005.12157,15570.36029,15175.65915,14837.30315,14581.86319,14379.19857,14178.43197,13916.62824,13547.29884,13056.03649,12466.71336,11831.8379
ASIA-OCEANIA,858502.4493,972516.313,960912.9836,1043075.76,1062972.377,1236160.4,1361547.769,1439853.5,1323935.769,1318147.494,1418626.689,1425913.403,1517108.081,1504974.909,1517411.18,1517877.313,1523782.342,1527083.779,1531578.726,1535550.688,1539891.396,1544257.206,1548845.511,1553547.756,1558353.963,1563186.853,1568011.856,1572813.335,1577618.76,1582480.523
AUSTRALIA,35417.99667,42260.35141,44668.80566,39447.51982,42919.72708,48444.40185,44331.79173,46856.13862,40768.15835,44618.67762,55022.68996,55702.23849,65179.4887,61414.69118,63702.25818,63246.60428,63901.22644,63900.51888,64074.18468,64096.34771,64203.10059,64356.6861,64608.70965,64917.07201,65238.35127,65508.54939,65684.17146,65750.91974,65732.71152,65680.10024
CHINA,260819.9263,280451.0231,326867.9706,348697.5208,354356.7763,427332.9393,494439.5725,499226.6175,518446.5503,580100.5855,567168.3872,515342.0552,570609.2925,581810.7766,582103.6574,586272.118,588687.2297,591852.3578,594616.1916,597582.4059,600553.9053,603697.7179,606971.3849,610378.7533,613856.8524,617352.9391,620820.4585,624248.8367,627662.5712,631114.8914
INDIA,140630.4675,125674.4056,114867.5873,110973.4267,124442.9833,136193.473,144570.589,181975.2123,140604.4654,91302.28159,123241.8692,163680.8444,178784.6684,175074.8627,178160.955,178087.9695,179348.1105,179851.9003,180594.0127,181171.6073,181857.3918,182596.7409,183449.5592,184370.2125,185317.3569,186226.4707,187054.7925,187788.1746,188450.9521,189094.5788
INDONESIA,144460.3587,164360.2597,156559.9981,157770.5844,127072.5098,107375.3029,128295.1297,155698.1127,126678.5146,79365.47331,102981.5817,127021.6441,127079.2443,109809.3698,116751.0936,113452.1439,114530.2,113489.4451,113256.1378,112580.0912,112090.0579,111583.6331,111182.9022,110816.1276,110451.0553,110016.8938,109470.6943,108797.1628,108022.184,107197.8818
IRAN,22982.9105,8566.190283,15538.72245,13834.39159,14050.0569,16347.37556,36055.62062,28564.24993,16992.77504,19633.75511,19311.79563,21098.32814,23917.20577,27742.92289,26366.52526,27128.31257,26852.18015,26892.4126,26654.01978,26460.1198,26253.29292,26131.12388,26084.80426,26099.50756,26117.31292,26078.87405,25937.08053,25677.42841,25324.00197,24929.33272
JAPAN,121648.0401,162183.7464,152633.6342,170513.9441,177734.7316,182119.7842,187172.7812,195753.0265,196661.4721,191870.069,189283.0868,191470.2869,205444.051,193091.289,198870.6869,196772.1011,198045.2837,197648.944,197886.6285,197766.2418,197819.6895,197877.9952,198050.3567,198267.4175,198498.45,198673.4415,198751.6852,198717.5395,198594.3268,198431.4765
MALAYSIA,11848.68512,13726.0714,14196.81832,15865.80449,16618.86335,15892.87156,15270.9292,16930.01893,18043.53592,18999.64387,20408.87837,23856.67977,26835.92857,26962.51665,27289.35458,27427.9419,27532.99423,27497.84387,27388.23766,27234.44416,27106.7799,27047.35246,27071.73263,27154.367,27242.0101,27274.91871,27207.3356,27023.52862,26746.33695,26428.76825
PAKISTAN ,21282.15885,38791.24541,23154.02346,22973.74085,33328.02802,42557.66191,55738.9313,63675.92242,62014.27897,92100.25561,122279.4521,104691.5128,97629.65125,108897.7114,105562.0492,108614.9031,108811.3606,110208.8434,110938.782,111936.0676,112849.5465,113916.8033,115061.3351,116301.6257,117566.5746,118805.8331,119970.2439,121048.8978,122064.8696,123070.4783
PHILIPPINES,4640.900585,4331.495491,9524.436153,13463.04264,16928.88987,98548.26364,76932.86719,64843.19696,32470.95575,31830.96565,40481.07283,47413.24555,44746.74505,58987.21554,53607.5781,56675.3702,56004.83575,56912.48333,56977.39966,57369.91903,57628.26515,58040.42834,58505.79421,59052.79761,59605.15674,60115.73292,60534.72543,60851.33262,61088.1419,61297.1966
SOUTH KOREA,50062.90576,55162.90955,36371.56586,68047.09189,63434.23176,60913.46833,60172.40891,65168.51591,66082.92659,67539.73393,61927.6885,50330.54667,47943.90218,48725.87487,48201.84913,48202.47824,47851.30952,47487.08248,46979.89458,46449.20546,45926.87607,45471.6247,45091.28579,44763.65781,44434.39542,44042.1521,43539.89359,42913.5655,42186.92659,41412.46965
TAIWAN ,11987.79624,13459.76904,11081.9302,12275.41328,13504.3191,13363.51695,13099.39316,13627.60524,13157.9286,14279.56773,15129.14355,14823.68298,14376.88457,14166.59801,14306.48727,14249.07716,14151.77191,13909.30506,13585.18344,13214.91503,12867.13441,12584.88741,12383.10613,12236.6936,12092.58801,11888.77221,11578.32968,11147.01975,10618.65022,10045.79254
THAILAND,21246.71827,51949.37071,36644.6847,33397.53544,47616.43361,45579.62848,52224.62357,64933.38241,58971.81085,55547.93012,61995.67553,65704.89844,78951.61469,63532.0825,70527.62152,67876.56766,69370.93321,68853.77505,69126.7499,68973.88235,69026.27103,69070.96947,69236.65348,69444.94819,69669.34653,69837.87152,69910.70181,69871.7501,69744.36074,69578.13983
VIETNAM,11473.58467,11599.47489,18802.80654,35815.74441,30964.82643,41491.7126,53243.13076,42601.50022,33042.39697,30958.55519,39395.36794,44777.43916,35609.40417,34758.99803,35171.60948,35084.15679,35094.92727,34902.04179,34654.62147,34349.93147,34073.79073,33861.90546,33732.38183,33658.72486,33588.57578,33459.81123,33225.81332,32872.44475,32423.61269,31931.86124
AFRICA,120819.8868,87664.99345,122859.2351,198602.876,190149.7797,127284.7343,147618.373,242240.8591,201920.92,101264.3564,117143.1388,118996.3732,110925.8614,105252.261,107524.0138,106478.5064,106766.1327,106296.4346,106018.6754,105571.0814,105195.2023,104858.1151,104609.0732,104408.8609,104210.8983,103950.6108,103582.5055,103091.9811,102503.1206,101868.3102
EGYPT,44042.10333,33982.63819,50728.43992,125026.2482,116445.4948,61072.59273,64937.17652,91785.21513,33799.90308,33666.80009,30400.28739,29386.83107,22428.86831,24504.9378,23446.85845,23744.93078,23337.52834,23081.11419,22612.28635,22151.35083,21686.63651,21295.80497,20978.60094,20716.37553,20453.24243,20128.45888,19694.64504,19137.82769,18481.71096,17778.85429
MOROCCO,5297.958666,7670.019764,13307.90841,15309.54405,14270.31354,15688.72253,29438.26993,27647.36825,35756.65145,33683.05668,43838.7781,45326.81464,48882.11184,48092.1139,49241.41871,49463.45697,49997.78668,50240.68278,50491.76188,50673.62291,50906.17746,51206.19935,51599.89089,52057.16123,52529.07087,52954.30037,53288.19789,53517.11007,53664.76679,53782.56109
SOUTH AFRICA,71479.82484,46012.3355,58822.88678,58267.08373,59433.97129,50523.41907,53242.92654,122808.2757,132364.3655,33914.49967,42904.07333,44282.72745,39614.88125,32655.20933,35498.26589,34223.56625,34631.18666,34128.30069,33888.19875,33449.04459,33095.27127,32775.40281,32545.76076,32363.80958,32185.37202,31945.25173,31598.23205,31129.53238,30563.27052,29951.82943
NET,1950740.293,2164367.562,2208544.027,2444080.712,2408297.501,2586517.925,2788033.434,3005557.447,2875705.315,2659488.737,2799076.61,2811495.138,2972614.395,2951659.308,2977344.782,2979913.411,2987757.147,2986220.022,2982508.122,2976326.554,2971745.925,2970260.18,2972705.609,2977892.392,2983428.714,2986585.209,2985408.299,2979376.737,2969645.104,2958706.307
