Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
SLOVAKIA,12690.33887,18379.14498,19340.1,19263.92976,20599.74551,20629.44,20479.57902,21621.24,21976.34407,19649.50193,20431.08,19482.80018,21422.88,19697.148,20466.41016,19919.52035,19290.40946,17878.4873,16069.19589,14012.72765,12063.66334,10435.57858,9207.695074,8256.410234,7315.264821,6217.975098,5285.278833,4492.487008,3818.613957,3245.821863
SLOVENIA,6574.77444,7409.021487,6761.812776,4448.194348,7296.502471,9642.925017,11144.23748,14829.70897,15857.19306,13979.37816,9574.139436,14961.43034,13876.16542,14746.76685,14569.30513,14561.30718,13852.91972,12624.23179,10886.69084,9253.687218,7865.634135,6685.789015,5682.920663,4830.482563,4105.910179,3490.023652,2966.520104,2521.542089,2143.310775,1821.814159
SERBIA,2464.02792,2473.909187,16452.04452,15332.32436,12414.581,11845.1776,11557.07807,9186.334447,5749.44256,7358.50582,5823.70634,10545.2564,14526.22138,14774.94278,15025.9987,14934.50914,14356.63226,13170.42999,11514.1626,9787.038211,8318.98248,7071.135108,6010.464842,5270.069978,4528.505752,3849.229889,3271.845406,2781.068595,2363.908306,2009.32206
RUSSIA,600353.7413,637855.018,745486.2869,619076.8521,394038.8888,407150.8354,514260.3243,523304.8593,559035.5511,447932.895,544222.7621,436422.9333,480920.8426,551506.4188,523298.8381,536722.7127,531674.9694,534327.9383,532856.9377,532889.1478,532310.9806,532405.7514,532778.3806,533501.0894,534220.536,534678.3414,534628.5955,534013.9972,532933.6752,531659.3525
AZERBAIJAN,4545.982036,123500.3987,135795.3918,138812.0928,139412.0631,138623.572,140670.7333,144993.2529,151724.3144,158235.5672,171035.6978,177858.4014,188763.7273,217741.9537,206978.243,212898.4864,211058.7517,211999.4031,211010.8045,210511.4975,209841.406,209650.1671,209823.2662,210311.389,210811.7699,211041.9492,210766.8906,209916.1887,208601.9774,207090.4773
BELARUS,261111.0882,283157.7401,214644.6002,226780.9816,108907.1533,114739.6687,142641.3661,176437.6758,176515.5895,165566.9652,169530.9784,174294.7972,102861.1586,104111.6473,102235.9956,102030.2378,100470.9381,98670.14777,96233.54756,93646.60622,91118.13001,88920.6426,87103.16371,85550.68927,83993.1233,82122.48287,79703.40148,76665.01613,73126.00016,69348.91618
KAZAKHSTAN,32724.54745,72518.33279,60344.61764,52993.03816,49471.47324,38071.25157,35361.08797,34546.37184,53690.03531,73137.98399,71837.27683,75219.03903,81953.28892,103220.1622,95500.7942,99839.65333,98417.3012,98840.54167,97754.76016,96951.54061,96062.1358,95609.46012,95534.86837,95770.60739,96018.78073,95991.4489,95454.51168,94329.44915,92739.14451,90945.34961
UKRAINE,93856.82956,121636.5424,122811.2487,100338.1182,91261.37308,95671.88927,105485.5657,115696.3824,132840.9375,145617.2301,170314.1058,170041.799,179389.6883,193990.0662,190143.6827,193878.4954,193751.6984,194647.4816,194393.6818,194301.9766,194192.7688,194507.8512,195214.5282,196234.545,197288.1118,198083.7234,198389.9706,198141.4306,197446.0468,196557.7497
UZBEKISTAN ,28077.72025,31224.5088,37130.38026,45251.89986,51381.22386,54295.52898,58270.78189,65992.22083,76239.78088,84844.83958,93041.20417,105164.0309,120194.6159,135227.0089,131135.9431,134803.0998,134538.4731,135320.2515,134941.9058,134721.936,134484.276,134669.2091,135247.4742,136132.6009,137048.9713,137703.9384,137866.7178,137471.501,136621.3835,135577.2573
TURKEY,113690.4619,105429.7165,104796.2002,106520.3497,126050.7424,126096.8376,135707.7617,148531.2386,143911.9465,167490.2192,153324.8375,157023.0249,185847.524,222329.9491,209537.1838,217272.4884,215607.9783,217511.7452,217131.5608,217443.6423,217505.6562,218107.8946,219048.9099,220329.318,221630.3334,222677.7222,223233.6829,223240.2324,222813.5659,222197.4472
