Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
POLAND,-410952.9381,-490276.7259,-508653.0933,-482642.6057,-587982.2741,-786965.0901,-1007826.421,-1173259.684,-1282002.723,-1255680.284,-1060147.09,-1215564.36,-1417811.955,-1556153.661,-1520582.309,-1554795.157,-1553854.246,-1562634.855,-1561120.014,-1561236.463,-1561126.344,-1564732.116,-1571677.571,-1581361.103,-1591345.357,-1599138.588,-1602743.834,-1601601.863,-1596673.777,-1590097.98
ROMANIA,-177282.7777,-176374.2458,-175316.7072,-200181.8957,-228785.0141,-225258.9993,-263619.2461,-315353.7607,-365278.8048,-396092.1126,-371917.6827,-359684.5303,-341116.7113,-273968.9825,-303469.7427,-290947.4954,-291152.1968,-278902.453,-265737.4506,-249396.3704,-234496.1523,-222202.2076,-213467.4082,-207090.9067,-200839.7754,-192010.509,-178577.6676,-159908.4966,-137014.9906,-116462.742
SLOVAKIA,-109136.9143,-158060.6468,-166324.86,-165669.7959,-177157.8114,-177413.184,-176124.3796,-185942.664,-188996.559,-168985.7166,-175707.288,-167552.0816,-184236.768,-169395.4728,-176011.1274,-171307.875,-165897.5214,-153754.9908,-138195.0846,-120509.4578,-103747.5047,-89745.97579,-79186.17764,-71005.12801,-62911.27746,-53474.58584,-45453.39796,-38635.38827,-32840.08003,-27914.06802
SLOVENIA,-56543.06018,-63717.58479,-58151.58988,-38254.47139,-62749.92125,-82929.15515,-95840.44236,-127535.4971,-136371.8603,-120222.6521,-82337.59915,-128668.3009,-119335.0226,-126822.1949,-125296.0241,-125227.2417,-119135.1096,-108568.3934,-93625.54126,-79581.71007,-67644.45356,-57497.78553,-48873.1177,-41542.15004,-35310.82754,-30014.20341,-25512.0729,-21685.26196,-18432.47267,-15667.60177
SERBIA,-21190.64011,-21275.61901,-141487.5829,-131857.9895,-106765.3966,-101868.5274,-99390.87137,-79002.47624,-49445.20602,-63283.15005,-50083.87452,-90689.20501,-124925.5039,-127064.5079,-129223.5888,-128436.7786,-123467.0374,-113265.6979,-99021.79837,-84168.52862,-71543.24933,-60811.76193,-51689.99764,-45322.60181,-38945.14947,-33103.37705,-28137.87049,-23917.18992,-20329.61143,-17280.16972
RUSSIA,-5163042.175,-5485553.155,-6411182.067,-5324060.928,-3388734.444,-3501497.185,-4422638.789,-4500421.79,-4807705.74,-3852222.897,-4680315.754,-3753237.226,-4135919.247,-4742955.201,-4500370.008,-4615815.329,-4572404.737,-4595220.269,-4582569.664,-4582846.671,-4577874.433,-4578689.462,-4581894.073,-4588109.369,-4594296.61,-4598233.736,-4597805.921,-4592520.376,-4583229.606,-4572270.432
AZERBAIJAN,-39095.44551,-1062103.429,-1167840.369,-1193783.998,-1198943.742,-1192162.719,-1209768.306,-1246941.975,-1304829.104,-1360825.878,-1470907.001,-1529582.252,-1623368.055,-1872580.802,-1780012.89,-1830926.983,-1815105.264,-1823194.867,-1814692.918,-1810398.878,-1804636.092,-1802991.437,-1804480.09,-1808677.945,-1812981.221,-1814960.763,-1812595.26,-1805279.223,-1793977.006,-1780978.105
BELARUS,-2245555.358,-2435156.565,-1845943.562,-1950316.442,-936601.518,-986761.1512,-1226715.748,-1517364.012,-1518034.069,-1423875.9,-1457966.414,-1498935.256,-884605.9638,-895360.1665,-879229.5625,-877460.0447,-864050.068,-848563.2708,-827608.509,-805360.8135,-783615.9181,-764717.5263,-749087.2079,-735735.9278,-722340.8604,-706253.3527,-685449.2527,-659319.1387,-628883.6014,-596400.6792
KAZAKHSTAN,-281431.108,-623657.662,-518963.7117,-455740.1282,-425454.6698,-327412.7635,-304105.3566,-297098.7979,-461734.3036,-628986.6623,-617800.5807,-646883.7357,-704798.2847,-887693.3946,-821306.8301,-858621.0186,-846388.7903,-850028.6584,-840690.9374,-833783.2493,-826134.3679,-822241.357,-821599.868,-823627.2236,-825761.5143,-825526.4605,-820908.8005,-811233.2627,-797556.6428,-782130.0066
UKRAINE,-807168.7342,-1046074.265,-1056176.739,-862907.8168,-784847.8085,-822778.2477,-907175.8652,-994988.8884,-1142432.062,-1252308.179,-1464701.31,-1462359.471,-1542751.319,-1668314.569,-1635235.671,-1667355.06,-1666264.606,-1673968.342,-1671785.664,-1670996.999,-1670057.811,-1672767.52,-1678844.943,-1687617.087,-1696677.761,-1703520.021,-1706153.747,-1704016.303,-1698036.002,-1690396.648
UZBEKISTAN ,-241468.3942,-268530.7757,-319321.2702,-389166.3388,-441878.5252,-466941.5492,-501128.7243,-567533.0992,-655662.1156,-729665.6204,-800154.3558,-904410.6661,-1033673.697,-1162952.277,-1127769.111,-1159306.658,-1157030.869,-1163754.163,-1160500.39,-1158608.65,-1156564.774,-1158155.198,-1163128.278,-1170740.368,-1178621.153,-1184253.87,-1185653.773,-1182254.909,-1174943.898,-1165964.413
TURKEY,-977737.9721,-906695.5621,-901247.3217,-916075.0073,-1084036.385,-1084432.804,-1167086.751,-1277368.652,-1237642.74,-1440415.885,-1318593.602,-1350398.014,-1598288.706,-1912037.563,-1802019.781,-1868543.4,-1854228.614,-1870601.009,-1867331.423,-1870015.324,-1870548.644,-1875727.894,-1883820.625,-1894832.135,-1906020.867,-1915028.411,-1919809.673,-1919865.999,-1916196.667,-1910898.046
NORTH AMERICA,-14428530.02,-18127394.46,-18749739.64,-21305668.34,-22961871.29,-24508673.6,-24476965.15,-25815964.84,-25754151.69,-23015931.86,-22712533.21,-23291979.49,-25266856.28,-25044369.25,-25223903.17,-25198192.6,-25260230.44,-25275891.81,-25308077.55,-25329984.05,-25357790.35,-25387045.88,-25421304.81,-25458134.58,-25495969.39,-25531928.3,-25564218.23,-25592206.57,-25616948.48,-25640648.27
