Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
SLOVAKIA,14274.09316,20672.86227,21753.74448,21668.06819,23170.59375,23203.99411,23035.43048,24319.57075,24718.99181,22101.75977,22980.87878,21914.25365,24096.45542,22155.35207,23020.61815,22405.47649,21697.85256,20109.72252,18074.63154,15761.51607,13569.20852,11737.93879,10356.81542,9286.810231,8228.209871,6993.97839,5944.881631,5053.149387,4295.176979,3650.900432
SLOVENIA,7395.30629,8333.667368,7605.687011,5003.329003,8207.105979,10846.36206,12535.03832,16680.45665,17836.17075,15724.00455,10768.99204,16828.61684,15607.91086,16587.16336,16387.55441,16378.55831,15581.76411,14199.73592,12245.34986,10408.54738,8847.265275,7520.175484,6392.149161,5433.326787,4618.327769,3925.578604,3336.741813,2836.230541,2410.79596,2049.176566
SERBIA,2771.538604,2782.653053,18505.25968,17245.79844,13963.92071,13323.45576,12999.40141,10332.78899,6466.972991,8276.847346,6550.504891,11861.30439,16339.09381,16618.85564,16901.24334,16798.33588,16148.33996,14814.09966,12951.13009,11008.46058,9357.191493,7953.612769,6760.570854,5927.774711,5093.66327,4329.61378,3680.171713,3128.145956,2658.924062,2260.085453
RUSSIA,675277.8882,717459.3243,838522.9755,696337.6432,443214.9421,457963.2597,578440.0127,588613.3058,628803.1879,503834.9203,612141.7628,490888.5154,540939.7638,620334.4198,588606.5331,603705.7073,598028.0056,601012.0649,599357.4835,599393.7134,598743.391,598849.9892,599269.1225,600082.0253,600891.2589,601406.1984,601350.2442,600658.944,599443.7978,598010.4397
AZERBAIJAN,5113.320595,138913.2485,152742.6567,156135.842,156810.6885,155923.7937,158226.4408,163088.4108,170659.5088,177983.366,192380.9529,200055.1299,212321.4405,244916.1495,232809.1278,239468.2176,237398.8839,238456.9287,237344.9528,236783.3324,236029.6135,235814.5079,236009.2099,236558.2503,237121.0788,237379.9845,237070.5986,236113.729,234635.5042,232935.3688
BELARUS,293697.752,318495.8261,241432.2463,255083.2481,122498.766,129059.1794,160443.0086,198457.0977,198544.735,186229.7224,190688.4445,196046.7879,115698.2312,117104.7808,114995.0479,114763.6114,113009.7112,110984.1822,108243.4943,105333.7027,102489.6726,100017.9388,97973.63854,96227.4153,94475.46509,92371.36873,89650.38598,86232.81014,82252.12498,78003.66092
KAZAKHSTAN,36808.57097,81568.62073,67875.62592,59606.56932,55645.5131,42822.54377,39774.15175,38857.75905,60390.55171,82265.6044,80802.56898,84606.37511,92181.05937,116102.0384,107419.2933,112299.6421,110699.7804,111175.8413,109954.5542,109051.0929,108050.6903,107541.5207,107457.6199,107722.7792,108001.9246,107971.1817,107367.2347,106101.7644,104312.9897,102295.3292
UKRAINE,105570.1619,136816.7829,138138.0925,112860.3154,102650.7924,107611.7411,118650.1643,130135.2909,149419.4865,163790.2604,191569.3062,191263.0155,201777.5214,218200.0264,213873.6143,218074.5316,217931.9103,218939.4873,218654.0133,218550.8633,218428.0263,218782.431,219577.3014,220724.6162,221909.6681,222804.5721,223149.039,222869.4811,222087.3134,221088.1569
UZBEKISTAN ,31581.81974,35121.3275,41764.25172,50899.33696,57793.6006,61071.611,65542.97547,74228.04999,85754.50554,95433.47556,104652.7464,118288.502,135194.904,152103.3396,147501.7088,151626.5266,151328.8746,152208.2189,151782.6557,151535.2336,151267.9136,151475.9264,152126.359,153121.9495,154152.6829,154889.3899,155072.4842,154627.9443,153671.7322,152497.299
TURKEY,127879.0315,118587.3451,117874.766,119814.0893,141781.8751,141833.723,152644.0904,167067.9371,161872.1574,188392.9986,172459.7772,176619.4984,209041.295,250076.7268,235687.4244,244388.095,242515.854,244657.211,244229.5795,244580.6088,244650.3621,245327.7599,246386.2139,247826.4169,249289.799,250467.9019,251093.2465,251100.6135,250620.6989,249927.6886
