Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
SLOVAKIA,211302.6024,290237.9476,319358.8014,320968.654,339292.4587,343411.5235,341414.5246,356839.8241,364935.3264,333634.5523,338022.1367,327033.1935,351321.2969,332759.7437,284059.376,227247.5008,272697.001,327236.4011,261789.1209,250890.247,301068.2963,276606.3387,235387.8205,282465.3846,324749.3275,259799.462,268862.332,322634.7983,258107.8386,256434.6062
SLOVENIA,15157.99075,21096.14204,15119.60718,11424.48874,17481.66564,20954.28172,28897.23282,32428.76503,29091.75454,14942.57472,24835.10256,8670.564701,34397.38709,32118.37801,7380.304791,31904.84014,27298.77046,25186.09934,22857.49114,20231.17321,17305.08504,14079.19661,10553.50737,6728.017076,2602.725596,10253.70634,8843.430595,7796.277395,7244.831399,7348.194263
SERBIA,5114.620081,5148.105431,32942.56782,35751.67069,29479.9418,27322.23688,26364.90876,19973.33053,12852.28775,8422.521467,7233.535477,2699.34189,622.9887186,413.6396672,5498.922819,6598.707381,5278.965903,5290.862298,6349.034757,5079.227805,4471.641532,5365.969839,4804.431006,5765.317209,6692.782888,5354.226312,4283.381049,5140.057259,5562.895127,4450.316103
RUSSIA,1356689.192,1429673.547,1650181.261,1514998.658,1232377.716,1093130.696,1153069.837,1024682.514,1027544.774,982874.4646,1026003.178,836846.6441,836516.8418,869547.1589,912121.3747,985650.0185,788520.0148,943534.8371,1069951.25,855961.0003,805848.7958,967018.5549,934332.3821,747465.9057,896959.0869,1076350.904,861080.7235,790209.8838,948251.8606,957247.1798
AZERBAIJAN,11375.6885,21293.42792,25450.0603,18379.86334,9699.310536,4120.352407,5630.437987,10786.80245,15549.71183,15745.50062,21957.11119,16861.95124,18578.96576,19678.18271,13867.62992,11094.10393,13312.92472,15975.50966,12780.40773,11224.2183,13469.06196,16151.67812,12921.3425,12777.73155,15333.27786,12266.62229,12926.61554,15511.93864,12409.55091,13873.17767
BELARUS,226668.1168,274615.6532,293025.9016,173960.2975,169144.7847,204249.6027,210176.0801,75712.28128,80529.34718,76642.28048,69987.67245,81477.31336,84232.24791,96655.03259,98724.39177,118469.2701,94775.41607,79194.33819,95033.20581,108290.1898,86632.15188,103958.5823,118503.4728,94802.77826,96938.51045,116326.2125,93060.97,91005.8486,109207.0183,96552.86759
KAZAKHSTAN,44222.04283,90076.077,94023.19618,91816.78043,76868.79536,44099.83334,51617.48023,42630.33741,51231.54497,49986.01932,54445.62256,61570.78378,113033.6541,123017.4703,61443.41313,109202.5991,118335.1003,116534.1169,114206.5153,111580.1424,108654.0502,105428.1601,101902.4697,98076.97857,93951.68645,89526.59322,84801.69875,79777.00298,74452.50584,68828.20732
UKRAINE,199222.8418,246123.167,208304.8954,134074.0643,65619.12836,55137.74155,65800.39784,74039.82936,124948.6684,96834.60838,147613.1515,95450.80645,80648.30221,35803.18396,135394.7965,162473.7558,129979.0046,108525.6121,130230.7345,152835.4229,122268.3383,116618.9903,139942.7884,132225.9474,116882.7241,140259.2689,150210.9524,120168.7619,144202.5143,156500.6143
UZBEKISTAN ,81014.39573,66830.3298,75865.09301,81191.23063,64551.53696,34468.29464,37977.44037,70788.79161,97116.89453,94896.93818,85366.74016,116505.4111,105648.3631,103644.1501,123880.9585,142450.9633,113960.7707,115719.9236,138863.9084,111091.1266,115000.9844,138001.1812,110400.945,116390.9894,139669.1873,111735.3498,113097.7199,135717.264,112172.4562,113712.5204
TURKEY,741031.4187,654982.0385,640757.8443,583055.4271,691165.3522,662272.1957,685789.0942,700262.5488,611945.6757,838638.4241,562201.6428,664449.3924,803881.1205,1021785.282,481824.7622,385459.8098,462551.7718,555062.1261,444049.7009,431025.9168,517231.1002,465175.2691,399402.5333,479283.0399,566943.5273,453554.8221,416754.6941,500105.6328,509950.0427,407960.0341
NORTH AMERICA,15778223.02,16629243.22,17463750.2,18271579.21,18283264.95,18716817.12,18894228.42,18977475.03,18760640.71,15200975.42,15777124.28,17504858.26,18658669.63,19672600.33,15751911.92,12601529.54,15121835.45,18146202.54,14516962.03,13825751.9,16590902.28,15521093.57,13075395.74,15690474.89,18245873.9,14596699.12,14309217.26,17171060.71,14693573.46,13973937.42
CANADA  ,1600041.475,1876231.205,1830003.357,1872546.986,1760016.456,1887164.397,1740225.101,1712013.891,1709446.093,1235272.337,1049797.956,1182063.961,1400502.988,1402200.696,994061.9772,795249.5817,954299.498,1145159.398,916127.518,851655.9296,1021987.115,1032294.947,825835.9575,991003.1491,1189203.779,951363.0228,831566.6231,997879.9478,1068408.871,854727.0972
MEXICO,1403991.175,2175638.255,2284871.719,2779092.732,2737913.813,2647450.651,3346612.39,3230099.94,3260185.591,2565324.813,2989958.534,3532877.278,3757507.312,4130626.702,2888764.855,2311011.884,2773214.261,3327857.113,2662285.69,2559293.635,3071152.362,2822463.36,2458117.203,2949740.644,3177978.129,2542382.504,3050859.004,3315877.356,2652701.885,2791958.475
USA,8702543.945,9899081.977,10599335.94,11314129.98,11969465.95,12696026.25,12314477.22,12919329.1,12659276.83,10584220.16,10889229.66,11634413.82,12322508.31,12842411.82,10309416.59,8247533.269,9897039.926,11876447.91,9501158.329,8946309.237,10735571.08,10230247.83,8569590.257,10283508.31,12007744.67,9606195.735,9376834.321,11252201.19,9634533.964,8987162.315
SOUTH AMERICA,3712522.659,3114760.531,3264258.263,3325621.094,2853993.798,2321115.977,2428071.491,1973347.267,1938640.482,1501039.12,1653444.131,1909257.134,2011944.548,2205441.619,2038428.342,2111449.195,1932403.866,2073775.259,2273834.052,1819067.241,2141590.169,2433734.761,1946987.808,1815266.776,2178320.132,2049344.882,1675731.724,2010878.068,2399408.425,1919526.739
ARGENTINA,564138.5566,528876.1169,554600.9144,474892.124,466862.9621,480747.1384,677677.6958,398823.2093,215145.5134,179701.6986,228052.8699,262173.7427,286289.9113,271254.2775,283116.6938,339740.0326,271792.0261,253872.0627,304646.4752,275231.1108,228999.2771,274799.1325,314157.2092,251325.7674,270735.6588,324882.7906,259906.2325,266452.031,319742.4372,255793.9497
BRAZIL,3286078.363,2628502.432,2775005.772,2962762.042,2407236.873,1938299.107,1945406.651,1692347.045,1766188.861,1323297.259,1425071.225,1507983.863,1693834.488,2015659.961,1517582.223,1246112.874,1495335.448,1794402.538,1435522.03,1307204.786,1568645.743,1650155.319,1320124.255,1584149.106,1726589.804,1381271.843,1398772.938,1678527.525,1417220.504,1326795.376
COLOMBIA,96005.11211,154864.1868,148050.1289,146297.2925,125424.5237,121513.0593,324052.0055,63103.22015,87302.22393,50104.20691,75830.56355,112573.2229,78035.89427,82770.12214,149146.7038,178976.0445,143180.8356,124095.1092,148914.1311,166149.3723,132919.4978,146404.6154,175685.5384,140548.4307,129915.4585,155898.5502,154221.7612,123377.409,148052.8908,172956.4938
ASIA-OCEANIA,36124939.54,36303249.82,31625629.02,33186308.78,38527786.46,38926357.6,40299563.93,37911706.17,36291071.35,35710023.25,36547818.09,40901451.4,42623382.59,42487533.18,38200659.65,32692851.18,39231421.41,42466359.46,33973087.57,38823021.96,46226698.57,36981358.86,31999646.12,38399575.35,42453764.35,33963011.48,38691928.78,46097162.59,36877730.08,32387791.25
AUSTRALIA,429497.3479,402239.1977,502513.998,118335.1251,251016.3955,225001.9245,236623.6893,266017.0744,142770.12,250318.0954,332588.9067,236678.7031,288270.4673,288396.6298,206794.7418,165435.7934,198522.9521,238227.5425,190582.034,190946.5498,229135.8598,188879.1406,171461.0537,205753.2645,211803.5087,187870.5964,209796.2419,213052.327,188050.2501,225660.3002
CHINA,20876518.86,19608308.14,20404816.86,22359624.34,22647123.79,23345437.77,23654829.58,20674562.22,19820559.32,21409835.33,21497326.52,25162302.96,25913956.21,24917504.75,23788959.57,22299445.11,26508359.4,22603816.81,21042683.43,25251220.12,23630076.31,19615903.22,23539083.86,28133261.13,22506608.91,20607401.5,24728881.81,25145821.06,20116656.84,24139988.21
