Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
POLAND,-36316.77127,-43326.78043,-44950.73848,-42652.13725,-51961.22422,-69545.75215,-89063.7302,-103683.4139,-113293.2639,-110967.0949,-93687.41728,-107421.9667,-125295.01,-137520.5561,-134377.0412,-137400.5022,-137317.352,-138093.3128,-137959.4431,-137969.734,-137960.0025,-138278.6521,-138892.4365,-139748.1905,-140630.52,-141319.2241,-141637.8272,-141536.9088,-141101.4035,-140520.2866
ROMANIA,-15666.85012,-15586.56125,-15493.10436,-17690.49311,-20218.21055,-19906.60924,-23296.58454,-27868.47188,-32280.45252,-35003.48902,-32867.14405,-31786.07477,-30145.19774,-24211.2124,-26818.25633,-25711.63912,-25729.72902,-24647.19352,-23483.7747,-22039.67924,-20722.91579,-19636.47416,-18864.56165,-18301.05687,-17748.63131,-16968.37057,-15781.28226,-14131.44854,-12108.3015,-10292.05627
SLOVAKIA,-9644.65754,-13968.15018,-14698.476,-14640.58662,-15655.80659,-15678.3744,-15564.48006,-16432.1424,-16702.02149,-14933.62147,-15527.6208,-14806.92814,-16281.3888,-14969.83248,-15554.47173,-15138.83547,-14660.71119,-13587.65035,-12212.58888,-10649.67302,-9168.384137,-7931.039721,-6997.848257,-6274.871778,-5559.601264,-4725.661074,-4016.811913,-3414.290126,-2902.146607,-2466.824616
SLOVENIA,-4996.828574,-5630.85633,-5138.97771,-3380.627704,-5545.341878,-7328.623013,-8469.620487,-11270.57882,-12051.46672,-10624.3274,-7276.345971,-11370.68706,-10545.88572,-11207.54281,-11072.6719,-11066.59345,-10528.21899,-9594.416164,-8273.885042,-7032.802286,-5977.881943,-5081.199651,-4319.019704,-3671.166748,-3120.491736,-2652.417975,-2254.555279,-1916.371987,-1628.916189,-1384.578761
SERBIA,-1872.661219,-1880.170982,-12503.55384,-11652.56651,-9435.08156,-9002.334976,-8783.379331,-6981.614179,-4369.576346,-5592.464423,-4426.016818,-8014.394861,-11039.92825,-11228.95651,-11419.75901,-11350.22695,-10911.04051,-10009.52679,-8750.763577,-7438.149041,-6322.426685,-5374.062682,-4567.95328,-4005.253183,-3441.664372,-2925.414716,-2486.602509,-2113.612132,-1796.570312,-1527.084766
RUSSIA,-456268.8434,-484769.8137,-566569.578,-470498.4076,-299469.5555,-309434.6349,-390837.8464,-397711.6931,-424867.0189,-340429.0002,-413609.2992,-331681.4293,-365499.8404,-419144.8783,-397707.1169,-407909.2617,-404072.9768,-406089.2331,-404971.2726,-404995.7523,-404556.3453,-404628.371,-404911.5692,-405460.8279,-406007.6074,-406355.5394,-406317.7326,-405850.6379,-405029.5931,-404061.1079
AZERBAIJAN,-3454.946348,-93860.30303,-103204.4977,-105497.1905,-105953.1679,-105353.9147,-106909.7573,-110194.8722,-115310.4789,-120259.0311,-129987.1303,-135172.3851,-143460.4328,-165483.8848,-157303.4647,-161802.8497,-160404.6513,-161119.5464,-160368.2114,-159988.7381,-159479.4686,-159334.127,-159465.6823,-159836.6556,-160216.9451,-160391.8814,-160182.8369,-159536.3034,-158537.5028,-157388.7627
BELARUS,-198444.427,-215199.8825,-163129.8961,-172353.546,-82769.43647,-87202.14824,-108407.4382,-134092.6336,-134151.848,-125830.8935,-128843.5436,-132464.0459,-78174.48052,-79124.85192,-77699.35669,-77542.9807,-76357.91299,-74989.3123,-73137.49614,-71171.42073,-69249.77881,-67579.68837,-66198.40442,-65018.52385,-63834.77371,-62413.08698,-60574.58512,-58265.41226,-55575.76012,-52705.1763
KAZAKHSTAN,-24870.65606,-55113.93292,-45861.9094,-40274.709,-37598.31966,-28934.15119,-26874.42686,-26255.2426,-40804.42683,-55584.86783,-54596.33039,-57166.46967,-62284.49958,-78447.32324,-72580.60359,-75878.13653,-74797.14891,-75118.81167,-74293.61772,-73683.17086,-73007.22321,-72663.18969,-72606.49996,-72785.66162,-72974.27336,-72953.50116,-72545.42888,-71690.38135,-70481.74982,-69118.4657
UKRAINE,-71331.19047,-92443.77226,-93336.549,-76256.96986,-69358.64354,-72710.63585,-80169.02994,-87929.2506,-100959.1125,-110669.0949,-129438.7204,-129231.7672,-136336.1631,-147432.4503,-144509.1988,-147347.6565,-147251.2908,-147932.086,-147739.1982,-147669.5022,-147586.5043,-147825.9669,-148363.0415,-149138.2542,-149938.965,-150543.6298,-150776.3777,-150587.4872,-150058.9956,-149383.8898
