Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
BRAZIL,70492.89345,56589.13456,60372.0196,63578.44437,52846.46662,43113.31963,46821.27986,39081.92921,39416.33992,30233.55492,31288.31262,36334.04764,36934.72254,43003.21363,39962.55425,44341.87552,35473.50041,39306.51034,47167.8124,37734.24992,34627.33446,41552.80135,42502.47691,34001.98153,40802.37783,46619.70433,37295.76347,35137.0736,42164.48832,39294.80218
COLOMBIA,207.5744832,470.8131904,595.4215318,547.0446134,583.3587754,599.6830099,552.872871,517.14656,566.639584,388.075912,309.9188982,832.3446554,742.1414592,777.9247216,834.8016611,776.0819736,931.2983684,796.1021416,676.4849067,811.7818881,961.6986418,769.3589134,742.4252543,890.9103051,793.2009108,729.3548101,875.2257721,852.1335451,681.7068361,818.0482033
ASIA-OCEANIA,874780.2572,876360.0839,891257.7453,916917.392,924323.3674,934337.6235,965100.1117,911135.9856,865602.3734,842153.1274,844200.5183,959971.5724,1006945.447,1007602.941,892563.4388,754908.5021,905890.2025,1013914.703,811131.7626,872311.9806,1046774.377,837419.5014,774533.3111,929439.9734,916361.4984,733089.1987,879707.0384,1055648.446,844518.7569,762506.0265
AUSTRALIA,2807.574943,2912.60447,2981.380201,2591.130572,2169.504138,2088.222932,1008.376835,847.080401,847.080401,871.388868,871.388868,863.2860457,868.6879272,867.7876136,1156.312984,1387.575581,1110.060465,895.1317644,1074.158117,1288.989741,1031.191793,1068.801333,1282.561599,1026.049279,1091.022654,1309.227185,1047.381748,1103.625389,1324.350467,1059.480374
CHINA,481262.7143,451760.8405,470923.3398,508298.5281,514368.333,518015.8326,524355.6467,471795.3765,455115.0468,489816.9254,484003.8134,584610.668,610711.4247,597822.0659,540577.7034,461285.2877,553542.3452,604616.4145,483693.1316,538964.0459,646756.8551,517405.4841,458871.9168,550646.3002,581397.2973,465117.8378,558141.4054,634158.2825,507326.626,493444.3154
INDIA,99487.02599,94120.09028,92951.88776,78309.80934,80841.5348,87935.20685,92321.06979,108863.6446,103052.3486,91706.60561,95302.27845,106492.4879,113020.9821,135344.9554,94447.38918,75557.91134,90669.49361,108803.3923,87042.71386,84071.09529,100885.3143,89634.80918,82340.59958,98808.71949,96236.85986,79384.61527,95261.53833,110215.5112,88172.40893,85560.87834
INDONESIA,33355.96584,38265.36905,39513.38718,39176.01656,37964.96951,35227.03407,35154.64376,28092.16811,22175.03906,16901.51794,19704.0256,25904.83998,31284.68933,34220.08843,20392.04869,16313.63895,19576.36675,23491.64009,18793.31208,18056.12706,21667.35248,19565.59592,18039.7828,21647.73936,22433.78741,17947.02993,21536.43592,23206.83032,18565.46425,21473.77227
IRAN,20303.93549,12925.28324,10423.73275,10953.18065,9627.786206,12729.94697,30824.60968,21170.18203,9160.425758,8882.561867,9049.651451,11197.85797,12025.10982,11143.52518,11779.90001,14135.88002,11308.70401,9406.946528,11288.33583,13546.003,10836.8024,10827.04806,12992.45767,10658.68282,11892.64472,13693.42807,10954.74246,11181.59272,13417.91126,10743.89084
JAPAN,149411.374,170736.6911,171355.8307,171675.1804,168368.4363,171185.6585,174300.409,172557.9356,172216.2188,147607.6925,143868.8231,145694.4179,152734.6121,148452.2434,138801.7823,129272.2714,155126.7257,132540.686,121583.0803,145899.6963,145949.6575,116759.726,140111.6712,167104.3782,133683.5025,114913.7536,137896.5043,157683.8253,126147.0602,134376.4381
MALAYSIA,5900.153843,6257.633783,6472.468771,6157.601871,6281.292048,5877.308722,5545.548823,5570.056509,5693.376062,4605.251939,4614.2071,6471.233341,6988.871393,7128.850497,5764.565035,4611.652028,5533.982433,6640.77892,5312.623136,5192.391809,6230.870171,5411.172724,5016.153067,6019.383681,5867.859729,4694.287783,5633.14534,6759.774407,5407.819526,4997.848824
