Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
SLOVAKIA,6661.243474,9149.653685,10067.67881,10118.42887,10696.08065,10825.93278,10762.97806,11249.25544,11504.46343,10517.71705,10656.03418,10309.61144,11075.28573,10490.139,8954.876293,7163.901034,8596.681241,10316.01749,8252.813991,7817.08912,9380.506944,8959.318458,7287.115778,8744.538933,10493.44672,8394.757376,7679.383309,9215.259971,9294.133087,7435.30647
SLOVENIA,1759.167678,1521.168078,1130.21598,1185.4043,1360.495542,1391.053169,1879.308837,2146.169643,2090.996198,1575.141659,1077.124697,757.3845655,646.4754234,634.0868208,1041.38307,1249.659684,999.7277474,884.8379883,1061.805586,1167.80709,934.245672,1040.412882,1248.495458,998.7963666,896.0888795,1075.306655,1129.832991,903.8663931,1084.639672,1148.323344
SERBIA,161.2366779,162.2922923,1038.503371,1127.059394,929.3452505,861.3243284,831.1448815,629.6525276,405.1640487,265.5171566,228.0347731,85.09584523,19.63950983,13.03985139,173.3516924,208.0220309,166.4176247,197.2258151,229.7885693,183.8308555,147.0646844,176.4776212,211.7731455,170.9741951,136.7793561,164.1352273,147.69158,177.229896,141.7839168,170.1407002
RUSSIA,42759.42965,45069.97774,44366.66556,40699.5656,35531.25806,32233.23416,34210.01849,31182.45699,31003.64927,29297.14797,30324.87035,24950.1898,25167.15718,25931.05791,27322.20269,30621.58716,24497.26972,27296.05127,32755.26153,26204.20922,23202.51815,27843.02177,29983.73636,23986.98909,28520.72516,31669.52956,25335.62364,26448.56641,31738.27968,25390.62374
AZERBAIJAN,49.41617162,49.41617162,49.41617162,49.41617162,49.41617162,53.77001934,53.77001934,90.34234019,110.8193692,74.77632747,75.19107408,21.38634791,37.12589477,58.75692582,4.209761939,3.367809551,4.041371461,4.849645754,4.819109968,3.855287974,3.305648339,3.966778008,3.76732994,3.013863952,3.616636742,4.339964091,5.207956909,4.166365527,3.333092422,3.999710906
BELARUS,5016.905415,6368.758864,6337.49297,4215.638093,4150.869945,2835.178502,2821.516903,1500.820116,1585.008222,1670.06183,1604.858483,1946.447927,1894.576835,2377.418548,2404.39392,2885.272704,2308.218163,1846.57453,2215.889437,2659.067324,2127.253859,2242.85824,2691.429889,2153.143911,2121.446974,2545.736368,2036.589095,2301.408298,2761.689957,2209.351966
KAZAKHSTAN,420.3164304,420.3164304,420.3164304,935.29679,713.1789115,691.2008431,786.9329369,687.1431191,907.512641,1239.163691,1338.60644,1535.065498,2020.167058,1958.616327,813.302415,650.641932,780.7703184,936.9243821,749.5395057,699.4491107,839.338933,837.9888714,670.3910971,804.4693165,965.3631798,772.2905439,653.5278471,784.2334165,941.0800998,752.8640798
UKRAINE,1706.279894,1441.709738,1056.005064,707.5159965,487.5220519,387.0587357,472.265116,457.8878431,465.0400529,226.4937899,257.2616415,25.66917058,19.88099643,100.9372695,278.433133,334.1197597,267.2958077,213.8366463,256.6039755,307.9247705,246.3398164,201.6958041,242.034965,290.4419579,232.3535663,278.8242796,334.5891355,267.6713084,251.9503019,302.3403624
UZBEKISTAN ,2553.951578,2106.803671,2391.621542,2559.526239,2034.965492,1086.601396,1369.855973,2158.039379,2895.972253,2967.889018,2644.587842,3462.114879,4335.493633,4504.813376,2288.603541,1830.882832,2197.0594,2636.471279,2109.177024,2108.972681,2530.767218,2024.613774,2117.90041,2541.480492,2033.184394,1998.543068,2398.251681,2362.724346,1890.179476,2268.215373
TURKEY,31435.97681,27698.66817,28151.16998,27494.96278,32342.63662,33017.49923,35358.02723,35002.62475,33215.9234,26641.58657,26723.73441,29717.07172,30296.95354,29323.57334,29462.17504,29859.81269,28233.44255,30564.65383,29840.59212,26267.20388,31520.64465,31188.64103,24950.91282,29941.09539,35387.47968,28309.98375,25286.37957,30343.65549,31998.43366,25598.74694
