Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
USA,-556783.9698,-625675.0361,-668366.0937,-704809.9739,-737003.6639,-776355.024,-750069.1595,-779207.9195,-762330.0796,-629908.5852,-665219.7124,-721913.8296,-759961.3398,-793283.8539,-647481.7217,-517985.3773,-621582.453,-745898.9434,-596719.1547,-574599.2265,-689519.072,-623290.1351,-557996.4304,-669595.7164,-647481.7217,-517985.3773,-621582.453,-745898.9434,-596719.1547,-574599.2265
SOUTH AMERICA,-258809.8691,-214817.7779,-227741.0614,-235355.6503,-199038.1033,-165869.6086,-178855.0161,-145159.4337,-140921.9932,-108338.6922,-118957.6389,-139935.3939,-144517.2377,-159612.511,-150614.6822,-151243.2763,-149125.6593,-152337.0701,-138291.8576,-160542.779,-148660.1362,-130101.1555,-156121.3866,-165979.5189,-150614.6822,-151243.2763,-149125.6593,-152337.0701,-138291.8576,-160542.779
ARGENTINA,-39638.41852,-37931.93985,-38741.99385,-36566.63441,-33405.64452,-30359.30042,-31995.14259,-22402.29886,-16974.75673,-13411.63662,-21003.12118,-24719.57783,-27718.95935,-23890.98208,-24142.87885,-28097.54734,-22478.03787,-22169.52828,-26603.43394,-22217.53485,-21306.97223,-25568.36668,-23392.65272,-21233.78008,-24142.87885,-28097.54734,-22478.03787,-22169.52828,-26603.43394,-22217.53485
BRAZIL,-218527.9697,-175426.3171,-187153.2608,-197093.1775,-163824.0465,-133651.2909,-145145.9676,-121153.9806,-122190.6538,-93724.02025,-96993.76912,-112635.5477,-114497.6399,-133309.9623,-123883.9182,-137459.8141,-109967.8513,-121850.1821,-146220.2184,-116976.1748,-107344.7368,-128813.6842,-131757.6784,-105406.1427,-123883.9182,-137459.8141,-109967.8513,-121850.1821,-146220.2184,-116976.1748
COLOMBIA,-643.4808979,-1459.52089,-1845.806749,-1695.838302,-1808.412204,-1859.017331,-1713.9059,-1603.154336,-1756.58271,-1203.035327,-960.7485844,-2580.268432,-2300.638524,-2411.566637,-2587.885149,-2405.854118,-2887.024942,-2467.916639,-2097.103211,-2516.523853,-2981.26579,-2385.012632,-2301.518288,-2761.821946,-2587.885149,-2405.854118,-2887.024942,-2467.916639,-2097.103211,-2516.523853
ASIA-OCEANIA,-2711818.797,-2716716.26,-2762899.01,-2842443.915,-2865402.439,-2896446.633,-2991810.346,-2824521.555,-2683367.358,-2610674.695,-2617021.607,-2975911.874,-3121530.886,-3123569.117,-2766946.66,-2340216.357,-2808259.628,-3143135.579,-2514508.464,-2704167.14,-3245000.569,-2596000.454,-2401053.264,-2881263.918,-2766946.66,-2340216.357,-2808259.628,-3143135.579,-2514508.464,-2704167.14
AUSTRALIA,-8703.482323,-9029.073857,-9242.278623,-8032.504773,-6725.462828,-6473.491089,-3125.968189,-2625.949243,-2625.949243,-2701.305491,-2701.305491,-2676.186742,-2692.932574,-2690.141602,-3584.57025,-4301.484301,-3441.187442,-2774.90847,-3329.890163,-3995.868197,-3196.694558,-3313.284132,-3975.940957,-3180.752765,-3584.57025,-4301.484301,-3441.187442,-2774.90847,-3329.890163,-3995.868197
CHINA,-1491914.414,-1400458.606,-1459862.353,-1575725.437,-1594541.832,-1605849.081,-1625502.505,-1462565.667,-1410856.645,-1518432.469,-1500411.822,-1812293.071,-1893205.417,-1853248.404,-1675790.881,-1429984.392,-1715981.27,-1874310.885,-1499448.708,-1670788.542,-2004946.251,-1603957.001,-1422502.942,-1707003.531,-1675790.881,-1429984.392,-1715981.27,-1874310.885,-1499448.708,-1670788.542
INDIA,-308409.7806,-291772.2799,-288150.8521,-242760.409,-250608.7579,-272599.1412,-286195.3163,-337477.2983,-319462.2807,-284290.4774,-295437.0632,-330126.7125,-350365.0445,-419569.3617,-292786.9065,-234229.5252,-281075.4302,-337290.5161,-269832.413,-260620.3954,-312744.4743,-277867.9085,-255255.8587,-306307.0304,-292786.9065,-234229.5252,-281075.4302,-337290.5161,-269832.413,-260620.3954
INDONESIA,-103403.4941,-118622.6441,-122491.5003,-121445.6513,-117691.4055,-109203.8056,-108979.3957,-87085.72114,-68742.62109,-52394.70561,-61082.47936,-80305.00394,-96982.53692,-106082.2741,-63215.35094,-50572.28075,-60686.73693,-72824.08428,-58259.26745,-55973.99389,-67168.79269,-60653.34735,-55923.32668,-67107.99202,-63215.35094,-50572.28075,-60686.73693,-72824.08428,-58259.26745,-55973.99389
