Countries,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040
POLAND,-30912.09436,-26569.27008,-24129.3914,-24447.70126,-26316.33401,-27213.72664,-30393.13179,-31605.58437,-31799.89403,-24228.21909,-23421.15635,-27371.46013,-35499.68553,-36293.75667,-18415.28668,-14732.22934,-17678.67521,-21214.41026,-16971.52821,-15717.76669,-18861.32003,-19456.38481,-15565.10785,-18678.12942,-21821.87573,-17457.50058,-16124.03047,-19348.83656,-18863.66218,-15090.92974
ROMANIA,-8768.689761,-10062.87299,-11181.74677,-11128.86643,-10937.54738,-10275.6967,-10218.04852,-12889.60818,-13740.06619,-12573.9417,-11921.71127,-13940.63179,-14440.76188,-15540.96752,-12398.61281,-9918.890245,-11902.6683,-14283.20196,-11426.56156,-10867.21852,-13040.66222,-12184.11801,-10781.05518,-12937.26621,-13197.74357,-10558.19485,-12669.83382,-14566.83858,-11653.47086,-11159.56296
SLOVAKIA,-18003.36074,-24728.79374,-27209.94272,-27347.10505,-28908.32608,-29259.27778,-29089.1299,-30403.39308,-31093.1444,-28426.2623,-28800.09237,-27863.81469,-29933.20467,-28351.72704,-24202.36836,-19361.89469,-23234.27363,-27881.12835,-22304.90268,-21127.26789,-25352.72147,-24214.37421,-19694.90751,-23633.88901,-28360.66681,-22688.53345,-20755.09002,-24906.10803,-25119.27861,-20095.42289
SLOVENIA,-4754.507237,-4111.265076,-3054.637785,-3203.795407,-3677.014977,-3759.60316,-5079.213072,-5800.458495,-5651.341076,-4257.13962,-2911.147828,-2046.985312,-1747.230874,-1713.748164,-2814.548839,-3377.458606,-2701.966885,-2391.454022,-2869.744827,-3156.235379,-2524.988303,-2811.926708,-3374.312049,-2699.44964,-2421.861836,-2906.234203,-3053.60268,-2442.882144,-2931.458572,-3103.576605
SERBIA,-435.7748051,-438.627817,-2806.765868,-3046.106471,-2511.74392,-2327.90359,-2246.337518,-1701.763588,-1095.037969,-717.6139366,-616.3101976,-229.9887709,-53.0797563,-35.2428416,-468.5180877,-562.2217051,-449.777364,-533.0427436,-621.0501872,-496.84015,-397.4721199,-476.9665437,-572.3598528,-462.0924192,-369.6739354,-443.6087225,-399.1664324,-478.9997189,-383.1997752,-459.8397301
RUSSIA,-115566.0261,-121810.7507,-119909.9069,-109998.8259,-96030.42719,-87116.84908,-92459.50943,-84276.9108,-83793.64667,-79181.48099,-81959.10904,-67432.94541,-68019.34374,-70083.94028,-73843.79104,-82761.04637,-66208.83708,-73773.11154,-88527.73387,-70822.18707,-62709.50851,-75251.41018,-81037.1253,-64829.70023,-77083.04096,-85593.32314,-68474.65849,-71482.61191,-85779.13428,-68623.30742
AZERBAIJAN,-133.5572206,-133.5572206,-133.5572206,-133.5572206,-133.5572206,-145.3243766,-145.3243766,-244.168487,-299.5118086,-202.0981824,-203.2191191,-57.80094029,-100.3402561,-158.8025022,-11.37773497,-9.102187975,-10.92262557,-13.10715069,-13.02462154,-10.41969723,-8.934184701,-10.72102164,-10.18197281,-8.145578247,-9.774693898,-11.72963268,-14.07555921,-11.26044737,-9.008357896,-10.81002948
BELARUS,-13559.20383,-17212.86179,-17128.35938,-11393.61647,-11218.56742,-7662.6446,-7625.72136,-4056.270583,-4283.806006,-4513.680622,-4337.45536,-5260.670072,-5120.477933,-6425.455534,-6498.361946,-7798.034336,-6238.427468,-4990.741974,-5988.890372,-7186.668444,-5749.334754,-6061.779027,-7274.134834,-5819.307867,-5733.640469,-6880.368563,-5504.294851,-6220.022427,-7464.02691,-5971.221531
KAZAKHSTAN,-1135.990352,-1135.990352,-1135.990352,-2527.829162,-1927.510572,-1868.110387,-2126.845775,-1857.143565,-2452.736868,-3349.091056,-3617.855244,-4148.82567,-5459.910969,-5293.557639,-2198.114635,-1758.491708,-2110.19005,-2532.22806,-2025.782448,-1890.403002,-2268.483603,-2264.834787,-1811.86783,-2174.241396,-2609.089675,-2087.27174,-1766.291479,-2119.549774,-2543.459729,-2034.767783
UKRAINE,-4611.567281,-3896.512807,-2854.067742,-1912.205396,-1317.627167,-1046.104691,-1276.392205,-1237.534711,-1256.865008,-612.1453782,-695.3017339,-69.3761367,-53.73242279,-272.8034311,-752.5219811,-903.0263775,-722.4211019,-577.9368818,-693.5242581,-832.2291095,-665.7832875,-545.1237948,-654.1485539,-784.9782645,-627.9826116,-753.5791339,-904.2949608,-723.4359687,-680.9467619,-817.1361145
UZBEKISTAN ,-6902.571834,-5694.063974,-6463.842005,-6917.638484,-5499.906736,-2936.76053,-3702.313441,-5832.538862,-7826.952036,-8021.321671,-7147.534707,-9357.067241,-11717.55036,-12175.17129,-6185.414975,-4948.331979,-5937.998378,-7125.598052,-5700.478443,-5699.926166,-6839.911399,-5471.929119,-5724.055163,-6868.866195,-5495.092957,-5401.467752,-6481.7613,-6385.741475,-5108.593179,-6130.311818
TURKEY,-84962.09947,-74861.26532,-76084.24319,-74310.71023,-87412.53141,-89236.48441,-95562.23576,-94601.68852,-89772.76594,-72004.28803,-72226.30922,-80316.41004,-81883.65822,-79252.90093,-79627.5001,-80702.19646,-76306.60148,-82607.17252,-80650.24897,-70992.44292,-85190.93148,-84293.62441,-67434.89952,-80921.87943,-95641.83699,-76513.4696,-68341.56641,-82009.8797,-86482.25315,-69185.80253
NORTH AMERICA,-1013104.584,-1140475.382,-1197636.338,-1263607.013,-1308660.369,-1391770.903,-1392048.906,-1440830.526,-1425485.816,-1162156.3,-1198228.442,-1319911.614,-1412601.959,-1480486.79,-1155316.315,-924253.0521,-1109103.663,-1330924.395,-1064739.516,-1018886.802,-1222664.163,-1160152.86,-938274.8123,-1125929.775,-1351115.73,-1080892.584,-1002490.575,-1202988.69,-1144871.096,-977803.8772
CANADA  ,-128724.6445,-152918.4997,-150637.4082,-154763.877,-146544.6326,-160143.9078,-147548.2796,-139889.068,-142240.4228,-103776.7703,-83802.63318,-97130.02646,-118154.6575,-111551.0495,-78747.48694,-62997.98954,-75597.58745,-90717.10493,-72573.68394,-68515.41413,-82218.49697,-81688.75911,-65351.0073,-78421.20876,-94105.45051,-75284.3604,-63657.2732,-76388.72784,-87214.07881,-69771.26302
MEXICO,-201870.5574,-220600.3865,-227711.46,-244882.5224,-258691.8898,-279965.9983,-325061.0118,-345783.3635,-348776.2633,-286233.5221,-298995.1939,-337854.958,-362881.788,-396523.2744,-282881.5562,-226305.245,-271566.294,-325879.5528,-260703.6422,-255598.5319,-306718.2382,-269531.3778,-241177.6791,-289413.2149,-303882.0058,-243105.6046,-291726.7256,-331215.9596,-264972.7677,-254343.4369
USA,-682509.3824,-766956.4958,-819287.4697,-863960.6132,-903423.8461,-951660.9971,-919439.6149,-955158.0949,-934469.1298,-772146.0076,-815430.6152,-884926.6298,-931565.5133,-972412.4661,-793687.2717,-634949.8174,-761939.7811,-914327.7371,-731462.1896,-704347.439,-845216.927,-764033.0688,-683995.6243,-820794.7492,-853512.0427,-682809.634,-819371.561,-935345.2457,-748276.1967,-718787.9767
SOUTH AMERICA,-317250.8073,-263325.018,-279166.4623,-288500.4745,-243982.1911,-203324.0364,-219241.6326,-177937.3704,-172743.0884,-132802.2679,-145819.0412,-171533.7087,-177150.1624,-195654.0457,-184624.4491,-185394.9838,-182799.1952,-186735.7633,-169519.0513,-196794.3743,-182228.5541,-159478.8358,-191374.603,-203458.7651,-162767.0121,-188947.715,-215388.828,-172311.0624,-167313.4223,-200776.1068
ARGENTINA,-48589.02916,-46497.21659,-47490.18601,-44823.61638,-40948.85457,-37214.62632,-39219.85221,-27460.88248,-20807.76631,-16440.0707,-25745.76145,-30301.41799,-33978.0792,-29285.71997,-29594.49665,-34442.1548,-27553.72384,-27175.5508,-32610.66096,-27234.39756,-26118.22403,-31341.86883,-28674.86462,-26028.50462,-31234.20555,-29635.38336,-23708.30669,-28449.96803,-34139.96163,-27311.96931
BRAZIL,-267872.9951,-215038.7113,-229413.6745,-241598.0886,-200816.5732,-163830.6146,-177920.8635,-148511.331,-149782.0917,-114887.5087,-118895.588,-138069.381,-140351.9457,-163412.2118,-151857.7062,-168499.127,-134799.3016,-149364.7393,-179237.6871,-143390.1497,-131583.8709,-157900.6451,-161509.4123,-129207.5298,-155049.0358,-177154.8765,-141723.9012,-133520.8797,-160225.0556,-149320.2483
COLOMBIA,-788.7830362,-1789.090124,-2262.601821,-2078.769531,-2216.763347,-2278.795438,-2100.91691,-1965.156928,-2153.230419,-1474.688466,-1177.691813,-3162.909691,-2820.137545,-2956.113942,-3172.246312,-2949.1115,-3538.9338,-3025.188138,-2570.642645,-3084.771175,-3654.454839,-2923.563871,-2821.215966,-3385.459159,-3014.163461,-2771.548278,-3325.857934,-3238.107471,-2590.485977,-3108.583173
ASIA-OCEANIA,-3324164.977,-3330168.319,-3386779.432,-3484286.09,-3512428.796,-3550482.969,-3667380.424,-3462316.745,-3289289.019,-3200181.884,-3207961.97,-3647891.975,-3826392.699,-3828891.176,-3391741.067,-2868652.308,-3442382.77,-3852875.871,-3082300.698,-3314785.526,-3977742.633,-3182194.105,-2943226.582,-3531871.899,-3482173.694,-2785738.955,-3342886.746,-4011464.095,-3209171.276,-2897522.901
AUSTRALIA,-10668.78478,-11067.89699,-11329.24476,-9846.296174,-8244.115724,-7935.247142,-3831.831973,-3218.905524,-3218.905524,-3311.277698,-3311.277698,-3280.486974,-3301.014123,-3297.592932,-4393.989339,-5272.787208,-4218.229767,-3401.500705,-4081.800845,-4898.161016,-3918.528813,-4061.445065,-4873.734076,-3898.98726,-4145.886085,-4975.063303,-3980.050642,-4193.776478,-5032.531775,-4026.025421
CHINA,-1828798.314,-1716691.194,-1789508.691,-1931534.407,-1954599.665,-1968460.164,-1992551.457,-1792822.431,-1729437.178,-1861304.317,-1839214.491,-2221520.538,-2320703.414,-2271723.85,-2054195.273,-1752884.093,-2103460.912,-2297542.375,-1838033.9,-2048063.374,-2457676.049,-1966140.84,-1743713.284,-2092455.941,-2209309.73,-1767447.784,-2120937.341,-2409801.474,-1927841.179,-1875088.399
INDIA,-378050.6988,-357656.3431,-353217.1735,-297577.2755,-307197.8322,-334153.786,-350820.0652,-413681.8495,-391598.9247,-348485.1013,-362148.6581,-404671.454,-429479.732,-514310.8305,-358900.0789,-287120.0631,-344544.0757,-413452.8907,-330762.3127,-319470.1621,-383364.1943,-340612.2749,-312894.2784,-375473.1341,-365700.0675,-301661.538,-361993.8457,-418818.9426,-335055.1539,-325131.3377
INDONESIA,-126752.6702,-145408.4024,-150150.8713,-148868.8629,-144266.8841,-133862.7295,-133587.6463,-106750.2388,-84265.14843,-64225.76817,-74875.29728,-98438.39192,-118881.8195,-130036.336,-77489.78502,-61991.82801,-74390.19365,-89268.23234,-71414.5859,-68613.28283,-82335.93942,-74349.2645,-68551.17464,-82261.40957,-85248.39216,-68198.71373,-81838.4565,-88185.95522,-70548.76415,-81600.33463
IRAN,-77154.95486,-49116.07631,-39610.18445,-41622.08647,-36585.58758,-48373.79849,-117133.5168,-80446.69171,-34809.61788,-33753.73509,-34388.67551,-42551.86029,-45695.41732,-42345.39568,-44763.62004,-53716.34408,-42973.07524,-35746.39681,-42895.67615,-51474.8114,-41179.84912,-41142.78263,-49371.33915,-40502.99472,-45192.04994,-52035.02667,-41628.02135,-42490.05234,-50988.06279,-40826.78519
JAPAN,-567763.2212,-648799.4262,-651152.1567,-652365.6855,-639800.0579,-650505.5023,-662341.5542,-655720.1553,-654421.6314,-560909.2315,-546701.5278,-553638.788,-580391.526,-564118.5249,-527446.7727,-491234.6313,-589481.5577,-503654.6068,-462015.7051,-554418.8459,-554608.6985,-443686.9588,-532424.3506,-634996.6372,-507997.3095,-436672.2637,-524006.7163,-599198.5361,-479358.8288,-510630.4648
MALAYSIA,-22420.5846,-23779.00838,-24595.38133,-23398.88711,-23868.90978,-22333.77314,-21073.08553,-21166.21473,-21634.82904,-17499.95737,-17533.98698,-24590.6867,-26557.71129,-27089.63189,-21905.34713,-17524.27771,-21029.13325,-25234.9599,-20187.96792,-19731.08887,-23677.30665,-20562.45635,-19061.38165,-22873.65799,-22297.86697,-17838.29358,-21405.95229,-25687.14275,-20549.7142,-18991.82553
PAKISTAN ,-9762.940825,-9727.935419,-9070.722839,-10209.6178,-14285.05511,-14374.63323,-16622.96974,-18166.69615,-14233.80508,-15090.59474,-18598.695,-17728.12621,-13092.80527,-14952.01458,-21565.12811,-25878.15373,-20702.52299,-18073.82779,-21688.59335,-23543.82704,-18835.06163,-22535.5014,-25082.32903,-20065.86322,-20643.93173,-24772.71807,-19818.17445,-19239.18023,-23087.01627,-21432.75653
PHILIPPINES,-8557.115124,-8501.572891,-9235.183122,-9468.040985,-14142.24681,-16609.7845,-10066.47784,-4110.889366,-8307.09572,-5727.316703,-7409.063315,-8481.557117,-9346.782161,-10565.38667,-7307.367221,-5845.893776,-7015.072532,-8418.087036,-6734.46963,-5709.466742,-6851.360092,-8221.632112,-6577.305688,-6882.391029,-8258.869236,-6607.095389,-6730.634305,-8076.761167,-6461.408934,-6410.069467
SOUTH KOREA,-170871.504,-165710.9222,-160845.6858,-196305.3718,-199118.0664,-194971.3514,-194984.4877,-189457.4485,-183037.7569,-161091.7523,-156721.059,-118365.654,-133067.7588,-129583.0332,-110015.6216,-100389.7397,-120467.6876,-111281.6721,-89025.33767,-106830.4052,-128196.4862,-102557.189,-92920.08911,-111504.107,-118867.6691,-95094.13531,-114112.9624,-127381.2674,-101905.0139,-107903.3137
TAIWAN ,-15530.85807,-16540.40258,-16027.87719,-14469.41152,-14311.79628,-14004.51639,-13523.25797,-12937.41817,-12617.16191,-12480.43652,-12929.96433,-13079.3877,-13510.7574,-14646.24649,-12784.11209,-11033.19843,-13239.83811,-14153.55489,-11322.84391,-13227.50344,-15197.40327,-12157.92261,-11249.37718,-13499.25262,-13077.92226,-10462.33781,-12554.80537,-15065.76644,-12052.61316,-10948.05853
THAILAND,-106240.4793,-175192.937,-170069.0587,-146903.0246,-146883.597,-130759.3936,-136487.6047,-152109.8488,-144044.1021,-109382.5433,-126934.5546,-131299.5397,-124437.6581,-98531.16923,-139347.469,-167216.9628,-133773.5702,-116357.2339,-139628.6807,-162307.8564,-129846.2851,-128436.5086,-154123.8103,-126215.318,-127945.8455,-153535.0146,-129538.2734,-122414.0858,-146896.903,-138300.9979
VIETNAM,-1592.851566,-1976.201639,-1967.201314,-1717.122616,-9124.981656,-14138.28961,-14356.46893,-11727.95805,-7662.862439,-6919.852885,-7194.718809,-10245.50408,-7926.30402,-7691.164687,-11626.50213,-13951.80255,-11161.44204,-9424.734608,-11309.68153,-13571.61784,-10857.29427,-9915.990036,-11899.18804,-12161.75215,-9729.401721,-11675.28207,-13574.59934,-10859.67947,-10629.60934,-12755.53121
AFRICA,-51185.54149,-53421.21445,-53955.2668,-65725.46584,-65664.65991,-71661.45777,-74471.94776,-76297.66339,-77095.20454,-65449.45417,-71909.87912,-73144.7913,-80260.57262,-91646.23339,-59804.28817,-47843.43051,-57412.11661,-68894.53994,-55115.63198,-53519.09972,-64222.91965,-55072.57369,-55578.6971,-66694.43654,-53355.54924,-55727.81297,-66873.37554,-53498.70044,-55514.11306,-66616.93565
EGYPT,-8484.242341,-6064.505937,-3420.187962,-10493.95366,-10381.64893,-15005.6553,-14967.10258,-14598.97862,-14641.18963,-15529.26402,-14996.86126,-15591.4817,-15591.4817,-29716.1874,-12325.02861,-9860.022891,-11832.02747,-14198.43296,-11358.74637,-10216.42854,-12259.71425,-13270.62809,-10616.50247,-12739.80296,-15287.76356,-12230.21084,-9784.168678,-11741.00241,-14089.20289,-11271.36232
MOROCCO,-1942.825965,-3130.704031,-5654.444589,-7454.7548,-7085.089554,-8580.414512,-11566.95924,-12889.60768,-13275.42031,-11147.07696,-14756.1885,-16113.6121,-18315.4361,-17458.77106,-11524.71963,-9219.775703,-11063.73084,-13276.47701,-10621.18161,-9501.952014,-11402.34242,-12873.4228,-10298.73824,-11813.3987,-13980.82608,-11184.66086,-9983.024597,-11979.62952,-11908.31387,-9526.651091
SOUTH AFRICA,-40758.4732,-44226.00447,-44880.63424,-47776.75738,-48197.92141,-48075.38794,-47937.88593,-48809.07709,-49178.5946,-38773.11319,-42156.82935,-41439.69749,-46353.6548,-44471.2749,-35954.53992,-28763.63194,-34516.35832,-41419.62999,-33135.70399,-31765.79032,-38118.9484,-35353.93367,-29866.6166,-35839.93992,-41308.81322,-33047.05056,-33356.22056,-40027.46465,-32021.97173,-32758.86396
NET,-5633351.116,-5667543.535,-5793453.537,-5981945.123,-6047704.583,-6134139.649,-6251687.77,-6037336.123,-5856341.162,-5319640.501,-5351928.934,-5978895.714,-6312352.277,-6385221.825,-5529766.734,-4596702.133,-5516042.559,-6483121.883,-5186497.507,-4869560.817,-5843472.979,-5562967.558,-4500363.951,-5400436.739,-6480524.089,-5184419.272,-4854362.277,-5825234.73,-5568778.362,-4549022.697
